"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2024","1.76805361401876","1.8001031184899","1.72050128252705",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2023","1.91642694521867","1.98034598392275","1.81916082499948",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2022","2.10183981937507","2.06876247220129","2.15294670591464",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2021","1.89979151579657","1.91073901650133","1.8825253870199",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2020","2.11478724410291","1.99949982295466","2.30029974699921",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2019","2.05044349527908","2.19224788356082","1.8205510613965",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2018","2.11828238029772","2.28993458140062","1.8342479091168",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2017","2.14484487774277","2.33278768081145","1.82717458696891",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2016","2.37294486598786","2.60008753941187","1.98374681201912",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2015","2.46532235913356","2.6987016591995","2.0587842493442",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2014","2.46656226688951","2.73681043490693","1.99091838735841",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2013","2.59419553441201","2.88888553420558","2.07721757860591",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2012","2.76841126776234","3.07962379180473","2.17840047381861",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2011","2.86883332388184","3.20035226032836","2.21028969193965",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2010","2.82836031422399","3.14204965889836","2.13141186275156",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2009","2.89597687770222","3.55589026012302","1.65780930702837",
"Tasa_de_incidencia_de_lesiones_ocupacionales_mortales_y_no_mortales,_desglosada_por_sexo","2008","2.91352732959714","3.21966775579151","1.4491734396414",
