"Periodo","cvegeo","Entidad_federativa","Mujeres_en_edad_fértil_(15_a_49_años)_unidas",
"2021",	00,"Estados Unidos Mexicanos","18,278,636",
"2021",	01,"Aguascalientes","208,830",
"2021",	02,"Baja California","537,506",
"2021",	03,"Baja California Sur","125,613",
"2021",	04,"Campeche","157,116",
"2021",	05,"Coahuila de Zaragoza","475,519",
"2021",	06,"Colima","109,523",
"2021",	07,"Chiapas","906,530",
"2021",	08,"Chihuahua","540,741",
"2021",	09,"Ciudad de México","1,046,435",
"2021",	10,"Durango","260,139",
"2021",	11,"Guanajuato","903,556",
"2021",	12,"Guerrero","539,011",
"2021",	13,"Hidalgo","443,585",
"2021",	14,"Jalisco","1,136,936",
"2021",	15,"México","2,440,751",
"2021",	16,"Michoacán de Ocampo","758,532",
"2021",	17,"Morelos","269,668",
"2021",	18,"Nayarit","187,149",
"2021",	19,"Nuevo León","829,184",
"2021",	20,"Oaxaca","613,955",
"2021",	21,"Puebla","943,784",
"2021",	22,"Querétaro","362,394",
"2021",	23,"Quintana Roo","312,743",
"2021",	24,"San Luis Potosí","418,215",
"2021",	25,"Sinaloa","425,290",
"2021",	26,"Sonora","390,125",
"2021",	27,"Tabasco","384,837",
"2021",	28,"Tamaulipas","511,028",
"2021",	29,"Tlaxcala","197,931",
"2021",	30,"Veracruz de Ignacio de la Llave","1,233,767",
"2021",	31,"Yucatán","360,858",
"2021",	32,"Zacatecas","247,385",
