"Periodo","cvegeo","Entidad_federativa","Tasa_de_participación_de_los_jóvenes_y_adultos_en_la_enseñanza_y_formación_académica_y_no_académica_-_Hombres",
"2024",	00,"Estados Unidos Mexicanos","35.00458057",
"2024",	01,"Aguascalientes","35.24398794",
"2024",	02,"Baja California","34.11338342",
"2024",	03,"Baja California Sur","35.16700925",
"2024",	04,"Campeche","38.35036749",
"2024",	05,"Coahuila de Zaragoza","36.16015132",
"2024",	06,"Colima","36.3538079",
"2024",	07,"Chiapas","25.00475292",
"2024",	08,"Chihuahua","32.96154925",
"2024",	09,"Ciudad de México","61.51919989",
"2024",	10,"Durango","32.46440944",
"2024",	11,"Guanajuato","29.49353212",
"2024",	12,"Guerrero","29.27756535",
"2024",	13,"Hidalgo","38.88545696",
"2024",	14,"Jalisco","33.40270837",
"2024",	15,"México","32.22705132",
"2024",	16,"Michoacán de Ocampo","28.10155907",
"2024",	17,"Morelos","34.41770777",
"2024",	18,"Nayarit","33.01195526",
"2024",	19,"Nuevo León","35.05035118",
"2024",	20,"Oaxaca","27.53332467",
"2024",	21,"Puebla","36.45230005",
"2024",	22,"Querétaro","34.61113076",
"2024",	23,"Quintana Roo","30.58100654",
"2024",	24,"San Luis Potosí","30.65813228",
"2024",	25,"Sinaloa","44.38135337",
"2024",	26,"Sonora","38.36407535",
"2024",	27,"Tabasco","41.40856406",
"2024",	28,"Tamaulipas","39.29746322",
"2024",	29,"Tlaxcala","34.69689156",
"2024",	30,"Veracruz de Ignacio de la Llave","32.81541691",
"2024",	31,"Yucatán","37.18832663",
"2024",	32,"Zacatecas","30.78062469",
"2023",	00,"Estados Unidos Mexicanos","35.1322722",
"2023",	01,"Aguascalientes","35.3994221",
"2023",	02,"Baja California","33.85386791",
"2023",	03,"Baja California Sur","34.20884882",
"2023",	04,"Campeche","38.8396175",
"2023",	05,"Coahuila de Zaragoza","36.075002",
"2023",	06,"Colima","37.15187035",
"2023",	07,"Chiapas","25.04489974",
"2023",	08,"Chihuahua","33.10737967",
"2023",	09,"Ciudad de México","61.34351713",
"2023",	10,"Durango","33.0296833",
"2023",	11,"Guanajuato","29.55612545",
