"Periodo","cvegeo","Entidad_federativa","Número_de_Mujeres_con_al_menos_una_hija_o_hijo_nacida(o)_viva(o)",
"2023",	00,"Estados Unidos Mexicanos","411,478",
"2023",	01,"Aguascalientes","4,367",
"2023",	02,"Baja California","6,122",
"2023",	03,"Baja California Sur","1,975",
"2023",	04,"Campeche","2,935",
"2023",	05,"Coahuila de Zaragoza","13,261",
"2023",	06,"Colima","2,161",
"2023",	07,"Chiapas","33,914",
"2023",	08,"Chihuahua","9,863",
"2023",	09,"Ciudad de México","13,791",
"2023",	10,"Durango","7,240",
"2023",	11,"Guanajuato","22,713",
"2023",	12,"Guerrero","18,554",
"2023",	13,"Hidalgo","9,717",
"2023",	14,"Jalisco","22,568",
"2023",	15,"México","42,192",
"2023",	16,"Michoacán de Ocampo","24,758",
"2023",	17,"Morelos","5,039",
"2023",	18,"Nayarit","4,985",
"2023",	19,"Nuevo León","17,133",
"2023",	20,"Oaxaca","20,675",
"2023",	21,"Puebla","26,483",
"2023",	22,"Querétaro","7,477",
"2023",	23,"Quintana Roo","6,000",
"2023",	24,"San Luis Potosí","10,575",
"2023",	25,"Sinaloa","10,365",
"2023",	26,"Sonora","8,637",
"2023",	27,"Tabasco","9,541",
"2023",	28,"Tamaulipas","10,067",
"2023",	29,"Tlaxcala","5,333",
"2023",	30,"Veracruz de Ignacio de la Llave","19,515",
"2023",	31,"Yucatán","7,607",
"2023",	32,"Zacatecas","5,915",
"2018",	00,"Estados Unidos Mexicanos","670,823",
"2018",	01,"Aguascalientes","7,945",
"2018",	02,"Baja California","17,717",
"2018",	03,"Baja California Sur","4,226",
"2018",	04,"Campeche","5,040",
"2018",	05,"Coahuila de Zaragoza","21,658",
"2018",	06,"Colima","3,544",
"2018",	07,"Chiapas","40,234",
"2018",	08,"Chihuahua","25,001",
"2018",	09,"Ciudad de México","26,113",
"2018",	10,"Durango","11,548",
"2018",	11,"Guanajuato","33,663",
"2018",	12,"Guerrero","25,710",
"2018",	13,"Hidalgo","12,982",
"2018",	14,"Jalisco","49,950",
"2018",	15,"México","80,771",
"2018",	16,"Michoacán de Ocampo","34,738",
"2018",	17,"Morelos","9,361",
"2018",	18,"Nayarit","6,700",
"2018",	19,"Nuevo León","22,576",
"2018",	20,"Oaxaca","21,992",
"2018",	21,"Puebla","41,434",
"2018",	22,"Querétaro","9,076",
"2018",	23,"Quintana Roo","5,128",
"2018",	24,"San Luis Potosí","14,145",
"2018",	25,"Sinaloa","15,423",
"2018",	26,"Sonora","14,098",
"2018",	27,"Tabasco","15,102",
"2018",	28,"Tamaulipas","14,861",
"2018",	29,"Tlaxcala","9,069",
"2018",	30,"Veracruz de Ignacio de la Llave","50,439",
"2018",	31,"Yucatán","10,343",
"2018",	32,"Zacatecas","10,236",
"2014",	00,"Estados Unidos Mexicanos","688,560",
"2014",	01,"Aguascalientes","6,797",
"2014",	02,"Baja California","18,575",
"2014",	03,"Baja California Sur","4,474",
"2014",	04,"Campeche","5,842",
"2014",	05,"Coahuila de Zaragoza","26,778",
"2014",	06,"Colima","3,716",
"2014",	07,"Chiapas","41,492",
"2014",	08,"Chihuahua","20,735",
"2014",	09,"Ciudad de México","30,450",
"2014",	10,"Durango","14,491",
"2014",	11,"Guanajuato","46,402",
"2014",	12,"Guerrero","29,538",
"2014",	13,"Hidalgo","17,094",
"2014",	14,"Jalisco","40,438",
"2014",	15,"México","84,598",
"2014",	16,"Michoacán de Ocampo","34,945",
"2014",	17,"Morelos","13,348",
"2014",	18,"Nayarit","10,279",
"2014",	19,"Nuevo León","24,511",
"2014",	20,"Oaxaca","24,314",
"2014",	21,"Puebla","34,052",
"2014",	22,"Querétaro","7,661",
"2014",	23,"Quintana Roo","8,036",
"2014",	24,"San Luis Potosí","12,478",
"2014",	25,"Sinaloa","18,160",
"2014",	26,"Sonora","15,085",
"2014",	27,"Tabasco","11,820",
"2014",	28,"Tamaulipas","18,766",
"2014",	29,"Tlaxcala","7,903",
"2014",	30,"Veracruz de Ignacio de la Llave","35,548",
"2014",	31,"Yucatán","10,655",
"2014",	32,"Zacatecas","9,579",
