"Periodo","cvegeo","Entidad_federativa","Defunciones_en_la_población_menor_de_5_años_de_edad",
"2023",	00,"Estados Unidos Mexicanos","27,115",
"2023",	01,"Aguascalientes","349",
"2023",	02,"Baja California","512",
"2023",	03,"Baja California Sur","157",
"2023",	04,"Campeche","182",
"2023",	05,"Coahuila de Zaragoza","653",
"2023",	06,"Colima","115",
"2023",	07,"Chiapas","2,567",
"2023",	08,"Chihuahua","914",
"2023",	09,"Ciudad de México","1,192",
"2023",	10,"Durango","408",
"2023",	11,"Guanajuato","1,645",
"2023",	12,"Guerrero","1,147",
"2023",	13,"Hidalgo","525",
"2023",	14,"Jalisco","1,492",
"2023",	15,"México","2,982",
"2023",	16,"Michoacán de Ocampo","1,369",
"2023",	17,"Morelos","456",
"2023",	18,"Nayarit","269",
"2023",	19,"Nuevo León","965",
"2023",	20,"Oaxaca","1,312",
"2023",	21,"Puebla","1,670",
"2023",	22,"Querétaro","394",
"2023",	23,"Quintana Roo","346",
"2023",	24,"San Luis Potosí","555",
"2023",	25,"Sinaloa","492",
"2023",	26,"Sonora","473",
"2023",	27,"Tabasco","483",
"2023",	28,"Tamaulipas","712",
"2023",	29,"Tlaxcala","383",
"2023",	30,"Veracruz de Ignacio de la Llave","1,397",
"2023",	31,"Yucatán","514",
"2023",	32,"Zacatecas","485",
"2022",	00,"Estados Unidos Mexicanos","27,074",
"2022",	01,"Aguascalientes","301",
"2022",	02,"Baja California","570",
"2022",	03,"Baja California Sur","134",
"2022",	04,"Campeche","198",
"2022",	05,"Coahuila de Zaragoza","636",
"2022",	06,"Colima","134",
"2022",	07,"Chiapas","2,180",
"2022",	08,"Chihuahua","870",
"2022",	09,"Ciudad de México","1,314",
"2022",	10,"Durango","428",
"2022",	11,"Guanajuato","1,648",
"2022",	12,"Guerrero","1,112",
"2022",	13,"Hidalgo","600",
"2022",	14,"Jalisco","1,681",
"2022",	15,"México","3,006",
"2022",	16,"Michoacán de Ocampo","1,227",
"2022",	17,"Morelos","388",
"2022",	18,"Nayarit","233",
"2022",	19,"Nuevo León","1,107",
"2022",	20,"Oaxaca","1,118",
"2022",	21,"Puebla","1,682",
"2022",	22,"Querétaro","438",
"2022",	23,"Quintana Roo","446",
"2022",	24,"San Luis Potosí","562",
"2022",	25,"Sinaloa","549",
"2022",	26,"Sonora","463",
"2022",	27,"Tabasco","473",
"2022",	28,"Tamaulipas","705",
"2022",	29,"Tlaxcala","295",
"2022",	30,"Veracruz de Ignacio de la Llave","1,625",
"2022",	31,"Yucatán","505",
"2022",	32,"Zacatecas","446",
"2021",	00,"Estados Unidos Mexicanos","27,115",
"2021",	01,"Aguascalientes","409",
"2021",	02,"Baja California","841",
"2021",	03,"Baja California Sur","208",
"2021",	04,"Campeche","183",
"2021",	05,"Coahuila de Zaragoza","650",
"2021",	06,"Colima","177",
"2021",	07,"Chiapas","1,792",
"2021",	08,"Chihuahua","918",
"2021",	09,"Ciudad de México","1,065",
"2021",	10,"Durango","455",
"2021",	11,"Guanajuato","1,723",
"2021",	12,"Guerrero","1,123",
"2021",	13,"Hidalgo","509",
"2021",	14,"Jalisco","1,501",
"2021",	15,"México","2,917",
"2021",	16,"Michoacán de Ocampo","1,567",
"2021",	17,"Morelos","300",
"2021",	18,"Nayarit","213",
"2021",	19,"Nuevo León","1,411",
"2021",	20,"Oaxaca","789",
"2021",	21,"Puebla","1,563",
"2021",	22,"Querétaro","697",
"2021",	23,"Quintana Roo","311",
"2021",	24,"San Luis Potosí","859",
"2021",	25,"Sinaloa","459",
"2021",	26,"Sonora","456",
"2021",	27,"Tabasco","553",
"2021",	28,"Tamaulipas","1,032",
"2021",	29,"Tlaxcala","379",
"2021",	30,"Veracruz de Ignacio de la Llave","1,394",
"2021",	31,"Yucatán","356",
"2021",	32,"Zacatecas","305",
"2020",	00,"Estados Unidos Mexicanos","25,055",
"2020",	01,"Aguascalientes","372",
