"Periodo","cvegeo","Entidad_federativa","Mujeres_en_edad_fértil_(15_a_49_años)_sexualmente_activas",
"2023",	00,"Estados Unidos Mexicanos","18,618,341",
"2023",	01,"Aguascalientes","203,865",
"2023",	02,"Baja California","602,710",
"2023",	03,"Baja California Sur","147,058",
"2023",	04,"Campeche","147,101",
"2023",	05,"Coahuila de Zaragoza","468,305",
"2023",	06,"Colima","115,630",
"2023",	07,"Chiapas","784,305",
"2023",	08,"Chihuahua","629,353",
"2023",	09,"Ciudad de México","1,262,615",
"2023",	10,"Durango","273,710",
"2023",	11,"Guanajuato","908,827",
"2023",	12,"Guerrero","489,435",
"2023",	13,"Hidalgo","436,314",
"2023",	14,"Jalisco","1,210,542",
"2023",	15,"México","2,580,977",
"2023",	16,"Michoacán de Ocampo","716,578",
"2023",	17,"Morelos","278,027",
"2023",	18,"Nayarit","186,761",
"2023",	19,"Nuevo León","904,969",
"2023",	20,"Oaxaca","531,000",
"2023",	21,"Puebla","955,816",
"2023",	22,"Querétaro","353,401",
"2023",	23,"Quintana Roo","319,055",
"2023",	24,"San Luis Potosí","411,788",
"2023",	25,"Sinaloa","445,469",
"2023",	26,"Sonora","459,830",
"2023",	27,"Tabasco","385,989",
"2023",	28,"Tamaulipas","543,467",
"2023",	29,"Tlaxcala","205,130",
"2023",	30,"Veracruz de Ignacio de la Llave","1,090,359",
"2023",	31,"Yucatán","351,044",
"2023",	32,"Zacatecas","218,911",
"2018",	00,"Estados Unidos Mexicanos","18,855,178",
"2018",	01,"Aguascalientes","195,658",
"2018",	02,"Baja California","590,541",
"2018",	03,"Baja California Sur","133,449",
"2018",	04,"Campeche","151,469",
"2018",	05,"Coahuila de Zaragoza","472,727",
"2018",	06,"Colima","124,953",
"2018",	07,"Chiapas","717,854",
"2018",	08,"Chihuahua","617,370",
"2018",	09,"Ciudad de México","1,281,262",
"2018",	10,"Durango","276,857",
"2018",	11,"Guanajuato","920,151",
"2018",	12,"Guerrero","512,773",
"2018",	13,"Hidalgo","437,890",
"2018",	14,"Jalisco","1,237,243",
"2018",	15,"México","2,747,423",
"2018",	16,"Michoacán de Ocampo","636,119",
"2018",	17,"Morelos","294,604",
"2018",	18,"Nayarit","190,810",
"2018",	19,"Nuevo León","819,797",
"2018",	20,"Oaxaca","574,508",
"2018",	21,"Puebla","925,939",
"2018",	22,"Querétaro","313,027",
"2018",	23,"Quintana Roo","287,370",
"2018",	24,"San Luis Potosí","420,916",
"2018",	25,"Sinaloa","478,081",
"2018",	26,"Sonora","495,328",
"2018",	27,"Tabasco","393,604",
"2018",	28,"Tamaulipas","595,516",
"2018",	29,"Tlaxcala","206,339",
"2018",	30,"Veracruz de Ignacio de la Llave","1,237,113",
"2018",	31,"Yucatán","335,701",
"2018",	32,"Zacatecas","232,786",
"2014",	00,"Estados Unidos Mexicanos","16,733,478",
"2014",	01,"Aguascalientes","179,331",
"2014",	02,"Baja California","536,865",
"2014",	03,"Baja California Sur","113,604",
"2014",	04,"Campeche","130,224",
"2014",	05,"Coahuila de Zaragoza","443,209",
"2014",	06,"Colima","112,741",
"2014",	07,"Chiapas","632,872",
"2014",	08,"Chihuahua","575,890",
"2014",	09,"Ciudad de México","1,188,052",
"2014",	10,"Durango","254,126",
"2014",	11,"Guanajuato","835,940",
"2014",	12,"Guerrero","451,190",
"2014",	13,"Hidalgo","362,979",
"2014",	14,"Jalisco","1,102,696",
"2014",	15,"México","2,426,089",
"2014",	16,"Michoacán de Ocampo","619,086",
"2014",	17,"Morelos","261,800",
"2014",	18,"Nayarit","180,885",
"2014",	19,"Nuevo León","796,091",
"2014",	20,"Oaxaca","436,491",
"2014",	21,"Puebla","735,937",
"2014",	22,"Querétaro","295,766",
"2014",	23,"Quintana Roo","247,295",
"2014",	24,"San Luis Potosí","360,965",
"2014",	25,"Sinaloa","420,966",
"2014",	26,"Sonora","432,129",
"2014",	27,"Tabasco","338,909",
"2014",	28,"Tamaulipas","526,736",
"2014",	29,"Tlaxcala","178,846",
"2014",	30,"Veracruz de Ignacio de la Llave","1,037,760",
"2014",	31,"Yucatán","298,711",
"2014",	32,"Zacatecas","219,297",
"2009",	00,"Estados Unidos Mexicanos","15,629,498",
"2009",	01,"Aguascalientes","163,720",
"2009",	02,"Baja California","479,294",
"2009",	03,"Baja California Sur","93,729",
"2009",	04,"Campeche","115,395",
"2009",	05,"Coahuila de Zaragoza","383,964",
"2009",	06,"Colima","98,525",
"2009",	07,"Chiapas","580,561",
"2009",	08,"Chihuahua","509,788",
"2009",	09,"Ciudad de México","1,367,066",
"2009",	10,"Durango","233,412",
"2009",	11,"Guanajuato","716,277",
"2009",	12,"Guerrero","403,964",
"2009",	13,"Hidalgo","333,973",
"2009",	14,"Jalisco","991,900",
"2009",	15,"México","2,312,737",
"2009",	16,"Michoacán de Ocampo","540,357",
"2009",	17,"Morelos","255,501",
"2009",	18,"Nayarit","157,234",
"2009",	19,"Nuevo León","657,469",
"2009",	20,"Oaxaca","469,038",
"2009",	21,"Puebla","730,523",
"2009",	22,"Querétaro","247,567",
"2009",	23,"Quintana Roo","209,491",
"2009",	24,"San Luis Potosí","323,811",
"2009",	25,"Sinaloa","406,556",
"2009",	26,"Sonora","380,561",
"2009",	27,"Tabasco","332,864",
"2009",	28,"Tamaulipas","479,227",
"2009",	29,"Tlaxcala","148,526",
"2009",	30,"Veracruz de Ignacio de la Llave","1,017,338",
"2009",	31,"Yucatán","286,112",
"2009",	32,"Zacatecas","203,018",
