"Serie","Periodo","Regiones_Hidrológico-Administrativas_(RHA)|Nacional","Regiones_Hidrológico-Administrativas_(RHA)|I_Península_de_Baja_California","Regiones_Hidrológico-Administrativas_(RHA)|II_Noroeste","Regiones_Hidrológico-Administrativas_(RHA)|III_Pacífico_Norte","Regiones_Hidrológico-Administrativas_(RHA)|IV_Balsas","Regiones_Hidrológico-Administrativas_(RHA)|V_Pacífico_Sur","Regiones_Hidrológico-Administrativas_(RHA)|VI_Río_Bravo","Regiones_Hidrológico-Administrativas_(RHA)|VII_Cuencas_Centrales_del_Norte","Regiones_Hidrológico-Administrativas_(RHA)|VIII_Lerma_-_Santiago_-_Pacífico","Regiones_Hidrológico-Administrativas_(RHA)|IX_Golfo_Norte","Regiones_Hidrológico-Administrativas_(RHA)|X_Golfo_Centro","Regiones_Hidrológico-Administrativas_(RHA)|XI_Frontera_Sur","Regiones_Hidrológico-Administrativas_(RHA)|XII_Península_de_Yucatán","Regiones_Hidrológico-Administrativas_(RHA)|XIII_Aguas_del_Valle_de_México",
"Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario","2022","67,711,864","3,884,880","2,172,804","3,384,657","2,521,892","525,937","11,441,484","2,527,696","17,223,599","2,390,586","3,348,778","1,835,477","3,731,447","12,722,627",
"Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario","2020","70,349,981","3,773,067","2,042,561","3,482,288","2,562,391","508,522","12,134,707","2,517,003","17,185,427","2,311,961","3,564,086","2,004,834","3,860,230","14,402,904",
"Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario","2018","67,069,552","3,442,200","2,268,722","3,293,071","3,124,880","448,327","11,565,845","2,555,095","16,407,957","2,484,946","3,414,530","2,005,670","3,456,063","12,602,246",
"Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario","2016","66,901,602","3,480,115","2,351,737","3,277,084","2,714,188","539,241","10,857,495","2,757,513","16,384,085","2,557,814","3,445,091","1,695,304","3,341,084","13,500,851",
"Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario","2014","65,861,957","3,219,096","2,151,380","3,058,710","2,236,897","253,374","10,702,177","2,790,703","15,469,008","2,113,457","3,949,514","1,873,030","3,053,477","14,991,134",
