"Periodo","cvegeo","Entidad_federativa","Tasa_de_consumo_de_tierras",
"2019",	00,"Estados Unidos Mexicanos","2.149489256",
"2019",	01,"Aguascalientes","15.77481301",
"2019",	02,"Baja California","4.544853008",
"2019",	03,"Baja California Sur","32.0611578",
"2019",	04,"Campeche","-1.175389955",
"2019",	05,"Coahuila de Zaragoza","1.502498581",
"2019",	06,"Colima","0.371363193",
"2019",	07,"Chiapas","2.241727571",
"2019",	08,"Chihuahua","0.703193032",
"2019",	09,"Ciudad de México","0.821504606",
"2019",	10,"Durango","5.873201214",
"2019",	11,"Guanajuato","2.644526611",
"2019",	12,"Guerrero","5.837391502",
"2019",	13,"Hidalgo","4.334514661",
"2019",	14,"Jalisco","3.143052403",
"2019",	15,"México","5.838001181",
"2019",	16,"Michoacán de Ocampo","2.863331868",
"2019",	17,"Morelos","0.686125747",
"2019",	18,"Nayarit","8.281559696",
"2019",	19,"Nuevo León","9.660777867",
"2019",	20,"Oaxaca","0.996220227",
"2019",	21,"Puebla","0.082002603",
"2019",	22,"Querétaro","31.50447706",
"2019",	23,"Quintana Roo","5.708242842",
"2019",	24,"San Luis Potosí","4.061404589",
"2019",	25,"Sinaloa","1.840303923",
"2019",	26,"Sonora","5.859670602",
"2019",	27,"Tabasco","2.140857623",
"2019",	28,"Tamaulipas","2.72483452",
"2019",	29,"Tlaxcala","2.49887692",
"2019",	30,"Veracruz de Ignacio de la Llave","1.187484169",
"2019",	31,"Yucatán","7.677550678",
"2019",	32,"Zacatecas","0.980566825",
