"Periodo","cvegeo","Entidad_federativa","Población_con_agua_entubada_dentro_de_la_vivienda_con_un_servicio_diario",
"2022",	00,"Estados Unidos Mexicanos","67,711,864",
"2022",	01,"Aguascalientes","1,185,131",
"2022",	02,"Baja California","3,416,980",
"2022",	03,"Baja California Sur","178,279",
"2022",	04,"Campeche","451,126",
"2022",	05,"Coahuila de Zaragoza","2,347,596",
"2022",	06,"Colima","630,618",
"2022",	07,"Chiapas","601,127",
"2022",	08,"Chihuahua","3,464,841",
"2022",	09,"Ciudad de México","6,727,067",
"2022",	10,"Durango","1,331,092",
"2022",	11,"Guanajuato","4,241,784",
"2022",	12,"Guerrero","252,776",
"2022",	13,"Hidalgo","803,528",
"2022",	14,"Jalisco","6,948,242",
"2022",	15,"México","6,905,432",
"2022",	16,"Michoacán de Ocampo","1,837,554",
"2022",	17,"Morelos","349,686",
"2022",	18,"Nayarit","523,625",
"2022",	19,"Nuevo León","4,748,930",
"2022",	20,"Oaxaca","581,979",
"2022",	21,"Puebla","1,215,843",
"2022",	22,"Querétaro","1,670,552",
"2022",	23,"Quintana Roo","1,358,210",
"2022",	24,"San Luis Potosí","1,063,656",
"2022",	25,"Sinaloa","2,538,703",
"2022",	26,"Sonora","2,386,181",
"2022",	27,"Tabasco","1,228,986",
"2022",	28,"Tamaulipas","2,963,737",
"2022",	29,"Tlaxcala","465,624",
"2022",	30,"Veracruz de Ignacio de la Llave","2,771,606",
"2022",	31,"Yucatán","1,922,111",
"2022",	32,"Zacatecas","599,262",
"2020",	00,"Estados Unidos Mexicanos","70,349,981",
"2020",	01,"Aguascalientes","1,183,953",
"2020",	02,"Baja California","3,313,844",
"2020",	03,"Baja California Sur","139,453",
"2020",	04,"Campeche","514,257",
"2020",	05,"Coahuila de Zaragoza","2,401,997",
"2020",	06,"Colima","608,260",
"2020",	07,"Chiapas","803,223",
"2020",	08,"Chihuahua","3,319,121",
"2020",	09,"Ciudad de México","6,798,742",
"2020",	10,"Durango","1,398,273",
"2020",	11,"Guanajuato","4,228,705",
"2020",	12,"Guerrero","261,098",
"2020",	13,"Hidalgo","1,205,474",
"2020",	14,"Jalisco","6,855,066",
"2020",	15,"México","7,676,619",
"2020",	16,"Michoacán de Ocampo","2,029,757",
"2020",	17,"Morelos","481,397",
"2020",	18,"Nayarit","562,789",
"2020",	19,"Nuevo León","5,624,848",
