"Periodo","cvegeo","Entidad_federativa","Población_con_agua_entubada_fuera_de_la_vivienda_pero_dentro_del_predio_con_un_servicio_diario",
"2022",	00,"Estados Unidos Mexicanos","10,043,427",
"2022",	01,"Aguascalientes","14,015",
"2022",	02,"Baja California","107,738",
"2022",	03,"Baja California Sur","22,711",
"2022",	04,"Campeche","152,035",
"2022",	05,"Coahuila de Zaragoza","112,832",
"2022",	06,"Colima","19,154",
"2022",	07,"Chiapas","1,247,057",
"2022",	08,"Chihuahua","80,404",
"2022",	09,"Ciudad de México","272,487",
"2022",	10,"Durango","191,411",
"2022",	11,"Guanajuato","360,620",
"2022",	12,"Guerrero","357,287",
"2022",	13,"Hidalgo","233,012",
"2022",	14,"Jalisco","163,191",
"2022",	15,"México","1,382,777",
"2022",	16,"Michoacán de Ocampo","231,628",
"2022",	17,"Morelos","61,130",
"2022",	18,"Nayarit","142,155",
"2022",	19,"Nuevo León","77,626",
"2022",	20,"Oaxaca","865,569",
"2022",	21,"Puebla","622,473",
"2022",	22,"Querétaro","147,865",
"2022",	23,"Quintana Roo","252,180",
"2022",	24,"San Luis Potosí","237,752",
"2022",	25,"Sinaloa","265,294",
"2022",	26,"Sonora","207,956",
"2022",	27,"Tabasco","333,173",
"2022",	28,"Tamaulipas","195,226",
"2022",	29,"Tlaxcala","89,359",
"2022",	30,"Veracruz de Ignacio de la Llave","1,200,334",
"2022",	31,"Yucatán","334,473",
"2022",	32,"Zacatecas","62,503",
"2020",	00,"Estados Unidos Mexicanos","10,545,505",
"2020",	01,"Aguascalientes","27,752",
"2020",	02,"Baja California","107,062",
"2020",	03,"Baja California Sur","33,673",
"2020",	04,"Campeche","178,953",
"2020",	05,"Coahuila de Zaragoza","120,342",
"2020",	06,"Colima","29,878",
"2020",	07,"Chiapas","1,075,205",
"2020",	08,"Chihuahua","85,992",
"2020",	09,"Ciudad de México","374,189",
"2020",	10,"Durango","173,479",
"2020",	11,"Guanajuato","496,854",
"2020",	12,"Guerrero","407,625",
"2020",	13,"Hidalgo","412,600",
"2020",	14,"Jalisco","157,077",
"2020",	15,"México","1,381,641",
"2020",	16,"Michoacán de Ocampo","433,651",
"2020",	17,"Morelos","87,258",
"2020",	18,"Nayarit","125,486",
"2020",	19,"Nuevo León","128,578",
"2020",	20,"Oaxaca","827,952",
"2020",	21,"Puebla","476,283",
"2020",	22,"Querétaro","188,342",
"2020",	23,"Quintana Roo","204,010",
"2020",	24,"San Luis Potosí","184,605",
"2020",	25,"Sinaloa","335,498",
"2020",	26,"Sonora","291,796",
"2020",	27,"Tabasco","339,806",
"2020",	28,"Tamaulipas","219,875",
"2020",	29,"Tlaxcala","113,689",
"2020",	30,"Veracruz de Ignacio de la Llave","1,072,435",
"2020",	31,"Yucatán","363,437",
"2020",	32,"Zacatecas","90,482",
"2018",	00,"Estados Unidos Mexicanos","12,770,929",
"2018",	01,"Aguascalientes","25,493",
"2018",	02,"Baja California","154,460",
"2018",	03,"Baja California Sur","39,374",
"2018",	04,"Campeche","182,870",
"2018",	05,"Coahuila de Zaragoza","136,739",
"2018",	06,"Colima","42,542",
"2018",	07,"Chiapas","1,379,320",
"2018",	08,"Chihuahua","156,521",
"2018",	09,"Ciudad de México","423,385",
"2018",	10,"Durango","179,388",
"2018",	11,"Guanajuato","525,443",
"2018",	12,"Guerrero","322,575",
"2018",	13,"Hidalgo","425,560",
"2018",	14,"Jalisco","332,710",
"2018",	15,"México","1,943,121",
"2018",	16,"Michoacán de Ocampo","600,213",
"2018",	17,"Morelos","116,216",
"2018",	18,"Nayarit","106,148",
"2018",	19,"Nuevo León","87,961",
"2018",	20,"Oaxaca","878,474",
"2018",	21,"Puebla","563,561",
"2018",	22,"Querétaro","186,340",
"2018",	23,"Quintana Roo","247,924",
"2018",	24,"San Luis Potosí","275,589",
"2018",	25,"Sinaloa","415,195",
"2018",	26,"Sonora","277,244",
"2018",	27,"Tabasco","407,725",
"2018",	28,"Tamaulipas","292,633",
"2018",	29,"Tlaxcala","130,779",
