"Periodo","cvegeo","Entidad_federativa","Población_que_se_abastece_con_captación_de_agua_de_lluvia",
"2022",	00,"Estados Unidos Mexicanos","617,483",
"2022",	01,"Aguascalientes","485",
"2022",	02,"Baja California","1,617",
"2022",	03,"Baja California Sur","502",
"2022",	04,"Campeche","17,684",
"2022",	05,"Coahuila de Zaragoza","4,486",
"2022",	06,"Colima","71",
"2022",	07,"Chiapas","259,957",
"2022",	08,"Chihuahua","3,450",
"2022",	09,"Ciudad de México","16,640",
"2022",	10,"Durango","6,402",
"2022",	11,"Guanajuato","1,025",
"2022",	12,"Guerrero","8,004",
"2022",	13,"Hidalgo","23,660",
"2022",	14,"Jalisco","1,254",
"2022",	15,"México","7,446",
"2022",	16,"Michoacán de Ocampo","70,813",
"2022",	17,"Morelos","15,112",
"2022",	18,"Nayarit","0",
"2022",	19,"Nuevo León","14,028",
"2022",	20,"Oaxaca","45,130",
"2022",	21,"Puebla","10,516",
"2022",	22,"Querétaro","7,427",
"2022",	23,"Quintana Roo","0",
"2022",	24,"San Luis Potosí","16,917",
"2022",	25,"Sinaloa","4,540",
"2022",	26,"Sonora","0",
"2022",	27,"Tabasco","0",
"2022",	28,"Tamaulipas","8,697",
"2022",	29,"Tlaxcala","835",
"2022",	30,"Veracruz de Ignacio de la Llave","68,452",
"2022",	31,"Yucatán","0",
"2022",	32,"Zacatecas","2,333",
"2020",	00,"Estados Unidos Mexicanos","530,296",
"2020",	01,"Aguascalientes","270",
"2020",	02,"Baja California","135",
"2020",	03,"Baja California Sur","0",
"2020",	04,"Campeche","15,359",
"2020",	05,"Coahuila de Zaragoza","1,072",
"2020",	06,"Colima","0",
"2020",	07,"Chiapas","100,980",
"2020",	08,"Chihuahua","2,190",
"2020",	09,"Ciudad de México","612",
"2020",	10,"Durango","0",
"2020",	11,"Guanajuato","1,060",
"2020",	12,"Guerrero","5,894",
"2020",	13,"Hidalgo","3,872",
"2020",	14,"Jalisco","0",
"2020",	15,"México","11,588",
"2020",	16,"Michoacán de Ocampo","9,221",
"2020",	17,"Morelos","19,478",
"2020",	18,"Nayarit","0",
"2020",	19,"Nuevo León","4,853",
"2020",	20,"Oaxaca","36,042",
"2020",	21,"Puebla","26,551",
"2020",	22,"Querétaro","25,223",
"2020",	23,"Quintana Roo","282",
"2020",	24,"San Luis Potosí","51,775",
"2020",	25,"Sinaloa","0",
"2020",	26,"Sonora","742",
"2020",	27,"Tabasco","0",
"2020",	28,"Tamaulipas","0",
"2020",	29,"Tlaxcala","0",
"2020",	30,"Veracruz de Ignacio de la Llave","213,097",
"2020",	31,"Yucatán","0",
"2020",	32,"Zacatecas","0",
"2018",	00,"Estados Unidos Mexicanos","472,853",
"2018",	01,"Aguascalientes","0",
"2018",	02,"Baja California","0",
"2018",	03,"Baja California Sur","0",
"2018",	04,"Campeche","9,905",
"2018",	05,"Coahuila de Zaragoza","0",
"2018",	06,"Colima","54",
"2018",	07,"Chiapas","28,821",
"2018",	08,"Chihuahua","532",
"2018",	09,"Ciudad de México","4,622",
"2018",	10,"Durango","1,052",
"2018",	11,"Guanajuato","0",
"2018",	12,"Guerrero","10,493",
"2018",	13,"Hidalgo","12,754",
"2018",	14,"Jalisco","13,725",
"2018",	15,"México","23,839",
"2018",	16,"Michoacán de Ocampo","3,892",
"2018",	17,"Morelos","2,969",
"2018",	18,"Nayarit","1,287",
"2018",	19,"Nuevo León","7,260",
"2018",	20,"Oaxaca","41,298",
"2018",	21,"Puebla","17,091",
"2018",	22,"Querétaro","31,090",
"2018",	23,"Quintana Roo","0",
"2018",	24,"San Luis Potosí","32,492",
"2018",	25,"Sinaloa","0",
"2018",	26,"Sonora","0",
"2018",	27,"Tabasco","0",
"2018",	28,"Tamaulipas","2,016",
"2018",	29,"Tlaxcala","927",
"2018",	30,"Veracruz de Ignacio de la Llave","225,720",
"2018",	31,"Yucatán","0",
"2018",	32,"Zacatecas","1,014",
"2016",	00,"Estados Unidos Mexicanos","286,506",
"2016",	01,"Aguascalientes","187",
"2016",	02,"Baja California","41",
"2016",	03,"Baja California Sur","0",
"2016",	04,"Campeche","13,673",
"2016",	05,"Coahuila de Zaragoza","1,560",
"2016",	06,"Colima","0",
"2016",	07,"Chiapas","131,837",
"2016",	08,"Chihuahua","5,154",
"2016",	09,"Ciudad de México","0",
"2016",	10,"Durango","2,380",
"2016",	11,"Guanajuato","5,540",
"2016",	12,"Guerrero","3,486",
"2016",	13,"Hidalgo","3,848",
"2016",	14,"Jalisco","472",
"2016",	15,"México","19,684",
"2016",	16,"Michoacán de Ocampo","3,774",
"2016",	17,"Morelos","6,969",
"2016",	18,"Nayarit","692",
"2016",	19,"Nuevo León","14,911",
"2016",	20,"Oaxaca","4,579",
"2016",	21,"Puebla","11,241",
"2016",	22,"Querétaro","14,289",
"2016",	23,"Quintana Roo","0",
"2016",	24,"San Luis Potosí","37,447",
"2016",	25,"Sinaloa","0",
"2016",	26,"Sonora","0",
"2016",	27,"Tabasco","0",
"2016",	28,"Tamaulipas","4,476",
"2016",	29,"Tlaxcala","0",
