"Periodo","cvegeo","Entidad_federativa","Población_urbana_total_para_el_territorio_en_un_año_específico",
"2020",	00,"Estados Unidos Mexicanos","98,888,835",
"2020",	01,"Aguascalientes","1,197,509",
"2020",	02,"Baja California","3,542,878",
"2020",	03,"Baja California Sur","726,586",
"2020",	04,"Campeche","696,272",
"2020",	05,"Coahuila de Zaragoza","2,895,029",
"2020",	06,"Colima","658,251",
"2020",	07,"Chiapas","2,716,475",
"2020",	08,"Chihuahua","3,255,426",
"2020",	09,"Ciudad de México","9,117,844",
"2020",	10,"Durango","1,319,508",
"2020",	11,"Guanajuato","4,440,192",
"2020",	12,"Guerrero","2,124,411",
"2020",	13,"Hidalgo","1,757,219",
"2020",	14,"Jalisco","7,346,372",
"2020",	15,"México","14,783,403",
"2020",	16,"Michoacán de Ocampo","3,371,680",
"2020",	17,"Morelos","1,616,646",
"2020",	18,"Nayarit","889,528",
"2020",	19,"Nuevo León","5,553,064",
"2020",	20,"Oaxaca","2,024,752",
"2020",	21,"Puebla","4,805,792",
"2020",	22,"Querétaro","1,871,088",
"2020",	23,"Quintana Roo","1,672,186",
"2020",	24,"San Luis Potosí","1,890,910",
"2020",	25,"Sinaloa","2,300,476",
"2020",	26,"Sonora","2,591,459",
"2020",	27,"Tabasco","1,417,532",
"2020",	28,"Tamaulipas","3,174,961",
"2020",	29,"Tlaxcala","1,114,670",
"2020",	30,"Veracruz de Ignacio de la Llave","4,998,798",
"2020",	31,"Yucatán","1,995,972",
"2020",	32,"Zacatecas","1,021,946",
