"Serie","Periodo","Sexo|Total_Hijos_sobrevivientes_menores_de_5|Total","Sexo|Total_Hijos_sobrevivientes_menores_de_5|Menos_de_1_año","Sexo|Total_Hijos_sobrevivientes_menores_de_5|1_año","Sexo|Total_Hijos_sobrevivientes_menores_de_5|2_años","Sexo|Total_Hijos_sobrevivientes_menores_de_5|3_años","Sexo|Total_Hijos_sobrevivientes_menores_de_5|4_años","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|Total","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|Menos_de_1_año","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|1_año","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|2_años","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|3_años","Sexo|Hombres_Hijos_sobrevivientes_menores_de_5|4_años","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|Total","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|Menos_de_1_año","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|1_año","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|2_años","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|3_años","Sexo|Mujeres_Hijos_sobrevivientes_menores_de_5|4_años",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_edad_según_sexo","2023","93.854322160619","78.961550405004","94.767393185053","96.512688754872","97.855592540684","98.894479672986","93.846670859788","78.976267255267","94.936560757734","96.901972162491","98.002902722658","98.66976554176","93.862107384454","78.945632317375","94.598014763274","96.13144714549","97.705275862196","99.121862277617",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_edad_según_sexo","2018","94.120985263058","78.87747727317","96.111423834338","97.137848692569","98.060921201745","98.701476560052","94.237845538124","79.370195572651","96.143212652577","97.565825312292","97.7689505701","98.529029907723","94.001780427366","78.381295336133","96.07954951243","96.719332805042","98.35101584243","98.895466004571",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_edad_según_sexo","2014","92.95404300668","77.736665302814","94.381038873013","96.290018056448","97.263389006508","97.851514364313","93.175079537984","79.104812060926","94.726130720549","96.56832274304","96.956852635763","97.780079931011","92.722318487585","76.234440662101","94.012885231713","96.005726542879","97.580411626253","97.924984823436",
