"Serie","Periodo","Red_móvil|Red_2G","Red_móvil|Red_3G","Red_móvil|Red_4G",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2024","ND","93.0366648108387","93.2830960895089",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2023","22.4790132186333","89.9591126869236","92.8067697640562",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2022","41.1690358230995","90.3522013984543","89.9162229817402",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2021","39.2392192524284","89.4639795646254","89.3709065780528",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2020","90.3875078777676","90.0761890903031","87.1102661771073",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2019","93.3336169409405","94.6199818606818","90.0697016234122",
"Proporción_de_la_población_abarcada_por_una_red_móvil,_desglosada_por_tecnología","2018","93.5073315033706","94.2586539274516","87.9249606127459",
