"Serie","Periodo","Grupo_de_edad|Antes_de_los_15_años","Grupo_de_edad|Antes_de_los_18_años","Grupo_de_edad|Hablantes_de_lengua_indígena_antes_de_los_15_años","Grupo_de_edad|Hablantes_de_lengua_indígena_antes_de_los_18_años","Grupo_de_edad|Nacidas_en_México_antes_de_los_15_años","Grupo_de_edad|Nacidas_en_México_antes_de_los_18_años",
"Proporción_de_mujeres_de_entre_20_y_24_años_que_estaban_casadas_o_mantenían_una_unión_estable_antes_de_cumplir_los_15_años_y_antes_de_cumplir_los_18_años,_desglosada_por_hablantes_de_lengua_indígena","2023","3.740051358814","18.184292029877","NS","33.846554891673","ND","ND",
"Proporción_de_mujeres_de_entre_20_y_24_años_que_estaban_casadas_o_mantenían_una_unión_estable_antes_de_cumplir_los_15_años_y_antes_de_cumplir_los_18_años,_desglosada_por_hablantes_de_lengua_indígena","2018","3.630203510972","20.701039516473","NS","30.251659558093","3.619435902292","20.710911969591",
"Proporción_de_mujeres_de_entre_20_y_24_años_que_estaban_casadas_o_mantenían_una_unión_estable_antes_de_cumplir_los_15_años_y_antes_de_cumplir_los_18_años,_desglosada_por_hablantes_de_lengua_indígena","2014","3.719905530896","21.373006313436","9.86601801121","35.36707286353","3.733372114599","21.376126453671",
