"Periodo","cvegeo","Entidad_federativa","Incidencia_de_paludismo_(por_cada_100_mil_habitantes)",
"2024",	00,"Estados Unidos Mexicanos","0.2",
"2024",	01,"Aguascalientes","0",
"2024",	02,"Baja California","0",
"2024",	03,"Baja California Sur","0",
"2024",	04,"Campeche","0.42",
"2024",	05,"Coahuila de Zaragoza","0",
"2024",	06,"Colima","0",
"2024",	07,"Chiapas","4.08",
"2024",	08,"Chihuahua","0.05",
"2024",	09,"Ciudad de México","0",
"2024",	10,"Durango","0",
"2024",	11,"Guanajuato","0",
"2024",	12,"Guerrero","0",
"2024",	13,"Hidalgo","0",
"2024",	14,"Jalisco","0",
"2024",	15,"México","0",
"2024",	16,"Michoacán de Ocampo","0",
"2024",	17,"Morelos","0",
"2024",	18,"Nayarit","0",
"2024",	19,"Nuevo León","0",
"2024",	20,"Oaxaca","0.32",
"2024",	21,"Puebla","0",
"2024",	22,"Querétaro","0",
"2024",	23,"Quintana Roo","0",
"2024",	24,"San Luis Potosí","0",
"2024",	25,"Sinaloa","0",
"2024",	26,"Sonora","0",
"2024",	27,"Tabasco","0",
"2024",	28,"Tamaulipas","0",
"2024",	29,"Tlaxcala","0",
"2024",	30,"Veracruz de Ignacio de la Llave","0",
"2024",	31,"Yucatán","0",
"2024",	32,"Zacatecas","0",
"2023",	00,"Estados Unidos Mexicanos","0.12",
"2023",	01,"Aguascalientes","0",
"2023",	02,"Baja California","0",
"2023",	03,"Baja California Sur","0",
"2023",	04,"Campeche","3.16",
"2023",	05,"Coahuila de Zaragoza","0",
"2023",	06,"Colima","0",
"2023",	07,"Chiapas","1.61",
"2023",	08,"Chihuahua","0.2",
"2023",	09,"Ciudad de México","0",
"2023",	10,"Durango","0",
"2023",	11,"Guanajuato","0",
"2023",	12,"Guerrero","0",
"2023",	13,"Hidalgo","0",
"2023",	14,"Jalisco","0",
"2023",	15,"México","0",
"2023",	16,"Michoacán de Ocampo","0",
"2023",	17,"Morelos","0",
"2023",	18,"Nayarit","0",
"2023",	19,"Nuevo León","0",
"2023",	20,"Oaxaca","0.44",
"2023",	21,"Puebla","0",
"2023",	22,"Querétaro","0",
"2023",	23,"Quintana Roo","0",
"2023",	24,"San Luis Potosí","0",
"2023",	25,"Sinaloa","0.03",
"2023",	26,"Sonora","0",
"2023",	27,"Tabasco","0.12",
"2023",	28,"Tamaulipas","0",
"2023",	29,"Tlaxcala","0",
"2023",	30,"Veracruz de Ignacio de la Llave","0",
"2023",	31,"Yucatán","0",
"2023",	32,"Zacatecas","0",
"2022",	00,"Estados Unidos Mexicanos","0.19",
"2022",	01,"Aguascalientes","0",
"2022",	02,"Baja California","0",
"2022",	03,"Baja California Sur","0",
"2022",	04,"Campeche","4.44",
"2022",	05,"Coahuila de Zaragoza","0",
"2022",	06,"Colima","0",
"2022",	07,"Chiapas","2.32",
"2022",	08,"Chihuahua","1.03",
"2022",	09,"Ciudad de México","0",
"2022",	10,"Durango","0",
"2022",	11,"Guanajuato","0",
"2022",	12,"Guerrero","0",
"2022",	13,"Hidalgo","0",
"2022",	14,"Jalisco","0",
"2022",	15,"México","0",
"2022",	16,"Michoacán de Ocampo","0",
"2022",	17,"Morelos","0",
"2022",	18,"Nayarit","0",
"2022",	19,"Nuevo León","0",
"2022",	20,"Oaxaca","0",
"2022",	21,"Puebla","0",
"2022",	22,"Querétaro","0",
"2022",	23,"Quintana Roo","0",
"2022",	24,"San Luis Potosí","0",
"2022",	25,"Sinaloa","0.9",
"2022",	26,"Sonora","0",
"2022",	27,"Tabasco","0",
"2022",	28,"Tamaulipas","0",
"2022",	29,"Tlaxcala","0",
"2022",	30,"Veracruz de Ignacio de la Llave","0",
"2022",	31,"Yucatán","0",
"2022",	32,"Zacatecas","0",
"2021",	00,"Estados Unidos Mexicanos","0.28",
"2021",	01,"Aguascalientes","0",
"2021",	02,"Baja California","0",
"2021",	03,"Baja California Sur","0",
"2021",	04,"Campeche","0.96",
"2021",	05,"Coahuila de Zaragoza","0",
"2021",	06,"Colima","0",
"2021",	07,"Chiapas","3.96",
"2021",	08,"Chihuahua","2.86",
"2021",	09,"Ciudad de México","0",
"2021",	10,"Durango","0",
"2021",	11,"Guanajuato","0",
"2021",	12,"Guerrero","0",
"2021",	13,"Hidalgo","0",
"2021",	14,"Jalisco","0",
"2021",	15,"México","0",
"2021",	16,"Michoacán de Ocampo","0",
"2021",	17,"Morelos","0",
"2021",	18,"Nayarit","0",
"2021",	19,"Nuevo León","0",
"2021",	20,"Oaxaca","0",
"2021",	21,"Puebla","0",
"2021",	22,"Querétaro","0",
"2021",	23,"Quintana Roo","0",
"2021",	24,"San Luis Potosí","0",
"2021",	25,"Sinaloa","0.23",
"2021",	26,"Sonora","0",
"2021",	27,"Tabasco","0.04",
"2021",	28,"Tamaulipas","0",
"2021",	29,"Tlaxcala","0",
"2021",	30,"Veracruz de Ignacio de la Llave","0",
"2021",	31,"Yucatán","0",
"2021",	32,"Zacatecas","0",
"2020",	00,"Estados Unidos Mexicanos","0.48",
"2020",	01,"Aguascalientes","0",
"2020",	02,"Baja California","0",
"2020",	03,"Baja California Sur","0",
"2020",	04,"Campeche","0.21",
"2020",	05,"Coahuila de Zaragoza","0",
"2020",	06,"Colima","0",
"2020",	07,"Chiapas","7.17",
"2020",	08,"Chihuahua","3.65",
"2020",	09,"Ciudad de México","0",
"2020",	10,"Durango","0",
"2020",	11,"Guanajuato","0",
"2020",	12,"Guerrero","0",
"2020",	13,"Hidalgo","0",
"2020",	14,"Jalisco","0",
"2020",	15,"México","0",
"2020",	16,"Michoacán de Ocampo","0",
"2020",	17,"Morelos","0",
"2020",	18,"Nayarit","0.08",
"2020",	19,"Nuevo León","0",
"2020",	20,"Oaxaca","0",
"2020",	21,"Puebla","0",
"2020",	22,"Querétaro","0",
"2020",	23,"Quintana Roo","0.16",
"2020",	24,"San Luis Potosí","0",
"2020",	25,"Sinaloa","1.23",
"2020",	26,"Sonora","0.27",
"2020",	27,"Tabasco","0.33",
"2020",	28,"Tamaulipas","0",
"2020",	29,"Tlaxcala","0",
"2020",	30,"Veracruz de Ignacio de la Llave","0",
"2020",	31,"Yucatán","0",
"2020",	32,"Zacatecas","0",
"2019",	00,"Estados Unidos Mexicanos","0.63",
"2019",	01,"Aguascalientes","0",
"2019",	02,"Baja California","0",
"2019",	03,"Baja California Sur","0",
"2019",	04,"Campeche","0.43",
"2019",	05,"Coahuila de Zaragoza","0",
"2019",	06,"Colima","0",
"2019",	07,"Chiapas","7.79",
"2019",	08,"Chihuahua","8.32",
"2019",	09,"Ciudad de México","0",
"2019",	10,"Durango","0.11",
"2019",	11,"Guanajuato","0",
"2019",	12,"Guerrero","0",
"2019",	13,"Hidalgo","0",
"2019",	14,"Jalisco","0",
"2019",	15,"México","0",
"2019",	16,"Michoacán de Ocampo","0",
"2019",	17,"Morelos","0",
"2019",	18,"Nayarit","0",
"2019",	19,"Nuevo León","0",
"2019",	20,"Oaxaca","0",
"2019",	21,"Puebla","0",
"2019",	22,"Querétaro","0",
"2019",	23,"Quintana Roo","0.92",
"2019",	24,"San Luis Potosí","0",
"2019",	25,"Sinaloa","0.46",
"2019",	26,"Sonora","0",
"2019",	27,"Tabasco","0.49",
"2019",	28,"Tamaulipas","0",
"2019",	29,"Tlaxcala","0",
"2019",	30,"Veracruz de Ignacio de la Llave","0",
"2019",	31,"Yucatán","0",
"2019",	32,"Zacatecas","0",
"2018",	00,"Estados Unidos Mexicanos","0.58",
"2018",	01,"Aguascalientes","0",
"2018",	02,"Baja California","0",
"2018",	03,"Baja California Sur","0",
"2018",	04,"Campeche","0.75",
"2018",	05,"Coahuila de Zaragoza","0",
"2018",	06,"Colima","0",
"2018",	07,"Chiapas","8.31",
"2018",	08,"Chihuahua","5.33",
"2018",	09,"Ciudad de México","0",
"2018",	10,"Durango","0",
"2018",	11,"Guanajuato","0",
"2018",	12,"Guerrero","0",
"2018",	13,"Hidalgo","0",
"2018",	14,"Jalisco","0",
"2018",	15,"México","0",
"2018",	16,"Michoacán de Ocampo","0",
"2018",	17,"Morelos","0",
"2018",	18,"Nayarit","0.24",
"2018",	19,"Nuevo León","0",
"2018",	20,"Oaxaca","0",
"2018",	21,"Puebla","0",
"2018",	22,"Querétaro","0",
"2018",	23,"Quintana Roo","1.36",
"2018",	24,"San Luis Potosí","0.18",
"2018",	25,"Sinaloa","0.39",
"2018",	26,"Sonora","0",
"2018",	27,"Tabasco","0.9",
"2018",	28,"Tamaulipas","0",
"2018",	29,"Tlaxcala","0",
"2018",	30,"Veracruz de Ignacio de la Llave","0",
"2018",	31,"Yucatán","0",
"2018",	32,"Zacatecas","0",
"2017",	00,"Estados Unidos Mexicanos","0.44",
"2017",	01,"Aguascalientes","0",
"2017",	02,"Baja California","0",
"2017",	03,"Baja California Sur","0",
"2017",	04,"Campeche","9.27",
"2017",	05,"Coahuila de Zaragoza","0",
"2017",	06,"Colima","0",
"2017",	07,"Chiapas","6.13",
"2017",	08,"Chihuahua","1.65",
"2017",	09,"Ciudad de México","0",
"2017",	10,"Durango","0.16",
"2017",	11,"Guanajuato","0",
"2017",	12,"Guerrero","0",
"2017",	13,"Hidalgo","0",
"2017",	14,"Jalisco","0",
"2017",	15,"México","0",
"2017",	16,"Michoacán de Ocampo","0",
"2017",	17,"Morelos","0",
"2017",	18,"Nayarit","0.66",
"2017",	19,"Nuevo León","0",
"2017",	20,"Oaxaca","0",
"2017",	21,"Puebla","0",
"2017",	22,"Querétaro","0",
"2017",	23,"Quintana Roo","1.83",
"2017",	24,"San Luis Potosí","0",
"2017",	25,"Sinaloa","0.43",
"2017",	26,"Sonora","0",
"2017",	27,"Tabasco","0.45",
"2017",	28,"Tamaulipas","0",
"2017",	29,"Tlaxcala","0",
"2017",	30,"Veracruz de Ignacio de la Llave","0",
"2017",	31,"Yucatán","0",
"2017",	32,"Zacatecas","0",
"2016",	00,"Estados Unidos Mexicanos","0.42",
"2016",	01,"Aguascalientes","0",
"2016",	02,"Baja California","0",
"2016",	03,"Baja California Sur","0",
"2016",	04,"Campeche","19.17",
"2016",	05,"Coahuila de Zaragoza","0",
"2016",	06,"Colima","0",
"2016",	07,"Chiapas","3.48",
"2016",	08,"Chihuahua","0.63",
"2016",	09,"Ciudad de México","0",
"2016",	10,"Durango","0.17",
"2016",	11,"Guanajuato","0",
"2016",	12,"Guerrero","0",
"2016",	13,"Hidalgo","0",
"2016",	14,"Jalisco","0",
"2016",	15,"México","0",
"2016",	16,"Michoacán de Ocampo","0",
"2016",	17,"Morelos","0",
"2016",	18,"Nayarit","3.47",
"2016",	19,"Nuevo León","0",
"2016",	20,"Oaxaca","0",
"2016",	21,"Puebla","0",
"2016",	22,"Querétaro","0",
"2016",	23,"Quintana Roo","2.59",
"2016",	24,"San Luis Potosí","0",
"2016",	25,"Sinaloa","0.89",
"2016",	26,"Sonora","0.03",
"2016",	27,"Tabasco","0.49",
"2016",	28,"Tamaulipas","0",
"2016",	29,"Tlaxcala","0",
"2016",	30,"Veracruz de Ignacio de la Llave","0",
"2016",	31,"Yucatán","0",
