"Periodo","cvegeo","Entidad_federativa","Población_que_vive_por_debajo_del_50%_de_la_mediana_de_los_ingresos,_desglosada_por_sexo,_edad_y_personas_con_discapacidad",
"2022",	00,"Estados Unidos Mexicanos","20,056.233 a/ ",
"2022",	01,"Aguascalientes","123.672 a/ ",
"2022",	02,"Baja California","127.948 a/ ",
"2022",	03,"Baja California Sur","28.827 a/ ",
"2022",	04,"Campeche","202.242 a/ ",
"2022",	05,"Coahuila de Zaragoza","238.229 a/ ",
"2022",	06,"Colima","40.267 a/ ",
"2022",	07,"Chiapas","2,562.345 a/ ",
"2022",	08,"Chihuahua","259.584 a/ ",
"2022",	09,"Ciudad de México","559.626 a/ ",
"2022",	10,"Durango","316.079 a/ ",
"2022",	11,"Guanajuato","757.446 a/ ",
"2022",	12,"Guerrero","1,223.136 a/ ",
"2022",	13,"Hidalgo","558.432 a/ ",
"2022",	14,"Jalisco","466.367 a/ ",
"2022",	15,"México","2,565.833 a/ ",
"2022",	16,"Michoacán de Ocampo","843.74 a/ ",
"2022",	17,"Morelos","295.792 a/ ",
"2022",	18,"Nayarit","165.347 a/ ",
"2022",	19,"Nuevo León","282.409 a/ ",
"2022",	20,"Oaxaca","1,454.265 a/ ",
"2022",	21,"Puebla","1,624.164 a/ ",
"2022",	22,"Querétaro","173.028 a/ ",
"2022",	23,"Quintana Roo","173.517 a/ ",
"2022",	24,"San Luis Potosí","544.227 a/ ",
"2022",	25,"Sinaloa","196.188 a/ ",
"2022",	26,"Sonora","216.48 a/ ",
"2022",	27,"Tabasco","566.791 a/ ",
"2022",	28,"Tamaulipas","343.677 a/ ",
"2022",	29,"Tlaxcala","282.166 a/ ",
"2022",	30,"Veracruz de Ignacio de la Llave","2,179.158 a/ ",
"2022",	31,"Yucatán","308.171 a/ ",
"2022",	32,"Zacatecas","377.08 a/ ",
"2020",	00,"Estados Unidos Mexicanos","21,831.288 a/ ",
"2020",	01,"Aguascalientes","113.57 a/ ",
"2020",	02,"Baja California","167.3 a/ ",
"2020",	03,"Baja California Sur","64.491 a/ ",
"2020",	04,"Campeche","215.32 a/ ",
"2020",	05,"Coahuila de Zaragoza","254.146 a/ ",
"2020",	06,"Colima","42.633 a/ ",
"2020",	07,"Chiapas","2,621.39 a/ ",
"2020",	08,"Chihuahua","319.705 a/ ",
"2020",	09,"Ciudad de México","957.579 a/ ",
"2020",	10,"Durango","272.93 a/ ",
"2020",	11,"Guanajuato","768.231 a/ ",
"2020",	12,"Guerrero","1,298.159 a/ ",
"2020",	13,"Hidalgo","581.529 a/ ",
"2020",	14,"Jalisco","567.123 a/ ",
"2020",	15,"México","2,982.904 a/ ",
"2020",	16,"Michoacán de Ocampo","716.839 a/ ",
"2020",	17,"Morelos","357.538 a/ ",
"2020",	18,"Nayarit","122.154 a/ ",
"2020",	19,"Nuevo León","365.853 a/ ",
"2020",	20,"Oaxaca","1,335.994 a/ ",
"2020",	21,"Puebla","1,754.788 a/ ",
"2020",	22,"Querétaro","219.203 a/ ",
"2020",	23,"Quintana Roo","409.154 a/ ",
"2020",	24,"San Luis Potosí","540.873 a/ ",
"2020",	25,"Sinaloa","222.197 a/ ",
"2020",	26,"Sonora","254.278 a/ ",
"2020",	27,"Tabasco","609.482 a/ ",
"2020",	28,"Tamaulipas","436.031 a/ ",
"2020",	29,"Tlaxcala","353.706 a/ ",
"2020",	30,"Veracruz de Ignacio de la Llave","2,125.002 a/ ",
"2020",	31,"Yucatán","466.726 a/ ",
"2020",	32,"Zacatecas","314.46 a/ ",
"2018",	00,"Estados Unidos Mexicanos","20,924.454 a/ ",
"2018",	01,"Aguascalientes","114.424 a/ ",
"2018",	02,"Baja California","170.165 a/ ",
"2018",	03,"Baja California Sur","30.71 a/ ",
"2018",	04,"Campeche","179.661 a/ ",
"2018",	05,"Coahuila de Zaragoza","226.646 a/ ",
"2018",	06,"Colima","61.997 a/ ",
"2018",	07,"Chiapas","3,050.812 a/ ",
"2018",	08,"Chihuahua","351.584 a/ ",
"2018",	09,"Ciudad de México","589.003 a/ ",
"2018",	10,"Durango","309.168 a/ ",
"2018",	11,"Guanajuato","875.886 a/ ",
"2018",	12,"Guerrero","1,474.953 a/ ",
"2018",	13,"Hidalgo","608.406 a/ ",
"2018",	14,"Jalisco","542.865 a/ ",
"2018",	15,"México","2,083.042 a/ ",
"2018",	16,"Michoacán de Ocampo","765.862 a/ ",
"2018",	17,"Morelos","326.982 a/ ",
"2018",	18,"Nayarit","167.048 b/ ",
"2018",	19,"Nuevo León","257.098 a/ ",
"2018",	20,"Oaxaca","1,512.843 a/ ",
"2018",	21,"Puebla","1,416.381 a/ ",
"2018",	22,"Querétaro","172.866 a/ ",
"2018",	23,"Quintana Roo","159.43 a/ ",
"2018",	24,"San Luis Potosí","551.291 a/ ",
"2018",	25,"Sinaloa","239.118 a/ ",
"2018",	26,"Sonora","193.445 a/ ",
"2018",	27,"Tabasco","602.945 a/ ",
"2018",	28,"Tamaulipas","474.745 a/ ",
"2018",	29,"Tlaxcala","198.88 a/ ",
"2018",	30,"Veracruz de Ignacio de la Llave","2,584.856 a/ ",
"2018",	31,"Yucatán","305.074 a/ ",
"2018",	32,"Zacatecas","326.268 a/ ",
"2016",	00,"Estados Unidos Mexicanos","20,976.442 a/ ",
"2016",	01,"Aguascalientes","126.407 a/ ",
"2016",	02,"Baja California","171.067 a/ ",
"2016",	03,"Baja California Sur","42.163 a/ ",
"2016",	04,"Campeche","143.162 a/ ",
"2016",	05,"Coahuila de Zaragoza","307.538 a/ ",
"2016",	06,"Colima","46.822 a/ ",
"2016",	07,"Chiapas","2,891.397 a/ ",
"2016",	08,"Chihuahua","399.912 a/ ",
