"Periodo","cvegeo","Entidad_federativa","Población_total",
"2022",	00,"Estados Unidos Mexicanos","128,887.659 a/ ",
"2022",	01,"Aguascalientes","1,483.822 a/ ",
"2022",	02,"Baja California","3,822.032 a/ ",
"2022",	03,"Baja California Sur","841.389 a/ ",
"2022",	04,"Campeche","950.528 a/ ",
"2022",	05,"Coahuila de Zaragoza","3,273.132 a/ ",
"2022",	06,"Colima","770.953 a/ ",
"2022",	07,"Chiapas","5,697.874 a/ ",
"2022",	08,"Chihuahua","3,807.52 a/ ",
"2022",	09,"Ciudad de México","9,304.509 a/ ",
"2022",	10,"Durango","1,868.505 a/ ",
"2022",	11,"Guanajuato","6,277.438 a/ ",
"2022",	12,"Guerrero","3,600.9 a/ ",
"2022",	13,"Hidalgo","3,157.19 a/ ",
"2022",	14,"Jalisco","8,501.241 a/ ",
"2022",	15,"México","17,322.817 a/ ",
"2022",	16,"Michoacán de Ocampo","4,942.827 a/ ",
"2022",	17,"Morelos","2,009.763 a/ ",
"2022",	18,"Nayarit","1,261.928 a/ ",
"2022",	19,"Nuevo León","6,057.849 a/ ",
"2022",	20,"Oaxaca","4,249.879 a/ ",
"2022",	21,"Puebla","6,714.344 a/ ",
"2022",	22,"Querétaro","2,474.777 a/ ",
"2022",	23,"Quintana Roo","1,916.987 a/ ",
"2022",	24,"San Luis Potosí","2,872.412 a/ ",
"2022",	25,"Sinaloa","3,087.933 a/ ",
"2022",	26,"Sonora","2,998.104 a/ ",
"2022",	27,"Tabasco","2,442.266 a/ ",
"2022",	28,"Tamaulipas","3,588.633 a/ ",
"2022",	29,"Tlaxcala","1,370.566 a/ ",
"2022",	30,"Veracruz de Ignacio de la Llave","8,205.028 a/ ",
"2022",	31,"Yucatán","2,373.293 a/ ",
"2022",	32,"Zacatecas","1,641.22 a/ ",
"2020",	00,"Estados Unidos Mexicanos","126,742.218 a/ ",
"2020",	01,"Aguascalientes","1,435.065 a/ ",
"2020",	02,"Baja California","3,783.632 a/ ",
"2020",	03,"Baja California Sur","809.471 a/ ",
