"Periodo","cvegeo","Entidad_federativa","Suma_del_ingreso_promedio_de_los_deciles_I_y_II",
"2024",	00,"Estados Unidos Mexicanos","45,092.1502",
"2024",	01,"Aguascalientes","61,885.1806",
"2024",	02,"Baja California","74,272.07",
"2024",	03,"Baja California Sur","70,540.12",
"2024",	04,"Campeche","40,460.2231",
"2024",	05,"Coahuila de Zaragoza","60,301.2374",
"2024",	06,"Colima","57,055.8005",
"2024",	07,"Chiapas","25,007.8079",
"2024",	08,"Chihuahua","56,237.6026",
"2024",	09,"Ciudad de México","65,180.3621",
"2024",	10,"Durango","43,430.5792",
"2024",	11,"Guanajuato","49,858.5218",
"2024",	12,"Guerrero","27,157.9184",
"2024",	13,"Hidalgo","38,257.3016",
"2024",	14,"Jalisco","57,945.0877",
"2024",	15,"México","54,035.145",
"2024",	16,"Michoacán de Ocampo","42,996.2818",
"2024",	17,"Morelos","43,954.8938",
"2024",	18,"Nayarit","47,784.8309",
"2024",	19,"Nuevo León","68,576.0175",
"2024",	20,"Oaxaca","26,918.1234",
"2024",	21,"Puebla","40,795.4346",
"2024",	22,"Querétaro","63,068.8467",
"2024",	23,"Quintana Roo","61,849.9549",
"2024",	24,"San Luis Potosí","38,795.9748",
"2024",	25,"Sinaloa","57,850.1831",
"2024",	26,"Sonora","59,582.3538",
"2024",	27,"Tabasco","38,947.7601",
"2024",	28,"Tamaulipas","50,431.4843",
"2024",	29,"Tlaxcala","41,446.8902",
"2024",	30,"Veracruz de Ignacio de la Llave","35,417.3729",
"2024",	31,"Yucatán","49,239.2393",
"2024",	32,"Zacatecas","38,241.6472",
"2022",	00,"Estados Unidos Mexicanos","35,832.1199",
"2022",	01,"Aguascalientes","46,022.4993",
"2022",	02,"Baja California","57,941.8366",
"2022",	03,"Baja California Sur","56,451.9167",
"2022",	04,"Campeche","32,709.8513",
"2022",	05,"Coahuila de Zaragoza","47,103.8265",
"2022",	06,"Colima","45,700.5144",
"2022",	07,"Chiapas","22,642.0894",
"2022",	08,"Chihuahua","44,131.4893",
"2022",	09,"Ciudad de México","53,084.8339",
"2022",	10,"Durango","33,608.8425",
"2022",	11,"Guanajuato","40,675.8748",
"2022",	12,"Guerrero","22,461.5373",
"2022",	13,"Hidalgo","32,614.4252",
"2022",	14,"Jalisco","48,028.419",
"2022",	15,"México","39,655.6605",
"2022",	16,"Michoacán de Ocampo","34,312.9782",
"2022",	17,"Morelos","35,967.3391",
"2022",	18,"Nayarit","36,981.4401",
"2022",	19,"Nuevo León","52,911.0513",
"2022",	20,"Oaxaca","22,469.3746",
"2022",	21,"Puebla","31,241.4056",
"2022",	22,"Querétaro","47,090.4169",
"2022",	23,"Quintana Roo","45,882.5986",
"2022",	24,"San Luis Potosí","33,126.5661",
"2022",	25,"Sinaloa","46,216.7051",
"2022",	26,"Sonora","45,243.0501",
"2022",	27,"Tabasco","32,051.6576",
"2022",	28,"Tamaulipas","38,522.5966",
"2022",	29,"Tlaxcala","34,217.1046",
"2022",	30,"Veracruz de Ignacio de la Llave","26,696.5105",
"2022",	31,"Yucatán","37,051.1526",
"2022",	32,"Zacatecas","30,081.3097",
"2020",	00,"Estados Unidos Mexicanos","26,800.2492",
"2020",	01,"Aguascalientes","35,026.5948",
"2020",	02,"Baja California","39,764.5359",
"2020",	03,"Baja California Sur","37,608.8523",
"2020",	04,"Campeche","23,893.1329",
"2020",	05,"Coahuila de Zaragoza","33,263.1045",
"2020",	06,"Colima","34,423.7554",
"2020",	07,"Chiapas","17,045.2135",
"2020",	08,"Chihuahua","32,491.5684",
"2020",	09,"Ciudad de México","38,842.3296",
"2020",	10,"Durango","28,257.4321",
"2020",	11,"Guanajuato","29,817.0184",
"2020",	12,"Guerrero","18,453.6672",
"2020",	13,"Hidalgo","24,943.8211",
"2020",	14,"Jalisco","37,640.2498",
"2020",	15,"México","28,653.1621",
"2020",	16,"Michoacán de Ocampo","28,780.3405",
"2020",	17,"Morelos","24,693.2695",
