"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Matrícula_total_en_la_educación_superior","2023","4,926,475","2,284,587","2,641,888",
"Matrícula_total_en_la_educación_superior","2022","4,754,653","2,215,743","2,538,910",
"Matrícula_total_en_la_educación_superior","2021","4,647,443","2,171,763","2,475,680",
"Matrícula_total_en_la_educación_superior","2020","4,579,894","2,188,725","2,391,169",
"Matrícula_total_en_la_educación_superior","2019","4,546,586","2,216,506","2,330,080",
"Matrícula_total_en_la_educación_superior","2018","4,344,133","2,142,142","2,201,991",
"Matrícula_total_en_la_educación_superior","2017","4,209,860","2,092,038","2,117,822",
"Matrícula_total_en_la_educación_superior","2016","4,096,139","2,055,178","2,040,961",
"Matrícula_total_en_la_educación_superior","2015","3,915,971","1,976,811","1,939,160",
