"Serie","Periodo","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más",
"Horas_de_trabajo_remunerado","2019","175,312,558.9","692,608,656.2","711,525,317.1","710,484,127.3","479,277,065.2","284,256,627.4","117,045,421.6","441,075,930.1","447,609,587.3","439,131,859.5","311,142,754.8","206,022,527.6","58,267,137.3","251,532,726.1","263,915,729.8","271,352,267.8","168,134,310.4","78,234,099.8",
"Horas_de_trabajo_remunerado","2014","156,086,462.3","652,863,645.1","687,003,648.5","624,196,778.8","384,853,280.1","212,897,138","106,098,305.1","421,338,467","440,371,736.2","394,418,680.9","260,496,693.8","155,706,793.6","49,988,157.2","231,525,178.1","246,631,912.3","229,778,097.9","124,356,586.3","57,190,344.4",
