"Serie","Periodo","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Total_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Hombres_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|15-19_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|20-29_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|30-39_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|40-49_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|50-59_años","Sexo|Mujeres_Tiempo_total_en_el_trabajo_grupos_de_edad|60_años_y_más",
"Horas_de_trabajo_remunerado_y_no_remunerado_combinados","2019","389,727,661.7","1,261,948,801.4","1,332,254,682.4","1,283,701,217.3","909,316,784.5","741,340,156.4","193,836,731.8","591,151,741.6","592,802,941.7","576,009,013.9","416,012,621.3","339,176,067.4","195,890,929.9","670,797,059.8","739,451,740.7","707,692,203.5","493,304,163.2","402,164,089.1",
"Horas_de_trabajo_remunerado_y_no_remunerado_combinados","2014","361,243,049.6","1,196,504,086.6","1,292,093,645.7","1,120,792,087.4","729,590,860.5","541,519,579","176,700,512.6","546,807,914.1","569,104,700.5","506,525,642.2","334,889,718.5","241,210,572.2","184,542,537","649,696,172.4","722,988,945.2","614,266,445.2","394,701,142","300,309,006.8",
