"Serie","cvegeo","Ámbito_de_referencia","Periodo","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|Total","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_18_a_24_años","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_25_a_34_años","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_35_a_44_años","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_45_a_54_años","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_55_a_59_años","Sexo|Total_Grupos_de_edad_en_plazas_del_Poder_judicial|De_60_años_y_más","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|Total","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_18_a_24_años","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_25_a_34_años","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_35_a_44_años","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_45_a_54_años","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_55_a_59_años","Sexo|Hombres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_60_años_y_más","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|Total","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_18_a_24_años","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_25_a_34_años","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_35_a_44_años","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_45_a_54_años","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_55_a_59_años","Sexo|Mujeres_Grupos_de_edad_en_plazas_del_Poder_judicial|De_60_años_y_más",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8101000,"Poder_judicial_de_la_federación","2022","1,678","1,678","1,678","1,678","1,678","1,678","1,678","1,678","1,204","1,204","1,204","1,204","1,204","1,204","1,678","474","474","474","474","474","474",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8102000,"Poder_judicial_estatal","2022","5,025","5,025","5,025","5,025","5,025","5,025","5,025","5,025","2,845","2,845","2,845","2,845","2,845","2,845","5,025","2,180","2,180","2,180","2,180","2,180","2,180",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103001,"Aguascalientes","2022","47","47","47","47","47","47","47","47","26","26","26","26","26","26","47","21","21","21","21","21","21",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103002,"Baja_California","2022","130","130","130","130","130","130","130","130","62","62","62","62","62","62","130","68","68","68","68","68","68",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103003,"Baja_California_Sur","2022","64","64","64","64","64","64","64","64","34","34","34","34","34","34","64","30","30","30","30","30","30",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103004,"Campeche","2022","109","109","109","109","109","109","109","109","50","50","50","50","50","50","109","59","59","59","59","59","59",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103005,"Coahuila_de_Zaragoza","2022","120","120","120","120","120","120","120","120","71","71","71","71","71","71","120","49","49","49","49","49","49",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103006,"Colima","2022","48","48","48","48","48","48","48","48","26","26","26","26","26","26","48","22","22","22","22","22","22",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103007,"Chiapas","2022","122","122","122","122","122","122","122","122","87","87","87","87","87","87","122","35","35","35","35","35","35",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103008,"Chihuahua","2022","278","278","278","278","278","278","278","278","154","154","154","154","154","154","278","124","124","124","124","124","124",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103009,"Ciudad_de_México","2022","439","439","439","439","439","439","439","439","271","271","271","271","271","271","439","168","168","168","168","168","168",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103010,"Durango","2022","98","98","98","98","98","98","98","98","65","65","65","65","65","65","98","33","33","33","33","33","33",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103011,"Guanajuato","2022","314","314","314","314","314","314","314","314","143","143","143","143","143","143","314","171","171","171","171","171","171",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103012,"Guerrero","2022","174","174","174","174","174","174","174","174","103","103","103","103","103","103","174","71","71","71","71","71","71",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103013,"Hidalgo","2022","124","124","124","124","124","124","124","124","55","55","55","55","55","55","124","69","69","69","69","69","69",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103014,"Jalisco","2022","306","306","306","306","306","306","306","306","206","206","206","206","206","206","306","100","100","100","100","100","100",
"C._Total_de_Ministros_y_Magistrados_laborando_en_los_órganos_jurisdiccionales_del_poder_judicial",	8103015,"México","2022","476","476","476","476","476","476","476","476","282","282","282","282","282","282","476","194","194","194","194","194","194",
