"Periodo","cvegeo","Entidad_federativa","Total_de_presidentas_y_presidentes_municipales",
"2022",	00,"Estados Unidos Mexicanos","2,455",
"2022",	01,"Aguascalientes","11",
"2022",	02,"Baja California","7",
"2022",	03,"Baja California Sur","5",
"2022",	04,"Campeche","13",
"2022",	05,"Coahuila de Zaragoza","38",
"2022",	06,"Colima","10",
"2022",	07,"Chiapas","123",
"2022",	08,"Chihuahua","67",
"2022",	09,"Ciudad de México","16",
"2022",	10,"Durango","39",
"2022",	11,"Guanajuato","46",
"2022",	12,"Guerrero","80",
"2022",	13,"Hidalgo","84",
"2022",	14,"Jalisco","125",
"2022",	15,"México","124",
"2022",	16,"Michoacán de Ocampo","113",
"2022",	17,"Morelos","35",
"2022",	18,"Nayarit","20",
"2022",	19,"Nuevo León","51",
"2022",	20,"Oaxaca","560",
"2022",	21,"Puebla","217",
"2022",	22,"Querétaro","18",
"2022",	23,"Quintana Roo","11",
"2022",	24,"San Luis Potosí","57",
"2022",	25,"Sinaloa","18",
"2022",	26,"Sonora","72",
"2022",	27,"Tabasco","17",
"2022",	28,"Tamaulipas","43",
"2022",	29,"Tlaxcala","60",
"2022",	30,"Veracruz de Ignacio de la Llave","211",
"2022",	31,"Yucatán","106",
"2022",	32,"Zacatecas","58",
"2020",	00,"Estados Unidos Mexicanos","2,459",
"2020",	01,"Aguascalientes","9",
"2020",	02,"Baja California","6",
"2020",	03,"Baja California Sur","5",
"2020",	04,"Campeche","11",
"2020",	05,"Coahuila de Zaragoza","38",
"2020",	06,"Colima","10",
"2020",	07,"Chiapas","124",
"2020",	08,"Chihuahua","67",
"2020",	09,"Ciudad de México","16",
"2020",	10,"Durango","39",
"2020",	11,"Guanajuato","45",
"2020",	12,"Guerrero","81",
"2020",	13,"Hidalgo","84",
"2020",	14,"Jalisco","125",
"2020",	15,"México","124",
"2020",	16,"Michoacán de Ocampo","112",
"2020",	17,"Morelos","36",
"2020",	18,"Nayarit","20",
"2020",	19,"Nuevo León","50",
"2020",	20,"Oaxaca","569",
"2020",	21,"Puebla","217",
"2020",	22,"Querétaro","18",
"2020",	23,"Quintana Roo","11",
"2020",	24,"San Luis Potosí","58",
"2020",	25,"Sinaloa","18",
"2020",	26,"Sonora","72",
"2020",	27,"Tabasco","17",
"2020",	28,"Tamaulipas","43",
"2020",	29,"Tlaxcala","59",
"2020",	30,"Veracruz de Ignacio de la Llave","211",
"2020",	31,"Yucatán","106",
"2020",	32,"Zacatecas","58",
"2018",	00,"Estados Unidos Mexicanos","2,413",
"2018",	01,"Aguascalientes","11",
"2018",	02,"Baja California","5",
"2018",	03,"Baja California Sur","5",
"2018",	04,"Campeche","11",
"2018",	05,"Coahuila de Zaragoza","38",
"2018",	06,"Colima","10",
"2018",	07,"Chiapas","112",
"2018",	08,"Chihuahua","67",
"2018",	09,"Ciudad de México","16",
"2018",	10,"Durango","38",
"2018",	11,"Guanajuato","46",
"2018",	12,"Guerrero","81",
"2018",	13,"Hidalgo","84",
"2018",	14,"Jalisco","123",
"2018",	15,"México","106",
"2018",	16,"Michoacán de Ocampo","112",
"2018",	17,"Morelos","32",
"2018",	18,"Nayarit","20",
"2018",	19,"Nuevo León","51",
"2018",	20,"Oaxaca","568",
"2018",	21,"Puebla","216",
"2018",	22,"Querétaro","17",
"2018",	23,"Quintana Roo","11",
"2018",	24,"San Luis Potosí","58",
"2018",	25,"Sinaloa","18",
"2018",	26,"Sonora","71",
"2018",	27,"Tabasco","17",
"2018",	28,"Tamaulipas","38",
"2018",	29,"Tlaxcala","60",
"2018",	30,"Veracruz de Ignacio de la Llave","207",
"2018",	31,"Yucatán","106",
"2018",	32,"Zacatecas","58",
"2016",	00,"Estados Unidos Mexicanos","2,391",
"2016",	01,"Aguascalientes","11",
"2016",	02,"Baja California","4",
"2016",	03,"Baja California Sur","5",
"2016",	04,"Campeche","11",
"2016",	05,"Coahuila de Zaragoza","38",
"2016",	06,"Colima","10",
"2016",	07,"Chiapas","117",
"2016",	08,"Chihuahua","66",
"2016",	09,"Ciudad de México","16",
"2016",	10,"Durango","39",
"2016",	11,"Guanajuato","46",
"2016",	12,"Guerrero","78",
"2016",	13,"Hidalgo","83",
"2016",	14,"Jalisco","125",
"2016",	15,"México","119",
"2016",	16,"Michoacán de Ocampo","110",
"2016",	17,"Morelos","33",
"2016",	18,"Nayarit","20",
"2016",	19,"Nuevo León","38",
"2016",	20,"Oaxaca","565",
