"Periodo","cvegeo","Entidad_federativa","Cantidad_promedio_diaria_de_RSU_recolectados_totales",
"2022",	00,"Estados Unidos Mexicanos","108,146.27",
"2022",	01,"Aguascalientes","1,268.55",
"2022",	02,"Baja California","3,365.79",
"2022",	03,"Baja California Sur","920.73",
"2022",	04,"Campeche","740.25",
"2022",	05,"Coahuila de Zaragoza","2,612.45",
"2022",	06,"Colima","824.52",
"2022",	07,"Chiapas","3,263.69",
"2022",	08,"Chihuahua","3,354.93",
"2022",	09,"Ciudad de México","15,557.42",
"2022",	10,"Durango","1,401.21",
"2022",	11,"Guanajuato","4,549.7",
"2022",	12,"Guerrero","2,739.42",
"2022",	13,"Hidalgo","1,815.92",
"2022",	14,"Jalisco","8,814.59",
"2022",	15,"México","11,227.52",
"2022",	16,"Michoacán de Ocampo","3,848.35",
"2022",	17,"Morelos","1,448.15",
"2022",	18,"Nayarit","1,829.9",
"2022",	19,"Nuevo León","4,896.32",
"2022",	20,"Oaxaca","2,345.56",
"2022",	21,"Puebla","3,926.88",
"2022",	22,"Querétaro","1,658.68",
"2022",	23,"Quintana Roo","3,013.87",
"2022",	24,"San Luis Potosí","2,024.2",
"2022",	25,"Sinaloa","3,439.03",
"2022",	26,"Sonora","2,393.19",
"2022",	27,"Tabasco","1,798.13",
"2022",	28,"Tamaulipas","3,249.68",
"2022",	29,"Tlaxcala","1,103.34",
"2022",	30,"Veracruz de Ignacio de la Llave","5,486.83",
"2022",	31,"Yucatán","1,886.88",
"2022",	32,"Zacatecas","1,340.57",
"2020",	00,"Estados Unidos Mexicanos","106,523.14",
"2020",	01,"Aguascalientes","1,022.72",
"2020",	02,"Baja California","3,264.04",
"2020",	03,"Baja California Sur","1,105.82",
"2020",	04,"Campeche","601.994",
"2020",	05,"Coahuila de Zaragoza","2,628.92",
"2020",	06,"Colima","780.735",
"2020",	07,"Chiapas","3,186.69",
"2020",	08,"Chihuahua","4,054.48",
"2020",	09,"Ciudad de México","14,964.23",
"2020",	10,"Durango","1,331.4",
"2020",	11,"Guanajuato","4,561.63",
"2020",	12,"Guerrero","2,396.24",
"2020",	13,"Hidalgo","1,941.38",
"2020",	14,"Jalisco","7,682.4",
"2020",	15,"México","11,954.67",
"2020",	16,"Michoacán de Ocampo","3,609",
"2020",	17,"Morelos","1,444.43",
"2020",	18,"Nayarit","1,801.06",
"2020",	19,"Nuevo León","5,156.28",
"2020",	20,"Oaxaca","2,194.26",
"2020",	21,"Puebla","4,123.02",
"2020",	22,"Querétaro","1,990.53",
"2020",	23,"Quintana Roo","2,247.2",
"2020",	24,"San Luis Potosí","2,020.66",
"2020",	25,"Sinaloa","3,223.98",
"2020",	26,"Sonora","2,407.78",
"2020",	27,"Tabasco","1,638.5",
"2020",	28,"Tamaulipas","3,113.71",
"2020",	29,"Tlaxcala","1,199.61",
"2020",	30,"Veracruz de Ignacio de la Llave","5,855.14",
"2020",	31,"Yucatán","1,709.99",
"2020",	32,"Zacatecas","1,310.65",
"2018",	00,"Estados Unidos Mexicanos","107,055.55",
"2018",	01,"Aguascalientes","976.455",
"2018",	02,"Baja California","3,205",
"2018",	03,"Baja California Sur","1,086.26",
"2018",	04,"Campeche","748.52",
"2018",	05,"Coahuila de Zaragoza","2,586.24",
"2018",	06,"Colima","795.785",
"2018",	07,"Chiapas","3,063.42",
"2018",	08,"Chihuahua","3,929.89",
"2018",	09,"Ciudad de México","15,165.81",
"2018",	10,"Durango","1,359.99",
"2018",	11,"Guanajuato","4,481.45",
"2018",	12,"Guerrero","2,327.23",
"2018",	13,"Hidalgo","2,086.93",
"2018",	14,"Jalisco","8,052.45",
"2018",	15,"México","12,016.12",
"2018",	16,"Michoacán de Ocampo","3,530.9",
"2018",	17,"Morelos","1,527.52",
"2018",	18,"Nayarit","1,785.23",
"2018",	19,"Nuevo León","5,116.72",
"2018",	20,"Oaxaca","2,145.07",
"2018",	21,"Puebla","3,998.13",
"2018",	22,"Querétaro","1,962.15",
"2018",	23,"Quintana Roo","2,905.81",
"2018",	24,"San Luis Potosí","1,937.24",
"2018",	25,"Sinaloa","3,255.35",
"2018",	26,"Sonora","2,486.09",
"2018",	27,"Tabasco","1,852.29",
"2018",	28,"Tamaulipas","3,222.86",
"2018",	29,"Tlaxcala","1,147.6",
"2018",	30,"Veracruz de Ignacio de la Llave","5,719.51",
"2018",	31,"Yucatán","1,439.4",
"2018",	32,"Zacatecas","1,142.18",
"2016",	00,"Estados Unidos Mexicanos","104,734.93",
"2016",	01,"Aguascalientes","942.084",
"2016",	02,"Baja California","2,957.38",
"2016",	03,"Baja California Sur","1,080.95",
"2016",	04,"Campeche","792.19",
"2016",	05,"Coahuila de Zaragoza","2,285.96",
"2016",	06,"Colima","787.069",
"2016",	07,"Chiapas","2,886.01",
"2016",	08,"Chihuahua","3,504.38",
"2016",	09,"Ciudad de México","14,033.35",
"2016",	10,"Durango","1,326.84",
