"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Población_total","2024","86,621,605","40,132,625","46,488,980",
"Población_total","2021","83,684,692","39,400,109","44,284,583",
"Población_total","2018","79,096,971","37,545,539","41,551,432",
"Población_total","2015","76,157,088","36,129,516","40,027,572",
