"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Población_de_18_a_70_años_que_tiene_una_cuenta_en_el_banco_u_otra_institución_financiera","2024","66,299,953","32,478,256","33,821,697",
"Población_de_18_a_70_años_que_tiene_una_cuenta_en_el_banco_u_otra_institución_financiera","2021","56,723,851","29,290,233","27,433,618",
"Población_de_18_a_70_años_que_tiene_una_cuenta_en_el_banco_u_otra_institución_financiera","2018","54,040,320","26,968,243","27,072,077",
"Población_de_18_a_70_años_que_tiene_una_cuenta_en_el_banco_u_otra_institución_financiera","2015","52,081,650","25,892,504","26,189,146",
