"Serie","cvegeo","Entidad_federativa","Periodo","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Total","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Hombres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Mujeres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_indígena","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Niñas,_niños_y_adolescentes_(0_a_17_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Jóvenes_(18_a_29_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_(30_a_64_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_mayores_(65_años_o_más)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_rural","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_urbana",
"Población_de_referencia",	00,"Estados_Unidos_Mexicanos","2020","126,742.218 a/ ","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Población_de_referencia",	01,"Aguascalientes","2020","1,435.065 a/ ","686.289 a/ ","748.776 a/ ","ND b/ ","437.946 a/ ","312.34 a/ ","573.145 a/ ","111.634 a/ ","275.301 a/ ","1,159.764 a/ ",
"Población_de_referencia",	01001,"Aguascalientes","2020","NA","448.279 a/ ","473.989 a/ ","4.68 c/ ","278.012 a/ ","199.272 a/ ","381.201 a/ ","63.783 a/ ","57.655 c/ ","864.613 a/ ",
"Población_de_referencia",	01002,"Asientos","2020","NA","24.082 a/ ","24.553 a/ ","ND b/ ","17.662 a/ ","10.15 a/ ","17.278 a/ ","3.545 a/ ","31.237 a/ ","17.398 a/ ",
"Población_de_referencia",	01003,"Calvillo","2020","NA","26.1 a/ ","26.277 a/ ","0.201 c/ ","16.941 a/ ","10.437 a/ ","19.715 a/ ","5.284 a/ ","22.062 c/ ","30.316 a/ ",
"Población_de_referencia",	01004,"Cosío","2020","NA","7.795 a/ ","8.146 a/ ","ND b/ ","5.879 a/ ","3.325 a/ ","5.74 a/ ","0.998 a/ ","7.908 c/ ","8.034 a/ ",
"Población_de_referencia",	01005,"Jesús_María","2020","NA","63.854 a/ ","64.108 a/ ","ND b/ ","43.318 a/ ","25.824 a/ ","51.129 a/ ","7.691 a/ ","ND b/ ","90.964 a/ ",
"Población_de_referencia",	01006,"Pabellón_de_Arteaga","2020","NA","22.303 a/ ","22.797 a/ ","ND b/ ","15.07 a/ ","9.508 a/ ","17.259 a/ ","3.264 a/ ","12.872 c/ ","32.228 a/ ",
"Población_de_referencia",	01007,"Rincón_de_Romos","2020","NA","26.459 a/ ","27.385 a/ ","0.449 a/ ","19.878 a/ ","11.781 a/ ","18.601 a/ ","3.583 a/ ","16.82 a/ ","37.024 a/ ",
"Población_de_referencia",	01008,"San_José_de_Gracia","2020","NA","4.319 a/ ","4.882 a/ ","0.04 c/ ","3.519 a/ ","1.885 a/ ","3.163 a/ ","0.634 a/ ","4.678 c/ ","4.523 a/ ",
"Población_de_referencia",	01009,"Tepezalá","2020","NA","10.338 a/ ","10.56 a/ ","0.049 c/ ","7.401 a/ ","4.699 a/ ","7.261 a/ ","1.538 a/ ","13.264 c/ ","7.635 a/ ",
"Población_de_referencia",	01010,"El_Llano","2020","NA","10.176 a/ ","10.006 a/ ","ND b/ ","7.315 a/ ","4.251 a/ ","7.13 a/ ","1.485 a/ ","16.152 a/ ","4.03 a/ ",
"Población_de_referencia",	01011,"San_Francisco_de_los_Romo","2020","NA","28.722 a/ ","28.111 a/ ","0.459 a/ ","21.886 a/ ","12.552 a/ ","20.83 a/ ","1.566 c/ ","ND b/ ","45.853 a/ ",
"Población_de_referencia",	02,"Baja_California","2020","3,783.632 a/ ","1,882.599 a/ ","1,901.033 a/ ","90.14 c/ ","1,054.258 a/ ","777.28 a/ ","1,647.748 a/ ","304.346 a/ ","291.475 a/ ","3,492.157 a/ ",
"Población_de_referencia",	02001,"Ensenada","2020","NA","220.574 a/ ","221.676 a/ ","24.982 a/ ","121.064 a/ ","95.565 a/ ","188.317 a/ ","37.304 c/ ","45.316 c/ ","396.933 a/ ",
"Población_de_referencia",	02002,"Mexicali","2020","NA","518.745 a/ ","511.04 a/ ","11.042 c/ ","281.42 a/ ","210.41 a/ ","461.482 a/ ","76.474 a/ ","79.293 c/ ","950.493 a/ ",
"Población_de_referencia",	02003,"Tecate","2020","NA","54.388 a/ ","54.458 a/ ","2.055 c/ ","32.587 a/ ","24.03 a/ ","44.64 a/ ","7.588 c/ ","ND b/ ","90.185 a/ ",
"Población_de_referencia",	02004,"Tijuana","2020","NA","985.831 a/ ","927.514 a/ ","56.099 a/ ","553.599 a/ ","433.97 a/ ","839.983 a/ ","85.793 a/ ","ND b/ ","1,906.552 a/ ",
"Población_de_referencia",	02005,"Playas_de_Rosarito","2020","NA","67.102 a/ ","63.518 a/ ","3.599 c/ ","35.843 a/ ","27.609 a/ ","57.235 a/ ","9.932 a/ ","ND b/ ","117.595 a/ ",
"Población_de_referencia",	02006,"San_Quintín","2020","NA","61.351 a/ ","56.268 a/ ","38.199 a/ ","38.505 a/ ","30.625 c/ ","42.948 a/ ","5.54 c/ ","21.758 c/ ","95.86 a/ ",
"Población_de_referencia",	03,"Baja_California_Sur","2020","809.471 a/ ","406.949 a/ ","402.522 a/ ","39.583 c/ ","232.612 a/ ","156.578 a/ ","360.566 a/ ","59.715 a/ ","112.194 a/ ","697.277 a/ ",
