"Serie","Periodo","Población_con_carencia_a_la_seguridad_social|Nacional","Población_con_carencia_a_la_seguridad_social|Hombres","Población_con_carencia_a_la_seguridad_social|Mujeres","Población_con_carencia_a_la_seguridad_social|Población_analfabeta","Población_con_carencia_a_la_seguridad_social|Población_indígena","Población_con_carencia_a_la_seguridad_social|Hombres_indígenas","Población_con_carencia_a_la_seguridad_social|Mujeres_indígenas","Población_con_carencia_a_la_seguridad_social|Personas_con_discapacidad","Población_con_carencia_a_la_seguridad_social|Primera_infancia_(0_a_5_años)","Población_con_carencia_a_la_seguridad_social|Niños_y_niñas_(menores_de_18_años)","Población_con_carencia_a_la_seguridad_social|Jóvenes_(los_de_12_a_29_años)","Población_con_carencia_a_la_seguridad_social|Adultos_mayores_(65_años_o_más)","Población_con_carencia_a_la_seguridad_social|Hombres_adultos_mayores","Población_con_carencia_a_la_seguridad_social|Mujeres_adultos_mayores","Población_con_carencia_a_la_seguridad_social|Hombres_(Menos_de_4_horas_a_cuidados)_<sup>1</sup>","Población_con_carencia_a_la_seguridad_social|Hombres_(4_horas_o_más_a_cuidados)_<sup>1</sup>","Población_con_carencia_a_la_seguridad_social|Mujeres_(Menos_de_4_horas_a_cuidados)_<sup>1</sup>","Población_con_carencia_a_la_seguridad_social|Mujeres_(4_horas_o_más_a_cuidados)_<sup>1</sup>","Población_con_carencia_a_la_seguridad_social|Hombres_(Menos_de_4_horas_a_hogar)_<sup>2</sup>","Población_con_carencia_a_la_seguridad_social|Hombres_(4_horas_o_más_a_hogar)_<sup>2</sup>","Población_con_carencia_a_la_seguridad_social|Mujeres_(Menos_de_4_horas_a_hogar)_<sup>2</sup>","Población_con_carencia_a_la_seguridad_social|Mujeres_(4_horas_o_más_a_hogar)_<sup>2</sup>","Población_con_carencia_a_la_seguridad_social|Ámbito_rural","Población_con_carencia_a_la_seguridad_social|Ámbito_urbano",
"Población_que_presenta_carencia_por_acceso_a_la_seguridad_social","2022","64,680.69","31,703.511","32,977.179","7,423.556","9,533.103","4,587.654","4,945.449","3,582.938","6,009.89","21,580.867","21,852.085","2,618.601","1,201.205","1,417.396","19,463.977","532.609","20,218.381","3,331.465","19,625.611","358.939","16,543.828","7,005.736","23,233.629","41,447.061",
"Población_que_presenta_carencia_por_acceso_a_la_seguridad_social","2020","65,966.517","32,634.228","33,332.289","7,911.176","9,000.677","4,377.537","4,623.14","3,823.603","6,239.386","21,496.162","22,624.664","3,422.965","1,635.379","1,787.586","20,545.327","551.381","20,558.797","3,449.965","20,677.278","416.227","16,438.775","7,577.086","21,769.91","44,196.607",
"Población_que_presenta_carencia_por_acceso_a_la_seguridad_social","2018","66,201.077","32,644.999","33,556.078","8,684.672","9,229.408","4,561.33","4,668.078","ND","6,962.129","22,846.665","22,168.134","4,264.281","1,999.262","2,265.019","19,688.102","578.678","19,784.886","3,782.161","19,969.271","304.66","16,151.642","7,428.762","23,440.034","42,761.043",
"Población_que_presenta_carencia_por_acceso_a_la_seguridad_social","2016","65,367.459","32,042.133","33,325.326","8,671.601","8,943.125","4,324.299","4,618.826","ND","7,201.448","23,584.062","21,941.587","3,885.651","1,790.069","2,095.582","19,365.96","648.893","19,636.984","3,945.327","19,719.029","293.795","16,214.752","7,374.364","22,028.902","43,338.557",
