"Serie","Periodo","Sexo|Total_Tipo_de_ocupación|Total","Sexo|Total_Tipo_de_ocupación|Directores_y_gerentes","Sexo|Total_Tipo_de_ocupación|Profesionales_científicos_e_intelectuales","Sexo|Total_Tipo_de_ocupación|Técnicos_y_profesionales_de_nivel_medio","Sexo|Total_Tipo_de_ocupación|Personal_de_apoyo_administrativo","Sexo|Total_Tipo_de_ocupación|Trabajadores_de_los_servicios_y_vendedores_de_comercios_y_mercados","Sexo|Total_Tipo_de_ocupación|Agricultores_y_trabajadores_calificados_agropecuarios,_forestales_y_pesqueros","Sexo|Total_Tipo_de_ocupación|Oficiales,_operarios_y_artesanos_de_artes_mecánicas_y_de_otros_oficios","Sexo|Total_Tipo_de_ocupación|Operadores_de_instalaciones_y_máquinas_y_ensambladores","Sexo|Total_Tipo_de_ocupación|Ocupaciones_elementales","Sexo|Total_Tipo_de_ocupación|Ocupaciones_militares","Sexo|Total_Tipo_de_ocupación|No_especificado","Sexo|Hombres_Tipo_de_ocupación|Total","Sexo|Hombres_Tipo_de_ocupación|Directores_y_gerentes","Sexo|Hombres_Tipo_de_ocupación|Profesionales_científicos_e_intelectuales","Sexo|Hombres_Tipo_de_ocupación|Técnicos_y_profesionales_de_nivel_medio","Sexo|Hombres_Tipo_de_ocupación|Personal_de_apoyo_administrativo","Sexo|Hombres_Tipo_de_ocupación|Trabajadores_de_los_servicios_y_vendedores_de_comercios_y_mercados","Sexo|Hombres_Tipo_de_ocupación|Agricultores_y_trabajadores_calificados_agropecuarios,_forestales_y_pesqueros","Sexo|Hombres_Tipo_de_ocupación|Oficiales,_operarios_y_artesanos_de_artes_mecánicas_y_de_otros_oficios","Sexo|Hombres_Tipo_de_ocupación|Operadores_de_instalaciones_y_máquinas_y_ensambladores","Sexo|Hombres_Tipo_de_ocupación|Ocupaciones_elementales","Sexo|Hombres_Tipo_de_ocupación|Ocupaciones_militares","Sexo|Hombres_Tipo_de_ocupación|No_especificado","Sexo|Mujeres_Tipo_de_ocupación|Total","Sexo|Mujeres_Tipo_de_ocupación|Directores_y_gerentes","Sexo|Mujeres_Tipo_de_ocupación|Profesionales_científicos_e_intelectuales","Sexo|Mujeres_Tipo_de_ocupación|Técnicos_y_profesionales_de_nivel_medio","Sexo|Mujeres_Tipo_de_ocupación|Personal_de_apoyo_administrativo","Sexo|Mujeres_Tipo_de_ocupación|Trabajadores_de_los_servicios_y_vendedores_de_comercios_y_mercados","Sexo|Mujeres_Tipo_de_ocupación|Agricultores_y_trabajadores_calificados_agropecuarios,_forestales_y_pesqueros","Sexo|Mujeres_Tipo_de_ocupación|Oficiales,_operarios_y_artesanos_de_artes_mecánicas_y_de_otros_oficios","Sexo|Mujeres_Tipo_de_ocupación|Operadores_de_instalaciones_y_máquinas_y_ensambladores","Sexo|Mujeres_Tipo_de_ocupación|Ocupaciones_elementales","Sexo|Mujeres_Tipo_de_ocupación|Ocupaciones_militares","Sexo|Mujeres_Tipo_de_ocupación|No_especificado",
"Ingreso_mensual_de_los_ocupados","2024","352,578,471,651","22,376,023,880","46,764,956,570","32,136,232,773","23,815,425,353","70,050,579,341","13,024,224,961","41,086,315,537","46,494,707,335","56,061,521,788","607,911,625","160,572,488","229,203,873,910","14,736,303,732","25,224,635,399","23,064,456,572","10,107,759,985","36,080,053,192","11,330,831,097","35,156,867,963","37,469,407,796","35,369,879,749","542,824,698","120,853,730","123,374,597,741","7,639,720,148","21,540,321,171","9,071,776,201","13,707,665,369","33,970,526,150","1,693,393,865","5,929,447,574","9,025,299,539","20,691,642,039","65,086,928","39,718,758",
"Ingreso_mensual_de_los_ocupados","2023","322,462,218,247","19,108,852,576","41,386,652,477","29,557,185,198","21,051,556,251","64,599,534,236","12,697,775,625","37,669,653,726","42,394,866,587","53,416,379,714","459,750,238","120,011,621","210,593,752,610","12,386,867,571","22,626,139,064","21,480,599,741","8,987,972,854","33,776,215,057","10,993,153,567","32,090,809,332","34,098,753,466","33,620,184,892","431,326,672","101,730,395","111,868,465,637","6,721,985,005","18,760,513,413","8,076,585,457","12,063,583,397","30,823,319,179","1,704,622,058","5,578,844,393","8,296,113,122","19,796,194,822","28,423,566","18,281,226",
"Ingreso_mensual_de_los_ocupados","2022","288,669,225,007","16,519,620,760","36,789,524,515","26,383,182,586","19,323,845,560","58,140,081,789","12,007,871,954","34,343,438,774","37,639,305,833","46,985,752,627","462,575,226","74,025,383","189,545,122,344","10,821,658,030","19,269,673,439","19,113,084,458","8,241,732,997","30,697,816,384","10,673,410,843","29,414,610,823","30,456,892,528","30,352,488,977","447,248,376","56,505,490","99,124,102,663","5,697,962,730","17,519,851,076","7,270,098,128","11,082,112,564","27,442,265,405","1,334,461,110","4,928,827,951","7,182,413,305","16,633,263,651","15,326,850","17,519,894",
"Ingreso_mensual_de_los_ocupados","2021","260,571,185,463","16,555,746,027","34,512,252,498","25,045,447,665","18,151,104,883","50,749,883,545","10,289,626,034","30,085,139,211","32,468,040,575","42,077,971,598","549,524,240","86,449,189","172,683,613,482","10,997,136,619","18,224,729,398","18,261,511,563","7,873,522,140","27,559,660,067","9,194,312,915","25,936,009,905","26,398,189,339","27,673,936,011","505,193,526","59,411,999","87,887,571,981","5,558,609,409","16,287,523,099","6,783,936,102","10,277,582,743","23,190,223,478","1,095,313,119","4,149,129,306","6,069,851,236","14,404,035,587","44,330,714","27,037,190",
"Ingreso_mensual_de_los_ocupados","2020","236,427,404,025","15,675,303,832","29,052,364,612","21,573,199,736","17,343,558,529","46,503,769,719","10,069,038,798","27,062,622,975","30,117,363,436","38,480,019,772","406,491,810","143,670,808","157,138,452,849","9,842,655,546","15,499,421,402","15,953,123,914","7,395,814,054","25,466,722,142","9,168,137,436","23,152,634,834","24,816,968,699","25,326,353,137","391,938,077","124,683,610","79,288,951,176","5,832,648,286","13,552,943,210","5,620,075,822","9,947,744,475","21,037,047,577","900,901,362","3,909,988,141","5,300,394,737","13,153,666,635","14,553,733","18,987,198",
"Ingreso_mensual_de_los_ocupados","2019","228,102,560,715","13,307,517,086","26,476,417,664","20,248,784,609","16,690,659,090","45,814,482,297","9,078,683,360","26,594,232,530","30,494,959,337","38,990,868,760","329,767,907","76,188,076","153,170,172,477","9,123,145,779","14,422,206,036","15,157,996,656","7,206,080,740","25,221,836,084","8,258,521,674","22,844,591,316","25,236,506,516","25,326,021,302","312,285,465","60,980,911","74,932,388,239","4,184,371,307","12,054,211,628","5,090,787,953","9,484,578,350","20,592,646,214","820,161,686","3,749,641,215","5,258,452,821","13,664,847,458","17,482,443","15,207,166",
"Ingreso_mensual_de_los_ocupados","2018","207,508,261,536","12,723,238,058","24,457,017,733","19,030,902,126","14,481,364,331","40,196,784,480","8,083,555,952","25,583,623,293","27,374,824,579","35,269,727,320","254,324,935","52,898,731","140,278,010,534","8,758,543,489","13,138,691,718","14,296,405,711","6,218,138,899","22,450,303,541","7,299,531,089","21,959,454,900","22,784,224,400","23,081,010,131","246,285,015","45,421,642","67,230,251,002","3,964,694,569","11,318,326,015","4,734,496,415","8,263,225,433","17,746,480,939","784,024,863","3,624,168,393","4,590,600,179","12,188,717,189","8,039,920","7,477,089",
"Ingreso_mensual_de_los_ocupados","2017","195,438,633,355","12,502,910,466","23,081,498,350","17,479,355,053","13,770,749,231","37,722,671,593","7,558,828,989","23,773,755,803","25,546,806,468","33,697,734,054","242,047,990","62,275,359","132,502,279,141","8,322,697,181","12,763,450,859","13,113,698,369","5,968,412,173","21,247,280,905","6,907,489,443","20,573,326,088","21,300,008,812","22,015,893,786","239,153,240","50,868,287","62,936,354,214","4,180,213,286","10,318,047,491","4,365,656,684","7,802,337,058","16,475,390,689","651,339,546","3,200,429,716","4,246,797,656","11,681,840,268","2,894,750","11,407,073",
"Ingreso_mensual_de_los_ocupados","2016","190,066,607,621","12,681,204,737","22,764,656,577","17,672,639,109","13,433,352,649","37,467,213,052","6,679,993,196","22,147,878,621","24,200,047,612","32,737,222,300","229,620,175","52,779,595","129,222,997,851","8,784,849,973","12,406,593,589","13,227,218,966","5,892,531,690","21,291,942,521","6,121,676,534","19,149,051,383","20,371,212,543","21,706,690,783","227,813,775","43,416,095","60,843,609,770","3,896,354,764","10,358,062,988","4,445,420,143","7,540,820,959","16,175,270,532","558,316,662","2,998,827,238","3,828,835,070","11,030,531,516","1,806,400","9,363,500",
