"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres","Grupo_de_edad|Menores_de_18_años","Grupo_de_edad|De_18_años_o_más","Grupo_de_edad|Entre_12_y_29_años_de_edad","Grupo_de_edad|De_0_a_11_años_y_de_30_años_o_más","Grupo_de_edad|De_65_años_o_más","Grupo_de_edad|Menores_de_65_años",
"Población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad","2022","56,104.1","26,343.3","29,760.8","20,251.8","35,852.3","16,553.1","39,551","4,725.5","51,378.5",
"Población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad","2020","66,886.3","31,794.8","35,091.4","23,202.5","43,683.7","20,562.3","46,324","5,474.5","61,411.7",
"Población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad","2018","61,770.3","29,472.8","32,297.5","23,220.6","38,549.7","18,717.9","43,052.5","5,140.8","56,629.5",
"Población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad","2016","61,343.3","29,202.7","32,140.6","23,896.1","37,447.2","18,814.9","42,528.4","4,594.1","56,749.2",
