"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres","Grupo_de_edad|Menores_de_18_años","Grupo_de_edad|De_18_años_o_más","Grupo_de_edad|Entre_12_y_29_años_de_edad","Grupo_de_edad|De_0_a_11_años_y_de_30_años_o_más","Grupo_de_edad|De_65_años_o_más","Grupo_de_edad|Menores_de_65_años",
"Población_total","2022","128,887.7","61,787.1","67,100.6","37,207.9","91,679.8","37,746","91,141.7","12,588.3","116,299.4",
"Población_total","2020","126,742.2","61,272.8","65,469.4","37,044.8","89,697.4","38,160.3","88,581.9","11,885.4","114,856.8",
"Población_total","2018","123,827.1","60,120.9","63,706.2","38,937.6","84,889.5","37,839.9","85,987.2","10,310.5","113,516.6",
"Población_total","2016","120,794.1","58,453.7","62,340.4","39,777.7","81,016.4","36,979.4","83,814.7","9,448.2","111,345.9",
