"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres","Grupo_de_edad|Menores_de_18_años","Grupo_de_edad|De_18_años_o_más","Grupo_de_edad|Entre_12_y_29_años_de_edad","Grupo_de_edad|De_0_a_11_años_y_de_30_años_o_más","Grupo_de_edad|De_65_años_o_más","Grupo_de_edad|Menores_de_65_años",
"Proporción_de_la_población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad_(2016_-_2022)","2022","43.5294297649","42.6356375987","44.3524444474","54.4286969666","39.1060076094","43.853850013","43.3950724375","37.5393223652","44.1777994338",
"Proporción_de_la_población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad_(2016_-_2022)","2020","52.7734610104","51.8905718231","53.5997569063","62.6336833689","48.701213306","53.8839855397","52.2950567354","46.0609714183","53.4680707186",
"Proporción_de_la_población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad_(2016_-_2022)","2018","49.8843391449","49.0225808705","50.6975994889","59.6354530697","45.4116445608","49.4660142437","50.0684287512","49.8599094474","49.8865580422",
"Proporción_de_la_población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_desglosada_por_sexo_y_edad_(2016_-_2022)","2016","50.7833219263","49.9586861203","51.5565446695","60.0739634874","46.2217683882","50.8793072466","50.7409728267","48.6237613535","50.9665706135",
