"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2024","50.7437827709804","48.0515374557168","54.1559369361388",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2023","51.2498532803877","48.5007840525245","54.7680477491425",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2022","51.2609286361479","48.7510533513934","54.5450519814415",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2021","51.4958822109487","49.3070516551919","54.4411748696367",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2020","49.8456856114348","47.7604395566044","52.6375971351852",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2019","52.0309418031223","48.7358591113991","56.413585177434",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2018","51.9474732290766","49.0000872810656","55.9761716073185",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2017","52.0784966836562","49.2408959351226","55.9900880704828",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2016","52.4256837719926","49.3080242970621","56.6866061313137",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2015","52.8892688173596","49.5708262740545","57.4384738003975",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2014","52.6284981473599","49.3422486712017","57.1430953451486",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2013","53.7467328314483","50.4486445115096","58.2098337454291",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2012","54.586623292496","51.2588844596587","59.1210894402978",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2011","54.4329454533966","51.3172306077222","58.7622243618157",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2010","54.429580408012","51.3555589166564","58.7050651084488",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2009","54.4374426522624","51.4540940283214","58.5686335620148",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2008","52.9619868424292","49.9555582465542","57.2217357386199",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2007","52.6635020913906","49.6460339529187","56.9179774936987",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo","2006","52.9721270391436","50.1259587672846","57.0138272957181",
