"Serie","Periodo","Sexo|Total_Grupos_de_edad_ocupados|Total","Sexo|Total_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Total_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Total_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Total_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Total_Grupos_de_edad_ocupados|No_especificado","Sexo|Hombres_Grupos_de_edad_ocupados|Total","Sexo|Hombres_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Hombres_Grupos_de_edad_ocupados|No_especificado","Sexo|Mujeres_Grupos_de_edad_ocupados|Total","Sexo|Mujeres_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Mujeres_Grupos_de_edad_ocupados|No_especificado",
"Ingreso_mensual_de_los_ocupados","2024","352,578,471,651","44,497,282,045","176,724,602,583","117,638,544,163","13,596,075,854","121,967,006","229,203,873,910","29,338,526,384","112,084,209,718","78,035,164,845","9,664,427,396","81,545,567","123,374,597,741","15,158,755,661","64,640,392,866","39,603,379,318","3,931,648,458","40,421,439",
"Ingreso_mensual_de_los_ocupados","2023","322,462,218,247","41,603,114,839","161,521,549,269","106,906,041,325","12,287,922,064","143,590,749","210,593,752,610","27,819,196,966","103,126,369,411","70,478,221,897","9,095,128,749","74,835,587","111,868,465,637","13,783,917,873","58,395,179,858","36,427,819,428","3,192,793,316","68,755,162",
"Ingreso_mensual_de_los_ocupados","2022","288,669,225,007","37,747,157,008","146,425,408,420","94,312,506,478","10,043,418,936","140,734,166","189,545,122,344","25,555,761,520","93,711,846,401","62,556,367,015","7,641,512,261","79,635,147","99,124,102,663","12,191,395,488","52,713,562,019","31,756,139,463","2,401,906,675","61,099,019",
"Ingreso_mensual_de_los_ocupados","2021","260,571,185,463","33,758,757,355","132,482,841,291","85,191,813,434","9,004,771,013","133,002,370","172,683,613,482","22,882,722,383","85,980,336,477","57,125,390,224","6,602,226,861","92,937,538","87,887,571,981","10,876,034,972","46,502,504,814","28,066,423,211","2,402,544,152","40,064,833",
"Ingreso_mensual_de_los_ocupados","2020","236,427,404,025","29,851,674,654","121,340,595,795","77,036,579,286","8,094,054,367","104,499,923","157,138,452,849","20,371,470,475","78,981,065,405","51,728,101,602","5,980,543,989","77,271,379","79,288,951,176","9,480,204,179","42,359,530,390","25,308,477,684","2,113,510,379","27,228,544",
"Ingreso_mensual_de_los_ocupados","2019","228,102,560,715","30,936,504,471","116,110,327,886","73,150,913,740","7,782,620,388","122,194,230","153,170,172,477","21,204,520,359","76,322,377,202","49,763,365,958","5,789,166,027","90,742,932","74,932,388,239","9,731,984,111","39,787,950,685","23,387,547,782","1,993,454,362","31,451,299",
"Ingreso_mensual_de_los_ocupados","2018","207,508,261,536","27,940,324,428","106,997,220,379","65,161,663,051","7,300,929,603","108,124,076","140,278,010,534","19,332,485,545","70,857,155,965","44,551,602,538","5,458,445,304","78,321,182","67,230,251,002","8,607,838,883","36,140,064,414","20,610,060,513","1,842,484,299","29,802,894",
"Ingreso_mensual_de_los_ocupados","2017","195,438,633,355","26,695,780,717","102,298,935,649","59,972,116,826","6,403,145,919","68,654,244","132,502,279,141","18,504,244,293","68,054,685,530","41,038,505,972","4,852,319,441","52,523,905","62,936,354,214","8,191,536,424","34,244,250,120","18,933,610,854","1,550,826,478","16,130,339",
"Ingreso_mensual_de_los_ocupados","2016","190,066,607,621","25,583,457,632","102,005,349,137","56,447,646,234","5,990,033,134","40,121,485","129,222,997,851","17,621,934,736","68,561,575,776","38,411,292,943","4,607,511,207","20,683,189","60,843,609,770","7,961,522,896","33,443,773,361","18,036,353,290","1,382,521,927","19,438,297",
