"Serie","Periodo","Sexo|Total_Grupos_de_edad_ocupados|Total","Sexo|Total_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Total_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Total_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Total_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Total_Grupos_de_edad_ocupados|No_especificado","Sexo|Hombres_Grupos_de_edad_ocupados|Total","Sexo|Hombres_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Hombres_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Hombres_Grupos_de_edad_ocupados|No_especificado","Sexo|Mujeres_Grupos_de_edad_ocupados|Total","Sexo|Mujeres_Grupos_de_edad_ocupados|De_15_a_24_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_25_a_44_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_45_a_64_años","Sexo|Mujeres_Grupos_de_edad_ocupados|De_65_años_y_más","Sexo|Mujeres_Grupos_de_edad_ocupados|No_especificado",
"Total_de_horas_trabajadas","2024","6,648,871,590","1,067,706,780","3,137,861,631","2,142,739,951","298,310,547","2,252,682","4,221,165,237","696,333,139","1,946,629,476","1,369,881,042","206,857,517","1,464,064","2,427,706,353","371,373,641","1,191,232,155","772,858,909","91,453,030","788,618",
"Total_de_horas_trabajadas","2023","6,787,650,563","1,109,525,780","3,205,143,786","2,169,357,111","300,725,523","2,898,362","4,332,014,649","729,693,182","2,008,012,033","1,377,105,168","215,760,652","1,443,615","2,455,635,914","379,832,599","1,197,131,753","792,251,943","84,964,872","1,454,747",
"Total_de_horas_trabajadas","2022","6,793,330,814","1,132,180,277","3,252,358,365","2,122,435,856","282,756,195","3,600,120","4,371,663,113","754,868,256","2,050,204,479","1,362,069,644","202,358,971","2,161,764","2,421,667,701","377,312,020","1,202,153,886","760,366,213","80,397,225","1,438,356",
"Total_de_horas_trabajadas","2021","6,525,936,205","1,108,400,948","3,155,450,040","1,999,443,060","259,455,210","3,186,946","4,253,267,025","743,758,260","2,018,654,825","1,303,960,597","184,655,972","2,237,371","2,272,669,180","364,642,688","1,136,795,215","695,482,463","74,799,239","949,575",
"Total_de_horas_trabajadas","2020","6,300,709,630","1,033,455,529","3,092,176,400","1,914,672,546","257,505,911","2,899,245","4,131,855,975","699,395,447","1,989,207,056","1,259,851,367","181,110,457","2,291,648","2,168,853,655","334,060,081","1,102,969,344","654,821,179","76,395,454","607,597",
"Total_de_horas_trabajadas","2019","6,574,832,150","1,123,662,728","3,186,326,313","1,983,362,076","278,117,349","3,363,684","4,328,579,509","758,938,286","2,066,679,373","1,302,233,918","198,175,078","2,552,854","2,246,252,641","364,724,442","1,119,646,940","681,128,158","79,942,271","810,830",
"Total_de_horas_trabajadas","2018","6,288,789,561","1,073,562,954","3,093,399,588","1,860,001,535","258,196,952","3,628,532","4,179,231,187","731,845,457","2,022,377,907","1,235,807,400","186,516,381","2,684,042","2,109,558,374","341,717,497","1,071,021,681","624,194,135","71,680,571","944,491",
"Total_de_horas_trabajadas","2017","6,230,131,560","1,091,678,329","3,110,299,583","1,779,553,986","246,418,809","2,180,853","4,163,319,663","743,877,795","2,051,494,295","1,188,637,757","177,648,353","1,661,463","2,066,811,898","347,800,535","1,058,805,288","590,916,230","68,770,456","519,389",
"Total_de_horas_trabajadas","2016","6,327,828,810","1,107,975,383","3,214,764,956","1,763,252,232","240,389,876","1,446,363","4,224,191,582","752,694,504","2,130,306,315","1,166,138,915","174,205,279","846,569","2,103,637,228","355,280,879","1,084,458,641","597,113,317","66,184,597","599,794",
