"Periodo","cvegeo","Entidad_federativa","Población_total_residente_en_los_hogares",
"2022",	00,"Estados Unidos Mexicanos","128,889,708",
"2022",	01,"Aguascalientes","1,483,822",
"2022",	02,"Baja California","3,822,075",
"2022",	03,"Baja California Sur","841,389",
"2022",	04,"Campeche","950,528",
"2022",	05,"Coahuila de Zaragoza","3,273,132",
"2022",	06,"Colima","771,194",
"2022",	07,"Chiapas","5,697,874",
"2022",	08,"Chihuahua","3,807,520",
"2022",	09,"Ciudad de México","9,304,509",
"2022",	10,"Durango","1,869,464",
"2022",	11,"Guanajuato","6,277,438",
"2022",	12,"Guerrero","3,600,900",
"2022",	13,"Hidalgo","3,157,190",
"2022",	14,"Jalisco","8,501,241",
"2022",	15,"México","17,322,817",
"2022",	16,"Michoacán de Ocampo","4,942,827",
"2022",	17,"Morelos","2,010,283",
"2022",	18,"Nayarit","1,261,928",
"2022",	19,"Nuevo León","6,057,849",
"2022",	20,"Oaxaca","4,249,879",
"2022",	21,"Puebla","6,714,344",
"2022",	22,"Querétaro","2,474,777",
"2022",	23,"Quintana Roo","1,917,273",
"2022",	24,"San Luis Potosí","2,872,412",
"2022",	25,"Sinaloa","3,087,933",
"2022",	26,"Sonora","2,998,104",
"2022",	27,"Tabasco","2,442,266",
"2022",	28,"Tamaulipas","3,588,633",
"2022",	29,"Tlaxcala","1,370,566",
"2022",	30,"Veracruz de Ignacio de la Llave","8,205,028",
"2022",	31,"Yucatán","2,373,293",
"2022",	32,"Zacatecas","1,641,220",
"2020",	00,"Estados Unidos Mexicanos","126,760,856",
"2020",	01,"Aguascalientes","1,435,425",
"2020",	02,"Baja California","3,783,848",
"2020",	03,"Baja California Sur","809,471",
"2020",	04,"Campeche","934,631",
"2020",	05,"Coahuila de Zaragoza","3,170,331",
"2020",	06,"Colima","734,429",
"2020",	07,"Chiapas","5,587,434",
"2020",	08,"Chihuahua","3,764,016",
"2020",	09,"Ciudad de México","9,240,644",
"2020",	10,"Durango","1,849,336",
"2020",	11,"Guanajuato","6,199,099",
"2020",	12,"Guerrero","3,558,712",
"2020",	13,"Hidalgo","3,094,726",
"2020",	14,"Jalisco","8,382,571",
"2020",	15,"México","17,079,245",
"2020",	16,"Michoacán de Ocampo","4,793,878",
"2020",	17,"Morelos","1,976,073",
"2020",	18,"Nayarit","1,238,502",
"2020",	19,"Nuevo León","5,856,730",
"2020",	20,"Oaxaca","4,167,444",
"2020",	21,"Puebla","6,625,691",
"2020",	22,"Querétaro","2,395,540",
"2020",	23,"Quintana Roo","1,880,517",
"2020",	24,"San Luis Potosí","2,833,293",
"2020",	25,"Sinaloa","3,041,966",
"2020",	26,"Sonora","2,957,587",
"2020",	27,"Tabasco","2,415,836",
"2020",	28,"Tamaulipas","3,531,357",
"2020",	29,"Tlaxcala","1,350,048",
"2020",	30,"Veracruz de Ignacio de la Llave","8,104,760",
"2020",	31,"Yucatán","2,338,416",
"2020",	32,"Zacatecas","1,629,300",
"2018",	00,"Estados Unidos Mexicanos","125,091,790",
"2018",	01,"Aguascalientes","1,342,587",
"2018",	02,"Baja California","3,648,116",
"2018",	03,"Baja California Sur","839,675",
"2018",	04,"Campeche","952,279",
"2018",	05,"Coahuila de Zaragoza","3,073,513",
"2018",	06,"Colima","763,300",
