"Periodo","cvegeo","Entidad_federativa","Población_con_drenaje_conectado_a_una_fosa_séptica_y_excusado_propio",
"2022",	00,"Estados Unidos Mexicanos","21,152,266",
"2022",	01,"Aguascalientes","42,417",
"2022",	02,"Baja California","377,703",
"2022",	03,"Baja California Sur","163,825",
"2022",	04,"Campeche","815,466",
"2022",	05,"Coahuila de Zaragoza","289,234",
"2022",	06,"Colima","41,077",
"2022",	07,"Chiapas","1,807,566",
"2022",	08,"Chihuahua","278,668",
"2022",	09,"Ciudad de México","405,003",
"2022",	10,"Durango","265,056",
"2022",	11,"Guanajuato","855,987",
"2022",	12,"Guerrero","1,135,393",
"2022",	13,"Hidalgo","572,787",
"2022",	14,"Jalisco","337,644",
"2022",	15,"México","1,574,381",
"2022",	16,"Michoacán de Ocampo","536,652",
"2022",	17,"Morelos","577,423",
"2022",	18,"Nayarit","355,956",
"2022",	19,"Nuevo León","289,852",
"2022",	20,"Oaxaca","1,665,642",
"2022",	21,"Puebla","842,758",
"2022",	22,"Querétaro","353,232",
"2022",	23,"Quintana Roo","671,748",
"2022",	24,"San Luis Potosí","570,027",
"2022",	25,"Sinaloa","302,823",
"2022",	26,"Sonora","272,931",
"2022",	27,"Tabasco","1,115,521",
"2022",	28,"Tamaulipas","334,171",
"2022",	29,"Tlaxcala","50,568",
"2022",	30,"Veracruz de Ignacio de la Llave","2,049,988",
"2022",	31,"Yucatán","2,035,569",
"2022",	32,"Zacatecas","165,198",
"2020",	00,"Estados Unidos Mexicanos","20,712,534",
"2020",	01,"Aguascalientes","18,287",
"2020",	02,"Baja California","370,899",
"2020",	03,"Baja California Sur","160,539",
"2020",	04,"Campeche","787,262",
"2020",	05,"Coahuila de Zaragoza","314,259",
"2020",	06,"Colima","49,584",
"2020",	07,"Chiapas","1,898,481",
"2020",	08,"Chihuahua","323,356",
"2020",	09,"Ciudad de México","485,076",
"2020",	10,"Durango","212,150",
"2020",	11,"Guanajuato","651,020",
"2020",	12,"Guerrero","1,087,673",
"2020",	13,"Hidalgo","564,221",
"2020",	14,"Jalisco","387,343",
"2020",	15,"México","1,423,003",
"2020",	16,"Michoacán de Ocampo","779,955",
"2020",	17,"Morelos","556,563",
"2020",	18,"Nayarit","339,534",
"2020",	19,"Nuevo León","233,248",
"2020",	20,"Oaxaca","1,682,851",
"2020",	21,"Puebla","619,048",
"2020",	22,"Querétaro","276,426",
"2020",	23,"Quintana Roo","638,711",
"2020",	24,"San Luis Potosí","489,322",
"2020",	25,"Sinaloa","301,901",
"2020",	26,"Sonora","329,717",
"2020",	27,"Tabasco","1,107,908",
"2020",	28,"Tamaulipas","309,462",
