"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2024","16.2410932078629","16.4521084780033","15.9363983486861",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2023","16.4848779870971","16.5999582202931","16.3165774890852",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2022","16.5003222954811","16.6671731192706","16.24876624508",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2021","16.4831409626367","16.8151364038232","15.9645190774162",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2020","16.5452651420142","16.7336545400264","16.2495927923804",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2019","16.7209492873453","17.223657970345","15.9376152446927",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2018","16.7611569933752","16.9497185235047","16.4576182042784",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2017","16.7120425340968","16.9012071987255","16.4045406652636",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2016","16.3978003773993","16.675076971733","15.9495020072444",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2015","16.1007645122004","16.4499525204299","15.5318468701792",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2014","16.0132667538003","16.3897701391888","15.395045718631",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2013","15.6890026511254","16.0504934171805","15.1066000763425",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2012","15.3049369560919","15.6627168676459","14.7262691012027",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2011","15.3106516541911","15.5857663825336","14.8562706406682",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2010","15.3838832537146","15.5456412106294","15.1150287824694",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2009","15.0376986327951","15.0132597244689","15.0781011151997",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2008","15.9299401940976","15.7357263032799","16.2552593565292",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2007","16.4783630374177","16.1997681013793","16.9422936883001",
"Ocupación_en_la_manufactura_como_proporción_del_empleo_total,_desglosada_por_sexo","2006","16.7226867083772","16.1870600299217","17.6287177667025",
