"Periodo","cvegeo","Entidad_federativa","Índice_de_Gini_con_transferencias",
"2024",	00,"Estados Unidos Mexicanos","0.390521832",
"2024",	01,"Aguascalientes","0.351293222",
"2024",	02,"Baja California","0.330811421",
"2024",	03,"Baja California Sur","0.336929175",
"2024",	04,"Campeche","0.377576239",
"2024",	05,"Coahuila de Zaragoza","0.343111282",
"2024",	06,"Colima","0.359412092",
"2024",	07,"Chiapas","0.37581412",
"2024",	08,"Chihuahua","0.367953663",
"2024",	09,"Ciudad de México","0.394561517",
"2024",	10,"Durango","0.354908555",
"2024",	11,"Guanajuato","0.35713578",
"2024",	12,"Guerrero","0.396077057",
"2024",	13,"Hidalgo","0.361045355",
"2024",	14,"Jalisco","0.361218901",
"2024",	15,"México","0.347239072",
"2024",	16,"Michoacán de Ocampo","0.378581395",
"2024",	17,"Morelos","0.361218499",
"2024",	18,"Nayarit","0.356256276",
"2024",	19,"Nuevo León","0.418612672",
"2024",	20,"Oaxaca","0.403077199",
"2024",	21,"Puebla","0.370655129",
"2024",	22,"Querétaro","0.367869359",
"2024",	23,"Quintana Roo","0.341432786",
"2024",	24,"San Luis Potosí","0.397896875",
"2024",	25,"Sinaloa","0.337730023",
"2024",	26,"Sonora","0.371901297",
"2024",	27,"Tabasco","0.39060881",
"2024",	28,"Tamaulipas","0.350791198",
"2024",	29,"Tlaxcala","0.34617906",
"2024",	30,"Veracruz de Ignacio de la Llave","0.367288181",
"2024",	31,"Yucatán","0.381056132",
"2024",	32,"Zacatecas","0.373135218",
"2022",	00,"Estados Unidos Mexicanos","0.401964471182752",
"2022",	01,"Aguascalientes","0.40316197202702",
"2022",	02,"Baja California","0.354442972349884",
"2022",	03,"Baja California Sur","0.372873146171537",
"2022",	04,"Campeche","0.406861517857215",
"2022",	05,"Coahuila de Zaragoza","0.368339011002106",
"2022",	06,"Colima","0.354836741053095",
"2022",	07,"Chiapas","0.412933135919738",
"2022",	08,"Chihuahua","0.422289318128573",
"2022",	09,"Ciudad de México","0.407913609329658",
"2022",	10,"Durango","0.370327959648708",
"2022",	11,"Guanajuato","0.35711591518871",
"2022",	12,"Guerrero","0.411294554345549",
"2022",	13,"Hidalgo","0.376711131646175",
"2022",	14,"Jalisco","0.354532273436573",
"2022",	15,"México","0.362841139293179",
"2022",	16,"Michoacán de Ocampo","0.394447986205956",
"2022",	17,"Morelos","0.389072645663273",
"2022",	18,"Nayarit","0.400639441909026",
"2022",	19,"Nuevo León","0.385903934407037",
"2022",	20,"Oaxaca","0.423614633435265",
"2022",	21,"Puebla","0.375419319096903",
"2022",	22,"Querétaro","0.370046700927351",
"2022",	23,"Quintana Roo","0.3678569825639",
"2022",	24,"San Luis Potosí","0.394102815737019",
"2022",	25,"Sinaloa","0.366597732000668",
"2022",	26,"Sonora","0.385737524638613",
"2022",	27,"Tabasco","0.392792890427256",
"2022",	28,"Tamaulipas","0.373670591755354",
"2022",	29,"Tlaxcala","0.336655131569378",
"2022",	30,"Veracruz de Ignacio de la Llave","0.395966614826198",
"2022",	31,"Yucatán","0.395468880312531",
"2022",	32,"Zacatecas","0.389064446154682",
"2020",	00,"Estados Unidos Mexicanos","0.414796410452799",
"2020",	01,"Aguascalientes","0.375647820871927",
"2020",	02,"Baja California","0.397670667049512",
"2020",	03,"Baja California Sur","0.38577570025371",
"2020",	04,"Campeche","0.430766284699769",
"2020",	05,"Coahuila de Zaragoza","0.37924120427836",
"2020",	06,"Colima","0.370628339266597",
"2020",	07,"Chiapas","0.410347728221547",
"2020",	08,"Chihuahua","0.419351299834975",
"2020",	09,"Ciudad de México","0.393807921070278",
"2020",	10,"Durango","0.417664124821659",
"2020",	11,"Guanajuato","0.368879204097601",
"2020",	12,"Guerrero","0.405769704698246",
"2020",	13,"Hidalgo","0.372968009912141",
"2020",	14,"Jalisco","0.360979299103766",
"2020",	15,"México","0.407392552408241",
"2020",	16,"Michoacán de Ocampo","0.378471984420872",
"2020",	17,"Morelos","0.389307601586364",
"2020",	18,"Nayarit","0.380255807266779",
"2020",	19,"Nuevo León","0.439125759852657",
"2020",	20,"Oaxaca","0.419259092163474",
"2020",	21,"Puebla","0.406399443530956",
"2020",	22,"Querétaro","0.380575606839856",
"2020",	23,"Quintana Roo","0.404726866410956",
"2020",	24,"San Luis Potosí","0.413971583321817",
"2020",	25,"Sinaloa","0.373211610807089",
"2020",	26,"Sonora","0.417333745627178",
"2020",	27,"Tabasco","0.418998954070066",
"2020",	28,"Tamaulipas","0.398158322739051",
"2020",	29,"Tlaxcala","0.378422790850789",
"2020",	30,"Veracruz de Ignacio de la Llave","0.387534014721368",
"2020",	31,"Yucatán","0.436650457746763",
"2020",	32,"Zacatecas","0.423095068586011",
"2018",	00,"Estados Unidos Mexicanos","0.426118842028812",
"2018",	01,"Aguascalientes","0.394987286912542",
"2018",	02,"Baja California","0.378356451795092",
"2018",	03,"Baja California Sur","0.381964471180674",
"2018",	04,"Campeche","0.440290564348294",
"2018",	05,"Coahuila de Zaragoza","0.392782259358375",
"2018",	06,"Colima","0.386639642690137",
"2018",	07,"Chiapas","0.429048310649734",
"2018",	08,"Chihuahua","0.411751551723757",
"2018",	09,"Ciudad de México","0.456425359999513",
"2018",	10,"Durango","0.392188599363957",
"2018",	11,"Guanajuato","0.381019586154066",
"2018",	12,"Guerrero","0.434269150574116",
"2018",	13,"Hidalgo","0.404396369502821",
"2018",	14,"Jalisco","0.401801100229316",
"2018",	15,"México","0.368458162187414",
"2018",	16,"Michoacán de Ocampo","0.390742316953305",
"2018",	17,"Morelos","0.400138952325356",
"2018",	18,"Nayarit","0.406470177525296",
"2018",	19,"Nuevo León","0.415883373135324",
"2018",	20,"Oaxaca","0.454654867537492",
"2018",	21,"Puebla","0.379845279810167",
"2018",	22,"Querétaro","0.4006790512237",
"2018",	23,"Quintana Roo","0.377491695423444",
"2018",	24,"San Luis Potosí","0.422777719673591",
"2018",	25,"Sinaloa","0.406759212266427",
"2018",	26,"Sonora","0.40862841215655",
"2018",	27,"Tabasco","0.421556747268561",
"2018",	28,"Tamaulipas","0.425451486694662",
"2018",	29,"Tlaxcala","0.357040341981436",
"2018",	30,"Veracruz de Ignacio de la Llave","0.404908553652247",
"2018",	31,"Yucatán","0.425365854187696",
"2018",	32,"Zacatecas","0.397186497963311",
"2016",	00,"Estados Unidos Mexicanos","0.449023614106494",
"2016",	01,"Aguascalientes","0.384827837847919",
"2016",	02,"Baja California","0.402005198534772",
"2016",	03,"Baja California Sur","0.385390232521294",
"2016",	04,"Campeche","0.425516424817775",
"2016",	05,"Coahuila de Zaragoza","0.384922467217064",
"2016",	06,"Colima","0.394156154463231",
"2016",	07,"Chiapas","0.443807554384352",
"2016",	08,"Chihuahua","0.444980040783069",
"2016",	09,"Ciudad de México","0.42814782083963",
"2016",	10,"Durango","0.382016998511839",
"2016",	11,"Guanajuato","0.51247706270638",
"2016",	12,"Guerrero","0.41435110323562",
"2016",	13,"Hidalgo","0.396389547262362",
"2016",	14,"Jalisco","0.392313963424311",
"2016",	15,"México","0.389630931637789",
"2016",	16,"Michoacán de Ocampo","0.387714724632509",
"2016",	17,"Morelos","0.413824126056723",
"2016",	18,"Nayarit","0.425762316862417",
"2016",	19,"Nuevo León","0.542726819833156",
"2016",	20,"Oaxaca","0.447405932890318",
"2016",	21,"Puebla","0.395594624911792",
"2016",	22,"Querétaro","0.418589582188169",
"2016",	23,"Quintana Roo","0.38851821229143",
"2016",	24,"San Luis Potosí","0.411108715517861",
"2016",	25,"Sinaloa","0.39187356267295",
"2016",	26,"Sonora","0.45284895775046",
"2016",	27,"Tabasco","0.408551487779372",
"2016",	28,"Tamaulipas","0.429757528922593",
"2016",	29,"Tlaxcala","0.361547536968165",
"2016",	30,"Veracruz de Ignacio de la Llave","0.439897473433765",
