"Serie","Periodo","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|Total","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|Cambió_de_residencia_1_año","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|No_cambió_de_residencia_1_año","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|No_especificado","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_México","Sexo|Total_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_en_otro_país","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|Total","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|Cambió_de_residencia_1_año","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|No_cambió_de_residencia_1_año","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|No_especificado","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_México","Sexo|Hombres_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_en_otro_país","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|Total","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|Cambió_de_residencia_1_año","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|No_cambió_de_residencia_1_año","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|No_especificado","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_México","Sexo|Mujeres_Condición_de_residencia_y_país_de_nacimiento|Nacimiento_en_otro_país",
"Ingreso_mensual_de_los_ocupados","2024","352,578,471,651","5,063,478,598","347,514,993,053","0","349,744,636,659","2,833,834,992","229,203,873,910","3,491,072,348","225,712,801,562","0","227,121,969,490","2,081,904,420","123,374,597,741","1,572,406,250","121,802,191,491","0","122,622,667,169","751,930,572",
"Ingreso_mensual_de_los_ocupados","2023","322,462,218,247","5,060,402,077","317,401,816,169","0","320,596,081,031","1,866,137,215","210,593,752,610","3,298,395,350","207,295,357,260","0","209,376,697,971","1,217,054,639","111,868,465,637","1,762,006,728","110,106,458,910","0","111,219,383,060","649,082,577",
"Ingreso_mensual_de_los_ocupados","2022","288,669,225,007","4,319,348,733","284,349,876,274","0","286,931,017,888","1,738,207,119","189,545,122,344","3,018,359,035","186,526,763,309","0","188,341,930,647","1,203,191,697","99,124,102,663","1,300,989,698","97,823,112,965","0","98,589,087,241","535,015,422",
"Ingreso_mensual_de_los_ocupados","2021","260,571,185,463","2,228,818,078","131,473,773,935","126,868,593,450","258,806,318,500","1,764,866,963","172,683,613,482","1,568,132,271","86,875,232,461","84,240,248,751","171,449,652,693","1,233,960,789","87,887,571,981","660,685,807","44,598,541,475","42,628,344,699","87,356,665,807","530,906,174",
"Ingreso_mensual_de_los_ocupados","2020","236,427,404,025","ND","ND","ND","235,112,170,179","1,315,233,846","157,138,452,849","ND","ND","ND","156,281,646,449","856,806,400","79,288,951,176","ND","ND","ND","78,830,523,730","458,427,446",
"Ingreso_mensual_de_los_ocupados","2019","228,102,560,715","ND","ND","ND","226,727,772,752","1,374,787,963","153,170,172,477","ND","ND","ND","152,240,569,928","929,602,549","74,932,388,239","ND","ND","ND","74,487,202,824","445,185,414",
"Ingreso_mensual_de_los_ocupados","2018","207,508,261,536","ND","ND","ND","206,366,158,031","1,142,103,505","140,278,010,534","ND","ND","ND","139,452,879,306","825,131,228","67,230,251,002","ND","ND","ND","66,913,278,725","316,972,278",
"Ingreso_mensual_de_los_ocupados","2017","195,438,633,355","ND","ND","ND","194,554,073,395","884,559,960","132,502,279,141","ND","ND","ND","131,905,426,617","596,852,524","62,936,354,214","ND","ND","ND","62,648,646,778","287,707,436",
"Ingreso_mensual_de_los_ocupados","2016","190,066,607,621","ND","ND","ND","189,056,451,689","1,010,155,932","129,222,997,851","ND","ND","ND","128,471,609,567","751,388,284","60,843,609,770","ND","ND","ND","60,584,842,122","258,767,649",
