"Serie","Periodo","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_65_años_y_más",
"Tiempo_dedicado_al_trabajo_doméstico","2024","4.091493424","4.2453641","2.818024504","4.640012672","4.908346668","4.793617179","3.85325166","1.678760588","1.71616721","1.555452707","1.743101869","1.707860765","1.855833928","1.789758154","3.960785742","4.099704529","2.675990535","4.419775868","4.740515161","4.702720786","3.811391265","1.752866172","1.791855531","1.606024173","1.820874838","1.791932668","1.942508206","1.884555921","4.591652839","4.813733224","3.319658093","5.528468034","5.570881351","5.192197068","4.005576488","1.376880548","1.403397849","1.348732285","1.377199327","1.367277058","1.501142147","1.493096462",
"Tiempo_dedicado_al_trabajo_doméstico","2019","4.462441208","4.645301297","3.142542441","5.059345979","5.384996287","5.318880403","4.276506167","1.690375001","1.728773353","1.563051895","1.696903803","1.770936882","1.90497405","1.941884071","4.314193957","4.480466292","2.948868773","4.822128107","5.248351572","5.141333546","4.266146591","1.7665119","1.806077402","1.630755785","1.763524891","1.842657253","2.000321257","2.073389953","4.984478343","5.23801741","3.770000235","5.890024818","5.942176047","6.040048565","4.31330036","1.411217185","1.437401757","1.315790612","1.43828502","1.473764753","1.507465265","1.556560323",
"Tiempo_dedicado_al_trabajo_doméstico","2014","4.328432135","4.532736138","3.063396261","5.074209996","5.279691898","5.075909268","4.071161363","1.414378315","1.44595279","1.35704984","1.413285723","1.488451034","1.601501266","1.593924788","4.159387587","4.345876672","2.85312639","4.828149858","5.08299186","4.959080411","3.971246613","1.478170578","1.507669022","1.41945579","1.467115144","1.527521201","1.694705766","1.71091371","4.934847821","5.219727007","3.755319335","6.01085748","6.094829388","5.533968219","4.399268924","1.1870004","1.219740584","1.131838476","1.197780088","1.334922633","1.243198944","1.315573632",
