"Serie","Periodo","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Nacional_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Nacional_Hombres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Urbano_(localidades_de_2_500_y_más_habitantes)_Hombres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Mujeres_trabajo_doméstico|De_65_años_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|Total_(12_años_y_más)","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_15_y_más","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_15_a_24_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_25_a_44_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_45_a_54_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_55_a_64_años","Tipo_de_localidad|Rural_(localidades_menores_a_2_500_habitantes)_Hombres_trabajo_doméstico|De_65_años_y_más",
"Proporción_de_tiempo_dedicado_al_trabajo_doméstico_y_de_cuidado_no_remunerado,_desglosada_por_tipo_de_localidad","2024","20.90850644","21.71703057","15.39862401","25.50980553","23.52891096","22.51689583","17.33502223","8.575561468","8.779973516","7.664757907","9.558987151","8.661095864","8.985552966","8.427757514","20.25407548","20.98842706","14.4585884","24.37732044","22.81342634","22.22695013","17.22646338","8.884220837","9.096734918","7.840959942","9.844656883","9.028974805","9.3951361","8.849436453","23.41458791","24.56154198","18.72327765","30.07721216","26.35660634","23.78861565","17.73037759","7.323860746","7.477057371","6.948226885","8.225505656","7.175960192","7.307119794","7.113715211",
"Proporción_de_tiempo_dedicado_al_trabajo_doméstico_y_de_cuidado_no_remunerado,_desglosada_por_tipo_de_localidad","2019","23.45189532","13.04731884","18.15413511","28.4421088","26.09279068","25.35948519","19.50412243","8.911124204","9.147425979","7.944321952","9.761775386","9.171877009","9.448615832","9.282780849","22.68558013","23.58178069","17.06783201","27.26550345","25.40189933","24.64661887","19.43392325","9.21168443","9.448898234","8.204643176","10.00641044","9.399828019","9.913143974","9.782832091","31.57464965","27.4974424","21.66423412","32.5580248","28.91779549","28.25503907","19.75359284","7.817970589","8.020620791","7.005559055","8.82248837","8.22531955","7.512471869","7.836097219",
"Proporción_de_tiempo_dedicado_al_trabajo_doméstico_y_de_cuidado_no_remunerado,_desglosada_por_tipo_de_localidad","2014","22.90355785","24.01716916","17.6590059","28.37027077","25.71324169","24.39753216","18.58731856","7.704949693","7.916976676","7.017386929","8.555673084","7.907027995","7.937939459","7.700843243","22.20816231","23.23502137","16.57563322","27.34006083","24.9744783","24.15232546","18.16873096","8.024871393","8.227473721","7.290834637","8.814457436","8.111409794","8.367915264","8.33393085","25.39714437","26.89261774","21.22566877","32.29081213","28.76786621","25.36060293","19.96543434","6.576321624","6.790192385","6.046025683","7.531550621","7.108806439","6.293885105","6.199136395",
