"Periodo","cvegeo","Entidad_federativa","Población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_por_desglose_geográfico_(Entidad_federativa)",
"2022",	00,"Estados Unidos Mexicanos","56,104.063",
"2022",	01,"Aguascalientes","489.316",
"2022",	02,"Baja California","717.703",
"2022",	03,"Baja California Sur","150.552",
"2022",	04,"Campeche","485.002",
"2022",	05,"Coahuila de Zaragoza","943.432",
"2022",	06,"Colima","210.736",
"2022",	07,"Chiapas","3,990.766",
"2022",	08,"Chihuahua","972.316",
"2022",	09,"Ciudad de México","2,992.986",
"2022",	10,"Durango","812.476",
"2022",	11,"Guanajuato","2,597.993",
"2022",	12,"Guerrero","2,294.583",
"2022",	13,"Hidalgo","1,454.659",
"2022",	14,"Jalisco","2,478.57",
"2022",	15,"México","9,172.213",
"2022",	16,"Michoacán de Ocampo","2,292.215",
"2022",	17,"Morelos","960.208",
"2022",	18,"Nayarit","445.546",
"2022",	19,"Nuevo León","1,555.549",
"2022",	20,"Oaxaca","2,610.439",
"2022",	21,"Puebla","4,079.106",
"2022",	22,"Querétaro","723.245",
"2022",	23,"Quintana Roo","631.765",
"2022",	24,"San Luis Potosí","1,213.603",
"2022",	25,"Sinaloa","874.144",
"2022",	26,"Sonora","834.861",
"2022",	27,"Tabasco","1,222.421",
"2022",	28,"Tamaulipas","1,346.548",
"2022",	29,"Tlaxcala","862.755",
"2022",	30,"Veracruz de Ignacio de la Llave","4,732.925",
"2022",	31,"Yucatán","1,084.94",
"2022",	32,"Zacatecas","870.49",
"2020",	00,"Estados Unidos Mexicanos","66,886.255",
"2020",	01,"Aguascalientes","555.399",
"2020",	02,"Baja California","1,151.48",
"2020",	03,"Baja California Sur","290.196",
"2020",	04,"Campeche","539.365",
"2020",	05,"Coahuila de Zaragoza","1,273.456",
"2020",	06,"Colima","248.053",
"2020",	07,"Chiapas","4,401.442",
"2020",	08,"Chihuahua","1,417.091",
"2020",	09,"Ciudad de México","4,043.853",
"2020",	10,"Durango","944.437",
"2020",	11,"Guanajuato","3,169.473",
"2020",	12,"Guerrero","2,505.864",
"2020",	13,"Hidalgo","1,770.489",
"2020",	14,"Jalisco","3,451.021",
"2020",	15,"México","10,357.257",
"2020",	16,"Michoacán de Ocampo","2,389.514",
"2020",	17,"Morelos","1,186.581",
"2020",	18,"Nayarit","464.001",
"2020",	19,"Nuevo León","2,087.751",
"2020",	20,"Oaxaca","2,671.24",
"2020",	21,"Puebla","4,634.071",
"2020",	22,"Querétaro","956.127",
"2020",	23,"Quintana Roo","1,071.401",
"2020",	24,"San Luis Potosí","1,459.888",
"2020",	25,"Sinaloa","1,101.814",
"2020",	26,"Sonora","1,186.291",
"2020",	27,"Tabasco","1,441.04",
"2020",	28,"Tamaulipas","1,705.943",
"2020",	29,"Tlaxcala","927.646",
"2020",	30,"Veracruz de Ignacio de la Llave","5,230.625",
"2020",	31,"Yucatán","1,368.882",
"2020",	32,"Zacatecas","884.564",
"2018",	00,"Estados Unidos Mexicanos","61,770.338",
"2018",	01,"Aguascalientes","525.447",
"2018",	02,"Baja California","1,213.963",
"2018",	03,"Baja California Sur","182.058",
"2018",	04,"Campeche","483.075",
"2018",	05,"Coahuila de Zaragoza","1,222.609",
"2018",	06,"Colima","264.701",
"2018",	07,"Chiapas","4,324.392",
"2018",	08,"Chihuahua","1,413.296",
"2018",	09,"Ciudad de México","3,547.505",
"2018",	10,"Durango","914.687",
"2018",	11,"Guanajuato","2,994.404",
"2018",	12,"Guerrero","2,519.799",
"2018",	13,"Hidalgo","1,679.244",
"2018",	14,"Jalisco","2,967.401",
"2018",	15,"México","8,652.238",
"2018",	16,"Michoacán de Ocampo","2,398.145",
"2018",	17,"Morelos","1,068.468",
"2018",	18,"Nayarit","509.351",
"2018",	19,"Nuevo León","1,724.376",
"2018",	20,"Oaxaca","2,691.907",
"2018",	21,"Puebla","4,165.917",
"2018",	22,"Querétaro","766.722",
"2018",	23,"Quintana Roo","653.004",
"2018",	24,"San Luis Potosí","1,389.37",
"2018",	25,"Sinaloa","1,136.966",
"2018",	26,"Sonora","1,039.193",
"2018",	27,"Tabasco","1,411.425",
"2018",	28,"Tamaulipas","1,689.418",
"2018",	29,"Tlaxcala","788.11",
"2018",	30,"Veracruz de Ignacio de la Llave","5,328.993",
"2018",	31,"Yucatán","1,157.624",
"2018",	32,"Zacatecas","946.53",
"2016",	00,"Estados Unidos Mexicanos","61,343.278",
"2016",	01,"Aguascalientes","533.389",
"2016",	02,"Baja California","1,099.616",
"2016",	03,"Baja California Sur","217.87",
"2016",	04,"Campeche","439.387",
"2016",	05,"Coahuila de Zaragoza","1,273.257",
"2016",	06,"Colima","274.631",
"2016",	07,"Chiapas","4,223.705",
"2016",	08,"Chihuahua","1,564.7",
