"Periodo","cvegeo","Entidad_federativa","Proporción_de_la_población_que_vive_por_debajo_del_umbral_nacional_de_la_pobreza,_por_desglose_geográfico_(Entidad_federativa)",
"2022",	00,"Estados Unidos Mexicanos","43.52942976",
"2022",	01,"Aguascalientes","32.9767317104073",
"2022",	02,"Baja California","18.7780479075005",
"2022",	03,"Baja California Sur","17.8932693439063",
"2022",	04,"Campeche","51.0244832345812",
"2022",	05,"Coahuila de Zaragoza","28.8235243797073",
"2022",	06,"Colima","27.3344808308678",
"2022",	07,"Chiapas","70.0395621243994",
"2022",	08,"Chihuahua","25.5367273185696",
"2022",	09,"Ciudad de México","32.1670493305987",
"2022",	10,"Durango","43.4826773275961",
"2022",	11,"Guanajuato","41.3861992742899",
"2022",	12,"Guerrero","63.7224860451554",
"2022",	13,"Hidalgo","46.0744839556694",
"2022",	14,"Jalisco","29.1553903718292",
"2022",	15,"México","52.9487380718736",
"2022",	16,"Michoacán de Ocampo","46.3745747120019",
"2022",	17,"Morelos","47.7771757167387",
"2022",	18,"Nayarit","35.3067686904483",
"2022",	19,"Nuevo León","25.6782399165116",
"2022",	20,"Oaxaca","61.4238428905858",
"2022",	21,"Puebla","60.7521151731279",
"2022",	22,"Querétaro","29.2246533728089",
"2022",	23,"Quintana Roo","32.9561441992043",
"2022",	24,"San Luis Potosí","42.2503108885494",
"2022",	25,"Sinaloa","28.3083862247011",
"2022",	26,"Sonora","27.8462988608801",
"2022",	27,"Tabasco","50.0527379081558",
"2022",	28,"Tamaulipas","37.5225886848836",
"2022",	29,"Tlaxcala","62.9488109292073",
"2022",	30,"Veracruz de Ignacio de la Llave","57.6832278939207",
"2022",	31,"Yucatán","45.7145409353165",
"2022",	32,"Zacatecas","53.0392025444486",
"2020",	00,"Estados Unidos Mexicanos","52.77346101",
"2020",	01,"Aguascalientes","38.7020100134837",
"2020",	02,"Baja California","30.4331922343399",
"2020",	03,"Baja California Sur","35.8500798669749",
"2020",	04,"Campeche","57.7088712015758",
"2020",	05,"Coahuila de Zaragoza","40.1679193749801",
"2020",	06,"Colima","33.7749462507608",
"2020",	07,"Chiapas","78.7739416698255",
"2020",	08,"Chihuahua","37.6483787529065",
"2020",	09,"Ciudad de México","43.812039518076",
"2020",	10,"Durango","51.06897827112",
"2020",	11,"Guanajuato","51.1279623054899",
"2020",	12,"Guerrero","70.4149141599545",
"2020",	13,"Hidalgo","57.2098790005965",
"2020",	14,"Jalisco","41.1690041158017",
