"Periodo","cvegeo","Entidad_federativa","Población_media_de_un_año_de_edad",
"2024",	00,"Estados Unidos Mexicanos","2,082,139",
"2024",	01,"Aguascalientes","24,097",
"2024",	02,"Baja California","57,741",
"2024",	03,"Baja California Sur","14,225",
"2024",	04,"Campeche","17,721",
"2024",	05,"Coahuila de Zaragoza","60,260",
"2024",	06,"Colima","13,283",
"2024",	07,"Chiapas","126,491",
"2024",	08,"Chihuahua","61,013",
"2024",	09,"Ciudad de México","95,554",
"2024",	10,"Durango","31,512",
"2024",	11,"Guanajuato","106,875",
"2024",	12,"Guerrero","64,030",
"2024",	13,"Hidalgo","51,290",
"2024",	14,"Jalisco","136,146",
"2024",	15,"México","263,754",
"2024",	16,"Michoacán de Ocampo","86,976",
"2024",	17,"Morelos","32,883",
"2024",	18,"Nayarit","22,219",
"2024",	19,"Nuevo León","90,290",
"2024",	20,"Oaxaca","70,373",
"2024",	21,"Puebla","114,745",
"2024",	22,"Querétaro","38,797",
"2024",	23,"Quintana Roo","30,071",
"2024",	24,"San Luis Potosí","47,461",
"2024",	25,"Sinaloa","49,146",
"2024",	26,"Sonora","49,202",
"2024",	27,"Tabasco","44,611",
"2024",	28,"Tamaulipas","61,006",
"2024",	29,"Tlaxcala","23,294",
"2024",	30,"Veracruz de Ignacio de la Llave","132,793",
"2024",	31,"Yucatán","34,388",
"2024",	32,"Zacatecas","29,892",
"2023",	00,"Estados Unidos Mexicanos","2,098,331",
"2023",	01,"Aguascalientes","24,234",
"2023",	02,"Baja California","58,026",
"2023",	03,"Baja California Sur","14,163",
"2023",	04,"Campeche","17,747",
"2023",	05,"Coahuila de Zaragoza","60,373",
"2023",	06,"Colima","13,330",
"2023",	07,"Chiapas","126,488",
"2023",	08,"Chihuahua","61,509",
"2023",	09,"Ciudad de México","97,310",
"2023",	10,"Durango","31,763",
"2023",	11,"Guanajuato","108,130",
"2023",	12,"Guerrero","64,991",
"2023",	13,"Hidalgo","51,558",
"2023",	14,"Jalisco","137,679",
"2023",	15,"México","266,432",
"2023",	16,"Michoacán de Ocampo","87,655",
"2023",	17,"Morelos","33,090",
"2023",	18,"Nayarit","22,340",
"2023",	19,"Nuevo León","90,333",
"2023",	20,"Oaxaca","70,998",
"2023",	21,"Puebla","115,661",
"2023",	22,"Querétaro","38,910",
"2023",	23,"Quintana Roo","30,119",
"2023",	24,"San Luis Potosí","47,931",
"2023",	25,"Sinaloa","49,475",
"2023",	26,"Sonora","49,327",
"2023",	27,"Tabasco","44,881",
"2023",	28,"Tamaulipas","61,268",
"2023",	29,"Tlaxcala","23,462",
"2023",	30,"Veracruz de Ignacio de la Llave","134,401",
"2023",	31,"Yucatán","34,594",
"2023",	32,"Zacatecas","30,153",
"2022",	00,"Estados Unidos Mexicanos","2,114,701",
"2022",	01,"Aguascalientes","24,367",
"2022",	02,"Baja California","58,297",
"2022",	03,"Baja California Sur","14,095",
"2022",	04,"Campeche","17,766",
"2022",	05,"Coahuila de Zaragoza","60,483",
"2022",	06,"Colima","13,376",
"2022",	07,"Chiapas","126,495",
"2022",	08,"Chihuahua","62,011",
"2022",	09,"Ciudad de México","99,105",
"2022",	10,"Durango","32,029",
"2022",	11,"Guanajuato","109,393",
