"Periodo","cvegeo","Entidad_federativa","Población_de_un_año_de_edad_que_recibió_el_esquema_básico_de_vacunación_en_el_año",
"2024",	00,"Estados Unidos Mexicanos","1,592,395",
"2024",	01,"Aguascalientes","20,177",
"2024",	02,"Baja California","40,102",
"2024",	03,"Baja California Sur","11,479",
"2024",	04,"Campeche","13,952",
"2024",	05,"Coahuila de Zaragoza","40,685",
"2024",	06,"Colima","8,769",
"2024",	07,"Chiapas","85,686",
"2024",	08,"Chihuahua","39,421",
"2024",	09,"Ciudad de México","69,935",
"2024",	10,"Durango","24,267",
"2024",	11,"Guanajuato","97,114",
"2024",	12,"Guerrero","50,001",
"2024",	13,"Hidalgo","36,398",
"2024",	14,"Jalisco","104,930",
"2024",	15,"México","192,775",
"2024",	16,"Michoacán de Ocampo","66,527",
"2024",	17,"Morelos","23,675",
"2024",	18,"Nayarit","15,362",
"2024",	19,"Nuevo León","84,349",
"2024",	20,"Oaxaca","57,666",
"2024",	21,"Puebla","94,561",
"2024",	22,"Querétaro","28,508",
"2024",	23,"Quintana Roo","29,990",
"2024",	24,"San Luis Potosí","42,781",
"2024",	25,"Sinaloa","40,748",
"2024",	26,"Sonora","32,312",
"2024",	27,"Tabasco","34,398",
"2024",	28,"Tamaulipas","40,700",
"2024",	29,"Tlaxcala","18,844",
"2024",	30,"Veracruz de Ignacio de la Llave","95,023",
"2024",	31,"Yucatán","26,804",
"2024",	32,"Zacatecas","24,455",
"2023",	00,"Estados Unidos Mexicanos","1,588,192",
"2023",	01,"Aguascalientes","22,086",
"2023",	02,"Baja California","37,485",
"2023",	03,"Baja California Sur","11,611",
"2023",	04,"Campeche","14,306",
"2023",	05,"Coahuila de Zaragoza","40,219",
"2023",	06,"Colima","8,621",
"2023",	07,"Chiapas","92,134",
"2023",	08,"Chihuahua","40,451",
"2023",	09,"Ciudad de México","70,132",
"2023",	10,"Durango","24,821",
"2023",	11,"Guanajuato","91,693",
"2023",	12,"Guerrero","50,465",
"2023",	13,"Hidalgo","37,716",
"2023",	14,"Jalisco","95,940",
"2023",	15,"México","193,820",
"2023",	16,"Michoacán de Ocampo","67,244",
"2023",	17,"Morelos","24,060",
"2023",	18,"Nayarit","12,820",
"2023",	19,"Nuevo León","81,643",
"2023",	20,"Oaxaca","61,856",
"2023",	21,"Puebla","94,200",
"2023",	22,"Querétaro","30,331",
"2023",	23,"Quintana Roo","22,038",
"2023",	24,"San Luis Potosí","44,791",
"2023",	25,"Sinaloa","36,841",
"2023",	26,"Sonora","34,766",
"2023",	27,"Tabasco","34,041",
"2023",	28,"Tamaulipas","41,537",
"2023",	29,"Tlaxcala","19,574",
"2023",	30,"Veracruz de Ignacio de la Llave","98,684",
"2023",	31,"Yucatán","26,239",
"2023",	32,"Zacatecas","26,026",
"2022",	00,"Estados Unidos Mexicanos","1,795,610",
"2022",	01,"Aguascalientes","22,550",
"2022",	02,"Baja California","45,417",
"2022",	03,"Baja California Sur","12,528",
"2022",	04,"Campeche","16,131",
"2022",	05,"Coahuila de Zaragoza","45,920",
"2022",	06,"Colima","9,444",
"2022",	07,"Chiapas","109,748",
"2022",	08,"Chihuahua","46,364",
"2022",	09,"Ciudad de México","95,977",
"2022",	10,"Durango","26,126",
"2022",	11,"Guanajuato","108,218",
"2022",	12,"Guerrero","57,313",
"2022",	13,"Hidalgo","38,874",
"2022",	14,"Jalisco","126,652",
"2022",	15,"México","209,512",
"2022",	16,"Michoacán de Ocampo","77,600",
"2022",	17,"Morelos","26,319",
"2022",	18,"Nayarit","16,179",
"2022",	19,"Nuevo León","84,105",
"2022",	20,"Oaxaca","58,895",
"2022",	21,"Puebla","99,007",
"2022",	22,"Querétaro","30,299",
"2022",	23,"Quintana Roo","26,363",
"2022",	24,"San Luis Potosí","43,695",
"2022",	25,"Sinaloa","45,405",
"2022",	26,"Sonora","42,577",
"2022",	27,"Tabasco","39,844",
"2022",	28,"Tamaulipas","45,657",
"2022",	29,"Tlaxcala","20,420",
"2022",	30,"Veracruz de Ignacio de la Llave","111,709",
"2022",	31,"Yucatán","28,607",
"2022",	32,"Zacatecas","28,158",
"2021",	00,"Estados Unidos Mexicanos","1,884,278",
"2021",	01,"Aguascalientes","24,272",
"2021",	02,"Baja California","46,497",
"2021",	03,"Baja California Sur","14,072",
"2021",	04,"Campeche","18,040",
"2021",	05,"Coahuila de Zaragoza","42,860",
"2021",	06,"Colima","13,112",
"2021",	07,"Chiapas","91,179",
"2021",	08,"Chihuahua","47,465",
"2021",	09,"Ciudad de México","98,020",
"2021",	10,"Durango","28,117",
"2021",	11,"Guanajuato","114,038",
"2021",	12,"Guerrero","52,309",
"2021",	13,"Hidalgo","43,375",
"2021",	14,"Jalisco","119,254",
"2021",	15,"México","251,201",
"2021",	16,"Michoacán de Ocampo","78,715",
"2021",	17,"Morelos","29,220",
"2021",	18,"Nayarit","18,594",
"2021",	19,"Nuevo León","97,132",
"2021",	20,"Oaxaca","60,364",
"2021",	21,"Puebla","107,117",
"2021",	22,"Querétaro","34,946",
"2021",	23,"Quintana Roo","26,272",
"2021",	24,"San Luis Potosí","48,269",
"2021",	25,"Sinaloa","49,821",
"2021",	26,"Sonora","45,244",
"2021",	27,"Tabasco","40,433",
"2021",	28,"Tamaulipas","51,348",
"2021",	29,"Tlaxcala","22,627",
"2021",	30,"Veracruz de Ignacio de la Llave","108,137",
"2021",	31,"Yucatán","32,948",
"2021",	32,"Zacatecas","29,278",
"2020",	00,"Estados Unidos Mexicanos","1,707,967",
"2020",	01,"Aguascalientes","23,768",
"2020",	02,"Baja California","36,043",
"2020",	03,"Baja California Sur","10,127",
"2020",	04,"Campeche","13,842",
"2020",	05,"Coahuila de Zaragoza","47,869",
"2020",	06,"Colima","10,495",
"2020",	07,"Chiapas","80,673",
"2020",	08,"Chihuahua","33,743",
"2020",	09,"Ciudad de México","101,094",
"2020",	10,"Durango","29,184",
"2020",	11,"Guanajuato","113,360",
"2020",	12,"Guerrero","57,995",
"2020",	13,"Hidalgo","41,178",
"2020",	14,"Jalisco","85,675",
"2020",	15,"México","230,948",
"2020",	16,"Michoacán de Ocampo","69,308",
"2020",	17,"Morelos","26,718",
"2020",	18,"Nayarit","18,210",
"2020",	19,"Nuevo León","92,176",
"2020",	20,"Oaxaca","56,545",
"2020",	21,"Puebla","82,054",
"2020",	22,"Querétaro","32,474",
"2020",	23,"Quintana Roo","23,232",
"2020",	24,"San Luis Potosí","45,963",
"2020",	25,"Sinaloa","39,026",
"2020",	26,"Sonora","37,815",
"2020",	27,"Tabasco","36,026",
"2020",	28,"Tamaulipas","43,727",
"2020",	29,"Tlaxcala","21,353",
"2020",	30,"Veracruz de Ignacio de la Llave","110,114",
"2020",	31,"Yucatán","29,582",
"2020",	32,"Zacatecas","27,650",
"2019",	00,"Estados Unidos Mexicanos","1,755,948",
"2019",	01,"Aguascalientes","20,295",
"2019",	02,"Baja California","41,206",
"2019",	03,"Baja California Sur","12,775",
"2019",	04,"Campeche","13,636",
"2019",	05,"Coahuila de Zaragoza","44,114",
"2019",	06,"Colima","9,939",
"2019",	07,"Chiapas","86,039",
"2019",	08,"Chihuahua","52,411",
"2019",	09,"Ciudad de México","73,007",
"2019",	10,"Durango","24,254",
"2019",	11,"Guanajuato","112,684",
"2019",	12,"Guerrero","61,604",
"2019",	13,"Hidalgo","43,895",
"2019",	14,"Jalisco","95,206",
"2019",	15,"México","250,167",
"2019",	16,"Michoacán de Ocampo","64,917",
"2019",	17,"Morelos","24,714",
"2019",	18,"Nayarit","16,775",
"2019",	19,"Nuevo León","75,903",
"2019",	20,"Oaxaca","60,525",
"2019",	21,"Puebla","95,016",
"2019",	22,"Querétaro","31,976",
"2019",	23,"Quintana Roo","21,682",
"2019",	24,"San Luis Potosí","44,819",
"2019",	25,"Sinaloa","42,633",
"2019",	26,"Sonora","51,099",
"2019",	27,"Tabasco","45,819",
"2019",	28,"Tamaulipas","52,883",
"2019",	29,"Tlaxcala","21,385",
"2019",	30,"Veracruz de Ignacio de la Llave","108,688",
"2019",	31,"Yucatán","29,135",
"2019",	32,"Zacatecas","26,748",
"2018",	00,"Estados Unidos Mexicanos","1,959,660",
"2018",	01,"Aguascalientes","25,911",
"2018",	02,"Baja California","45,864",
"2018",	03,"Baja California Sur","13,358",
"2018",	04,"Campeche","15,172",
"2018",	05,"Coahuila de Zaragoza","85,149",
"2018",	06,"Colima","52,190",
"2018",	07,"Chiapas","101,032",
"2018",	08,"Chihuahua","51,716",
"2018",	09,"Ciudad de México","9,610",
"2018",	10,"Durango","29,557",
"2018",	11,"Guanajuato","114,425",
"2018",	12,"Guerrero","84,093",
"2018",	13,"Hidalgo","50,938",
"2018",	14,"Jalisco","111,696",
"2018",	15,"México","271,543",
"2018",	16,"Michoacán de Ocampo","83,319",
"2018",	17,"Morelos","31,900",
"2018",	18,"Nayarit","17,647",
"2018",	19,"Nuevo León","86,754",
"2018",	20,"Oaxaca","63,435",
"2018",	21,"Puebla","110,379",
"2018",	22,"Querétaro","35,049",
"2018",	23,"Quintana Roo","26,961",
"2018",	24,"San Luis Potosí","51,032",
"2018",	25,"Sinaloa","47,095",
"2018",	26,"Sonora","46,450",
"2018",	27,"Tabasco","39,750",
"2018",	28,"Tamaulipas","51,465",
"2018",	29,"Tlaxcala","23,200",
"2018",	30,"Veracruz de Ignacio de la Llave","118,466",
"2018",	31,"Yucatán","33,966",
"2018",	32,"Zacatecas","30,537",
"2017",	00,"Estados Unidos Mexicanos","1,840,351",
"2017",	01,"Aguascalientes","24,317",
"2017",	02,"Baja California","41,794",
"2017",	03,"Baja California Sur","12,058",
"2017",	04,"Campeche","14,570",
"2017",	05,"Coahuila de Zaragoza","55,103",
"2017",	06,"Colima","10,148",
"2017",	07,"Chiapas","72,662",
"2017",	08,"Chihuahua","55,219",
"2017",	09,"Ciudad de México","110,183",
"2017",	10,"Durango","28,715",
"2017",	11,"Guanajuato","106,680",
"2017",	12,"Guerrero","50,418",
