"Periodo","cvegeo","Entidad_federativa","Proporción_de_la_población_de_un_año_de_edad_con_esquema_básico_completo_de_vacunación",
"2024",	00,"Estados Unidos Mexicanos","76.47879",
"2024",	01,"Aguascalientes","83.73241",
"2024",	02,"Baja California","69.45094",
"2024",	03,"Baja California Sur","80.69596",
"2024",	04,"Campeche","78.73145",
"2024",	05,"Coahuila de Zaragoza","67.51632",
"2024",	06,"Colima","66.0142",
"2024",	07,"Chiapas","67.74105",
"2024",	08,"Chihuahua","64.61137",
"2024",	09,"Ciudad de México","73.18933",
"2024",	10,"Durango","77.00982",
"2024",	11,"Guanajuato","90.8669",
"2024",	12,"Guerrero","78.08944",
"2024",	13,"Hidalgo","70.96445",
"2024",	14,"Jalisco","77.07192",
"2024",	15,"México","73.08907",
"2024",	16,"Michoacán de Ocampo","76.48853",
"2024",	17,"Morelos","71.99668",
"2024",	18,"Nayarit","69.13903",
"2024",	19,"Nuevo León","93.42046",
"2024",	20,"Oaxaca","81.94336",
"2024",	21,"Puebla","82.40998",
"2024",	22,"Querétaro","73.47905",
"2024",	23,"Quintana Roo","99.73064",
"2024",	24,"San Luis Potosí","90.13997",
"2024",	25,"Sinaloa","82.91214",
"2024",	26,"Sonora","65.67213",
"2024",	27,"Tabasco","77.10654",
"2024",	28,"Tamaulipas","66.71475",
"2024",	29,"Tlaxcala","80.8978",
"2024",	30,"Veracruz de Ignacio de la Llave","71.55698",
"2024",	31,"Yucatán","77.94483",
"2024",	32,"Zacatecas","81.81119",
"2023",	00,"Estados Unidos Mexicanos","75.68835",
"2023",	01,"Aguascalientes","83.95699",
"2023",	02,"Baja California","91.86301",
"2023",	03,"Baja California Sur","72.29663",
"2023",	04,"Campeche","92.24019",
"2023",	05,"Coahuila de Zaragoza","87.73174",
"2023",	06,"Colima","81.37013",
"2023",	07,"Chiapas","83.10259",
"2023",	08,"Chihuahua","68.97861",
"2023",	09,"Ciudad de México","79.2485",
"2023",	10,"Durango","86.96728",
"2023",	11,"Guanajuato","81.56571",
"2023",	12,"Guerrero","99.1747",
"2023",	13,"Hidalgo","79.05306",
"2023",	14,"Jalisco","85.59712",
"2023",	15,"México","77.82404",
