"Periodo","cvegeo","Entidad_federativa","Total_de_mujeres_y_hombres_en_los_cabildos_municipales",
"2022",	00,"Estados Unidos Mexicanos","22,193",
"2022",	01,"Aguascalientes","109",
"2022",	02,"Baja California","86",
"2022",	03,"Baja California Sur","58",
"2022",	04,"Campeche","150",
"2022",	05,"Coahuila de Zaragoza","516",
"2022",	06,"Colima","114",
"2022",	07,"Chiapas","1,060",
"2022",	08,"Chihuahua","842",
"2022",	09,"Ciudad de México","176",
"2022",	10,"Durango","404",
"2022",	11,"Guanajuato","516",
"2022",	12,"Guerrero","759",
"2022",	13,"Hidalgo","1,079",
"2022",	14,"Jalisco","1,489",
"2022",	15,"México","1,226",
"2022",	16,"Michoacán de Ocampo","1,089",
"2022",	17,"Morelos","242",
"2022",	18,"Nayarit","237",
"2022",	19,"Nuevo León","586",
"2022",	20,"Oaxaca","3,953",
"2022",	21,"Puebla","2,239",
"2022",	22,"Querétaro","202",
"2022",	23,"Quintana Roo","139",
"2022",	24,"San Luis Potosí","508",
"2022",	25,"Sinaloa","189",
"2022",	26,"Sonora","651",
"2022",	27,"Tabasco","93",
"2022",	28,"Tamaulipas","505",
"2022",	29,"Tlaxcala","470",
"2022",	30,"Veracruz de Ignacio de la Llave","1,052",
"2022",	31,"Yucatán","796",
"2022",	32,"Zacatecas","658",
"2020",	00,"Estados Unidos Mexicanos","22,912",
"2020",	01,"Aguascalientes","107",
"2020",	02,"Baja California","79",
"2020",	03,"Baja California Sur","58",
"2020",	04,"Campeche","131",
"2020",	05,"Coahuila de Zaragoza","511",
"2020",	06,"Colima","114",
"2020",	07,"Chiapas","1,119",
"2020",	08,"Chihuahua","846",
"2020",	09,"Ciudad de México","176",
"2020",	10,"Durango","405",
"2020",	11,"Guanajuato","515",
"2020",	12,"Guerrero","775",
"2020",	13,"Hidalgo","1,063",
"2020",	14,"Jalisco","1,474",
"2020",	15,"México","1,604",
"2020",	16,"Michoacán de Ocampo","1,127",
"2020",	17,"Morelos","247",
"2020",	18,"Nayarit","237",
"2020",	19,"Nuevo León","576",
"2020",	20,"Oaxaca","4,013",
"2020",	21,"Puebla","2,236",
"2020",	22,"Querétaro","202",
"2020",	23,"Quintana Roo","139",
"2020",	24,"San Luis Potosí","509",
"2020",	25,"Sinaloa","189",
"2020",	26,"Sonora","647",
"2020",	27,"Tabasco","227",
"2020",	28,"Tamaulipas","508",
"2020",	29,"Tlaxcala","462",
"2020",	30,"Veracruz de Ignacio de la Llave","1,053",
"2020",	31,"Yucatán","900",
"2020",	32,"Zacatecas","663",
"2018",	00,"Estados Unidos Mexicanos","22,512",
"2018",	01,"Aguascalientes","109",
"2018",	02,"Baja California","73",
"2018",	03,"Baja California Sur","58",
"2018",	04,"Campeche","129",
"2018",	05,"Coahuila de Zaragoza","504",
"2018",	06,"Colima","114",
"2018",	07,"Chiapas","1,010",
"2018",	08,"Chihuahua","846",
"2018",	09,"Ciudad de México","16",
"2018",	10,"Durango","404",
"2018",	11,"Guanajuato","516",
"2018",	12,"Guerrero","784",
"2018",	13,"Hidalgo","1,080",
"2018",	14,"Jalisco","1,504",
"2018",	15,"México","1,544",
"2018",	16,"Michoacán de Ocampo","1,095",
"2018",	17,"Morelos","245",
"2018",	18,"Nayarit","237",
"2018",	19,"Nuevo León","580",
"2018",	20,"Oaxaca","3,990",
"2018",	21,"Puebla","2,266",
"2018",	22,"Querétaro","201",
"2018",	23,"Quintana Roo","139",
"2018",	24,"San Luis Potosí","509",
"2018",	25,"Sinaloa","201",
"2018",	26,"Sonora","644",
"2018",	27,"Tabasco","259",
"2018",	28,"Tamaulipas","495",
"2018",	29,"Tlaxcala","470",
"2018",	30,"Veracruz de Ignacio de la Llave","1,036",
"2018",	31,"Yucatán","793",
"2018",	32,"Zacatecas","661",
