"Periodo","cvegeo","Entidad_federativa","Área_total_destinada_a_espacios_abiertos_en_km2",
"2020",	00,"Estados Unidos Mexicanos","2,019,300.814",
"2020",	01,"Aguascalientes","15,224.891",
"2020",	02,"Baja California","30,068.618",
"2020",	03,"Baja California Sur","8,785.317",
"2020",	04,"Campeche","28,869.889",
"2020",	05,"Coahuila de Zaragoza","45,322.32",
"2020",	06,"Colima","25,504.763",
"2020",	07,"Chiapas","61,632.618",
"2020",	08,"Chihuahua","72,848.049",
"2020",	09,"Ciudad de México","68,594.428",
"2020",	10,"Durango","20,118.432",
"2020",	11,"Guanajuato","67,262.342",
"2020",	12,"Guerrero","69,483.58",
"2020",	13,"Hidalgo","153,215.059",
"2020",	14,"Jalisco","145,280.326",
"2020",	15,"México","234,576.341",
"2020",	16,"Michoacán de Ocampo","122,501.449",
"2020",	17,"Morelos","38,467.066",
"2020",	18,"Nayarit","19,386.359",
"2020",	19,"Nuevo León","89,168.107",
"2020",	20,"Oaxaca","74,372.759",
"2020",	21,"Puebla","106,542.485",
"2020",	22,"Querétaro","29,844.455",
"2020",	23,"Quintana Roo","27,285.383",
"2020",	24,"San Luis Potosí","38,436.982",
"2020",	25,"Sinaloa","39,430.013",
"2020",	26,"Sonora","32,679.779",
"2020",	27,"Tabasco","48,762.829",
"2020",	28,"Tamaulipas","52,320.783",
"2020",	29,"Tlaxcala","39,655.931",
"2020",	30,"Veracruz de Ignacio de la Llave","134,623.329",
"2020",	31,"Yucatán","56,181.371",
"2020",	32,"Zacatecas","22,854.76",
