"Serie","Periodo","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Nacional","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Población_rural","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Población_urbana","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Hombres","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Mujeres","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Niñas,_niños_y_adolescentes_(0_a_17_años)","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Jóvenes_(18_a_29_años)","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Personas_adultas_(30_a_64_años)","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Personas_adultas_mayores_(65_años_o_más)","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Personas_con_discapacidad","Personas_debajo_del_50%_de_la_mediana_de_ingresos|Personas_indígenas",
"Proporción_de_personas_que_viven_por_debajo_del_50%_de_la_mediana_de_los_ingresos,_desglosada_por_sexo,_edad_y_personas_con_discapacidad","2022","15.5610189180331","31.9737304094795","10.193114145","15.227701505686","15.8679416397521","21.6833038758501","12.6898205501871","13.4367021557758","12.2427681801196","17.5336705447626","40.570328436016",
"Proporción_de_personas_que_viven_por_debajo_del_50%_de_la_mediana_de_los_ingresos,_desglosada_por_sexo,_edad_y_personas_con_discapacidad","2020","17.224953409","33.0047620785","12.4910657575","16.8629802214","17.5637240765","22.6464894813","15.2097695919","15.1679528087","13.707063411","18.659091535","43.8351312091",
"Proporción_de_personas_que_viven_por_debajo_del_50%_de_la_mediana_de_los_ingresos,_desglosada_por_sexo,_edad_y_personas_con_discapacidad","2018","16.8981196081","37.0421070682","10.398481262","16.66015895","17.1226883444","22.0973802875","13.7620856887","13.9797669745","18.8816634424","ND","43.138480504",
"Proporción_de_personas_que_viven_por_debajo_del_50%_de_la_mediana_de_los_ingresos,_desglosada_por_sexo,_edad_y_personas_con_discapacidad","2016","17.3654464138","39.2606281868","10.8110590883","17.0741140671","17.6386152413","22.3006840384","14.3217939801","14.6671656082","17.871596077","ND","44.8704956796",
