"Periodo","cvegeo","Entidad_federativa","Índice_de_paridad_(entre_mujeres_y_hombres)_de_la_tasa_bruta_de_matrícula_de_educación_superior",
"2024",	00,"Estados Unidos Mexicanos","1.1877878526907",
"2024",	01,"Aguascalientes","1.2222182096198",
"2024",	02,"Baja California","1.1925523305245",
"2024",	03,"Baja California Sur","1.2604387469906",
"2024",	04,"Campeche","1.1711477726266",
"2024",	05,"Coahuila de Zaragoza","1.137034504259",
"2024",	06,"Colima","1.3244404004172",
"2024",	07,"Chiapas","1.057840815513",
"2024",	08,"Chihuahua","1.2221576288994",
"2024",	09,"Ciudad de México","1.1470445051196",
"2024",	10,"Durango","1.2131489464298",
"2024",	11,"Guanajuato","1.1737870007281",
"2024",	12,"Guerrero","1.2486639660758",
"2024",	13,"Hidalgo","1.2065310434288",
"2024",	14,"Jalisco","1.2622169891658",
"2024",	15,"México","1.2285373624472",
"2024",	16,"Michoacán de Ocampo","1.2403914722845",
"2024",	17,"Morelos","1.1954180567139",
"2024",	18,"Nayarit","1.3743283576663",
"2024",	19,"Nuevo León","1.1060531320249",
"2024",	20,"Oaxaca","1.2190465358153",
"2024",	21,"Puebla","1.235565479542",
"2024",	22,"Querétaro","1.2419184922343",
"2024",	23,"Quintana Roo","1.1542562098062",
"2024",	24,"San Luis Potosí","1.1518248840052",
"2024",	25,"Sinaloa","1.3034825262552",
"2024",	26,"Sonora","1.1948763383935",
"2024",	27,"Tabasco","1.1388587823082",
"2024",	28,"Tamaulipas","1.2344804490675",
"2024",	29,"Tlaxcala","1.2337932186695",
"2024",	30,"Veracruz de Ignacio de la Llave","1.1687330456341",
"2024",	31,"Yucatán","1.1165395535749",
"2024",	32,"Zacatecas","1.2775516276836",
"2023",	00,"Estados Unidos Mexicanos","1.1748877376887",
"2023",	01,"Aguascalientes","1.2257036848271",
"2023",	02,"Baja California","1.1893391124989",
"2023",	03,"Baja California Sur","1.3119670230741",
"2023",	04,"Campeche","1.177677982522",
"2023",	05,"Coahuila de Zaragoza","1.1205802320104",
"2023",	06,"Colima","1.3356820742775",
"2023",	07,"Chiapas","1.055197819809",
"2023",	08,"Chihuahua","1.2143172994096",
"2023",	09,"Ciudad de México","1.1290574959521",
"2023",	10,"Durango","1.1897711175134",
"2023",	11,"Guanajuato","1.1634729269945",
"2023",	12,"Guerrero","1.2156366499199",
"2023",	13,"Hidalgo","1.1902719972754",
"2023",	14,"Jalisco","1.2418346963873",
"2023",	15,"México","1.193799411672",
"2023",	16,"Michoacán de Ocampo","1.2289343802317",
"2023",	17,"Morelos","1.2009471646692",
"2023",	18,"Nayarit","1.3553329683894",
