"Periodo","cvegeo","Entidad_federativa","Población_a_mitad_de_año",
"2022",	00,"Estados Unidos Mexicanos","129,960,600",
"2022",	01,"Aguascalientes","1,491,126",
"2022",	02,"Baja California","3,948,201",
"2022",	03,"Baja California Sur","849,224",
"2022",	04,"Campeche","945,445",
"2022",	05,"Coahuila de Zaragoza","3,273,658",
"2022",	06,"Colima","752,247",
"2022",	07,"Chiapas","5,862,882",
"2022",	08,"Chihuahua","3,898,274",
"2022",	09,"Ciudad de México","9,237,644",
"2022",	10,"Durango","1,884,286",
"2022",	11,"Guanajuato","6,360,814",
"2022",	12,"Guerrero","3,599,951",
"2022",	13,"Hidalgo","3,190,331",
"2022",	14,"Jalisco","8,647,986",
"2022",	15,"México","17,379,644",
"2022",	16,"Michoacán de Ocampo","4,901,506",
"2022",	17,"Morelos","2,017,078",
"2022",	18,"Nayarit","1,278,605",
"2022",	19,"Nuevo León","6,095,498",
"2022",	20,"Oaxaca","4,244,538",
"2022",	21,"Puebla","6,824,785",
"2022",	22,"Querétaro","2,508,214",
"2022",	23,"Quintana Roo","1,977,161",
"2022",	24,"San Luis Potosí","2,905,759",
"2022",	25,"Sinaloa","3,118,470",
"2022",	26,"Sonora","3,051,188",
"2022",	27,"Tabasco","2,447,193",
"2022",	28,"Tamaulipas","3,652,671",
"2022",	29,"Tlaxcala","1,395,020",
"2022",	30,"Veracruz de Ignacio de la Llave","8,133,233",
"2022",	31,"Yucatán","2,420,401",
"2022",	32,"Zacatecas","1,667,567",
"2021",	00,"Estados Unidos Mexicanos","128,982,939",
"2021",	01,"Aguascalientes","1,472,645",
"2021",	02,"Baja California","3,889,925",
"2021",	03,"Baja California Sur","831,832",
"2021",	04,"Campeche","941,684",
"2021",	05,"Coahuila de Zaragoza","3,232,850",
"2021",	06,"Colima","748,315",
"2021",	07,"Chiapas","5,785,553",
"2021",	08,"Chihuahua","3,851,891",
"2021",	09,"Ciudad de México","9,272,649",
"2021",	10,"Durango","1,870,186",
"2021",	11,"Guanajuato","6,308,964",
"2021",	12,"Guerrero","3,598,332",
"2021",	13,"Hidalgo","3,157,947",
