"Periodo","cvegeo","Entidad_federativa","Proporción_de_partos_atendidos_por_personal_sanitario_capacitado",
"2023",	00,"Estados Unidos Mexicanos","88.15",
"2023",	01,"Aguascalientes","76.75",
"2023",	02,"Baja California","98.77",
"2023",	03,"Baja California Sur","98.64",
"2023",	04,"Campeche","89.31",
"2023",	05,"Coahuila de Zaragoza","101.42",
"2023",	06,"Colima","116.91",
"2023",	07,"Chiapas","49.12",
"2023",	08,"Chihuahua","97.2",
"2023",	09,"Ciudad de México","118.22",
"2023",	10,"Durango","93.56",
"2023",	11,"Guanajuato","99.38",
"2023",	12,"Guerrero","62.33",
"2023",	13,"Hidalgo","97.43",
"2023",	14,"Jalisco","97.7",
"2023",	15,"México","91.65",
"2023",	16,"Michoacán de Ocampo","97.88",
"2023",	17,"Morelos","101.86",
"2023",	18,"Nayarit","97",
"2023",	19,"Nuevo León","99.62",
"2023",	20,"Oaxaca","62.79",
"2023",	21,"Puebla","69.72",
"2023",	22,"Querétaro","104.41",
"2023",	23,"Quintana Roo","68.28",
"2023",	24,"San Luis Potosí","99.71",
"2023",	25,"Sinaloa","102.83",
"2023",	26,"Sonora","99.63",
"2023",	27,"Tabasco","103.13",
"2023",	28,"Tamaulipas","105.06",
"2023",	29,"Tlaxcala","95.96",
"2023",	30,"Veracruz de Ignacio de la Llave","94.83",
"2023",	31,"Yucatán","102.53",
"2023",	32,"Zacatecas","64.51",
"2022",	00,"Estados Unidos Mexicanos","89.24",
"2022",	01,"Aguascalientes","80.59",
"2022",	02,"Baja California","99.24",
"2022",	03,"Baja California Sur","98.75",
"2022",	04,"Campeche","89.74",
"2022",	05,"Coahuila de Zaragoza","101.67",
"2022",	06,"Colima","114.91",
"2022",	07,"Chiapas","54.98",
"2022",	08,"Chihuahua","97.61",
"2022",	09,"Ciudad de México","118.27",
"2022",	10,"Durango","94.12",
"2022",	11,"Guanajuato","99.25",
"2022",	12,"Guerrero","66.52",
"2022",	13,"Hidalgo","96.44",
"2022",	14,"Jalisco","97.81",
"2022",	15,"México","91.81",
"2022",	16,"Michoacán de Ocampo","98.17",
"2022",	17,"Morelos","102.06",
"2022",	18,"Nayarit","96.55",
"2022",	19,"Nuevo León","71.74",
"2022",	20,"Oaxaca","67.63",
"2022",	21,"Puebla","96.87",
"2022",	22,"Querétaro","105.04",
"2022",	23,"Quintana Roo","65.65",
"2022",	24,"San Luis Potosí","99.19",
"2022",	25,"Sinaloa","103.04",
"2022",	26,"Sonora","75.46",
"2022",	27,"Tabasco","99.9",
"2022",	28,"Tamaulipas","104.66",
"2022",	29,"Tlaxcala","94.75",
"2022",	30,"Veracruz de Ignacio de la Llave","94.5",
"2022",	31,"Yucatán","101.06",
"2022",	32,"Zacatecas","70.38",
"2021",	00,"Estados Unidos Mexicanos","84.95",
"2021",	01,"Aguascalientes","108.96",
"2021",	02,"Baja California","99.13",
"2021",	03,"Baja California Sur","98.4",
"2021",	04,"Campeche","89.61",
"2021",	05,"Coahuila de Zaragoza","101.68",
"2021",	06,"Colima","116.42",
"2021",	07,"Chiapas","51.43",
"2021",	08,"Chihuahua","97.5",
"2021",	09,"Ciudad de México","87.19",
"2021",	10,"Durango","93.71",
"2021",	11,"Guanajuato","99.1",
"2021",	12,"Guerrero","64.77",
"2021",	13,"Hidalgo","95.65",
"2021",	14,"Jalisco","97.91",
"2021",	15,"México","69.16",
"2021",	16,"Michoacán de Ocampo","97.79",
"2021",	17,"Morelos","101.81",
"2021",	18,"Nayarit","92.06",
"2021",	19,"Nuevo León","74.57",
"2021",	20,"Oaxaca","70.24",
"2021",	21,"Puebla","96.36",
"2021",	22,"Querétaro","104.7",
"2021",	23,"Quintana Roo","63.49",
"2021",	24,"San Luis Potosí","98.73",
"2021",	25,"Sinaloa","102.58",
"2021",	26,"Sonora","99.73",
"2021",	27,"Tabasco","96.64",
"2021",	28,"Tamaulipas","103.77",
"2021",	29,"Tlaxcala","72.05",
"2021",	30,"Veracruz de Ignacio de la Llave","93.84",
"2021",	31,"Yucatán","75.36",
"2021",	32,"Zacatecas","95.19",
"2020",	00,"Estados Unidos Mexicanos","91.97",
"2020",	01,"Aguascalientes","87.16",
"2020",	02,"Baja California","99.38",
"2020",	03,"Baja California Sur","98.7",
"2020",	04,"Campeche","90.5",
"2020",	05,"Coahuila de Zaragoza","101.7",
"2020",	06,"Colima","114.48",
"2020",	07,"Chiapas","49.39",
"2020",	08,"Chihuahua","97.72",
"2020",	09,"Ciudad de México","116.78",
"2020",	10,"Durango","93.75",
"2020",	11,"Guanajuato","98.76",
"2020",	12,"Guerrero","63.5",
"2020",	13,"Hidalgo","97.13",
"2020",	14,"Jalisco","98.66",
"2020",	15,"México","91.44",
