"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres","Grupo_de_edad|Menores_de_18_años","Grupo_de_edad|De_18_años_o_más","Grupo_de_edad|Entre_12_y_29_años_de_edad","Grupo_de_edad|De_0_a_11_años_y_de_30_años_o_más","Grupo_de_edad|De_65_años_o_más","Grupo_de_edad|Menores_de_65_años",
"Proporción_de_hombres,_mujeres_y_niños_de_todas_las_edades_que_viven_en_la_pobreza_en_todas_sus_dimensiones,_de_acuerdo_con_las_definiciones_nacionales_(2008_-_2014)<b><i>_[Histórico]_</i></b>","2014","46.1675384208","45.9808970817","46.3445786313","53.8678631056","42.3471022797","47.1394087959","45.7330320922","45.9062405483","46.1889086749",
"Proporción_de_hombres,_mujeres_y_niños_de_todas_las_edades_que_viven_en_la_pobreza_en_todas_sus_dimensiones,_de_acuerdo_con_las_definiciones_nacionales_(2008_-_2014)<b><i>_[Histórico]_</i></b>","2012","45.4792025356","45.0647141145","45.8733702052","53.7802489716","41.2868941659","44.9273722435","45.7340171399","45.8179039517","45.4522774038",
"Proporción_de_hombres,_mujeres_y_niños_de_todas_las_edades_que_viven_en_la_pobreza_en_todas_sus_dimensiones,_de_acuerdo_con_las_definiciones_nacionales_(2008_-_2014)<b><i>_[Histórico]_</i></b>","2010","46.1090930794","45.9961652664","46.216442296","53.7322061041","41.9506573452","46.042368729","46.1402290017","45.6977550982","46.1391041251",
"Proporción_de_hombres,_mujeres_y_niños_de_todas_las_edades_que_viven_en_la_pobreza_en_todas_sus_dimensiones,_de_acuerdo_con_las_definiciones_nacionales_(2008_-_2014)<b><i>_[Histórico]_</i></b>","2008","44.3580844763","44.0488778057","44.6482416447","53.2932348554","39.1758092765","43.0176530257","45.0071100563","44.8670640082","44.3227519976",
