"Periodo","cvegeo","Entidad_federativa","Prevalencia_de_uso_de_métodos_anticonceptivos_modernos_en_mujeres_en_edad_fértil_(15_a_49_años)_unidas",
"2023",	00,"Estados Unidos Mexicanos","69.03665",
"2023",	01,"Aguascalientes","67.17646",
"2023",	02,"Baja California","72.74583",
"2023",	03,"Baja California Sur","74.8646",
"2023",	04,"Campeche","65.46475",
"2023",	05,"Coahuila de Zaragoza","71.28385",
"2023",	06,"Colima","71.28177",
"2023",	07,"Chiapas","59.84114",
"2023",	08,"Chihuahua","74.39678",
"2023",	09,"Ciudad de México","73.06153",
"2023",	10,"Durango","71.6166",
"2023",	11,"Guanajuato","65.82835",
"2023",	12,"Guerrero","63.31904",
"2023",	13,"Hidalgo","71.57984",
"2023",	14,"Jalisco","67.55827",
"2023",	15,"México","75.45354",
"2023",	16,"Michoacán de Ocampo","62.03265",
"2023",	17,"Morelos","70.56303",
"2023",	18,"Nayarit","73.26669",
"2023",	19,"Nuevo León","70.64626",
"2023",	20,"Oaxaca","62.9499",
"2023",	21,"Puebla","66.84602",
"2023",	22,"Querétaro","65.85694",
"2023",	23,"Quintana Roo","70.26738",
"2023",	24,"San Luis Potosí","67.32299",
"2023",	25,"Sinaloa","74.15878",
"2023",	26,"Sonora","74.22101",
"2023",	27,"Tabasco","65.91786",
"2023",	28,"Tamaulipas","67.45867",
"2023",	29,"Tlaxcala","70.79417",
"2023",	30,"Veracruz de Ignacio de la Llave","68.36231",
"2023",	31,"Yucatán","65.04319",
"2023",	32,"Zacatecas","66.04647",
"2018",	00,"Estados Unidos Mexicanos","69.86159",
"2018",	01,"Aguascalientes","66.41262",
"2018",	02,"Baja California","75.51548",
"2018",	03,"Baja California Sur","74.28794",
"2018",	04,"Campeche","66.84277",
"2018",	05,"Coahuila de Zaragoza","73.97271",
"2018",	06,"Colima","68.75256",
"2018",	07,"Chiapas","59.2326",
"2018",	08,"Chihuahua","73.29838",
"2018",	09,"Ciudad de México","75.93771",
"2018",	10,"Durango","72.00099",
"2018",	11,"Guanajuato","67.84491",
"2018",	12,"Guerrero","64.83413",
"2018",	13,"Hidalgo","73.7649",
"2018",	14,"Jalisco","67.27099",
"2018",	15,"México","74.70668",
"2018",	16,"Michoacán de Ocampo","63.73965",
"2018",	17,"Morelos","74.14614",
"2018",	18,"Nayarit","71.79553",
"2018",	19,"Nuevo León","70.15891",
"2018",	20,"Oaxaca","62.71088",
"2018",	21,"Puebla","66.3607",
"2018",	22,"Querétaro","68.65196",
"2018",	23,"Quintana Roo","67.95671",
"2018",	24,"San Luis Potosí","69.12226",
"2018",	25,"Sinaloa","74.1187",
"2018",	26,"Sonora","76.34935",
"2018",	27,"Tabasco","66.14584",
"2018",	28,"Tamaulipas","67.98796",
"2018",	29,"Tlaxcala","70.51731",
"2018",	30,"Veracruz de Ignacio de la Llave","70.73471",
"2018",	31,"Yucatán","65.17522",
"2018",	32,"Zacatecas","64.85912",
"2014",	00,"Estados Unidos Mexicanos","68.33342",
"2014",	01,"Aguascalientes","66.25988",
"2014",	02,"Baja California","74.16033",
"2014",	03,"Baja California Sur","73.20937",
"2014",	04,"Campeche","66.40189",
"2014",	05,"Coahuila de Zaragoza","71.45922",
"2014",	06,"Colima","71.29328",
"2014",	07,"Chiapas","55.62148",
"2014",	08,"Chihuahua","74.32146",
"2014",	09,"Ciudad de México","72.93399",
"2014",	10,"Durango","71.03934",
"2014",	11,"Guanajuato","61.78225",
"2014",	12,"Guerrero","63.6305",
"2014",	13,"Hidalgo","70.43327",
"2014",	14,"Jalisco","64.61954",
"2014",	15,"México","73.54967",
"2014",	16,"Michoacán de Ocampo","62.51686",
"2014",	17,"Morelos","71.09422",
"2014",	18,"Nayarit","72.9574",
"2014",	19,"Nuevo León","69.56391",
"2014",	20,"Oaxaca","58.96661",
"2014",	21,"Puebla","68.74464",
"2014",	22,"Querétaro","68.05193",
"2014",	23,"Quintana Roo","67.73667",
"2014",	24,"San Luis Potosí","68.20244",
"2014",	25,"Sinaloa","76.31416",
"2014",	26,"Sonora","73.60484",
"2014",	27,"Tabasco","65.76379",
"2014",	28,"Tamaulipas","71.17074",
"2014",	29,"Tlaxcala","69.98771",
"2014",	30,"Veracruz de Ignacio de la Llave","66.06602",
"2014",	31,"Yucatán","64.27229",
"2014",	32,"Zacatecas","65.33968",
"2009",	00,"Estados Unidos Mexicanos","67.15942",
"2009",	01,"Aguascalientes","63.40562",
"2009",	02,"Baja California","75.30011",
"2009",	03,"Baja California Sur","73.83668",
"2009",	04,"Campeche","67.75189",
"2009",	05,"Coahuila de Zaragoza","71.4641",
"2009",	06,"Colima","71.55228",
"2009",	07,"Chiapas","51.72987",
"2009",	08,"Chihuahua","74.32582",
"2009",	09,"Ciudad de México","74.82919",
"2009",	10,"Durango","68.77692",
"2009",	11,"Guanajuato","59.56078",
"2009",	12,"Guerrero","57.84066",
"2009",	13,"Hidalgo","65.24989",
"2009",	14,"Jalisco","63.22396",
"2009",	15,"México","71.28283",
"2009",	16,"Michoacán de Ocampo","56.8714",
"2009",	17,"Morelos","71.33882",
"2009",	18,"Nayarit","75.18258",
"2009",	19,"Nuevo León","73.23988",
"2009",	20,"Oaxaca","59.62158",
"2009",	21,"Puebla","63.4075",
"2009",	22,"Querétaro","62.66241",
"2009",	23,"Quintana Roo","67.3783",
"2009",	24,"San Luis Potosí","62.9236",
"2009",	25,"Sinaloa","77.55357",
"2009",	26,"Sonora","76.07028",
"2009",	27,"Tabasco","63.40179",
"2009",	28,"Tamaulipas","69.40405",
"2009",	29,"Tlaxcala","60.70672",
"2009",	30,"Veracruz de Ignacio de la Llave","70.35737",
"2009",	31,"Yucatán","61.11439",
"2009",	32,"Zacatecas","64.53567",
