"Serie","cvegeo","Entidad_federativa","Periodo","Hijos_sobrevivientes_menores_de_5|Total","Hijos_sobrevivientes_menores_de_5|Menos_de_1_año","Hijos_sobrevivientes_menores_de_5|1_año","Hijos_sobrevivientes_menores_de_5|2_años","Hijos_sobrevivientes_menores_de_5|3_años","Hijos_sobrevivientes_menores_de_5|4_años",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	00,"Estados_Unidos_Mexicanos","2023","93.854322160619","78.961550405004","94.767393185053","96.512688754872","97.855592540684","98.894479672986",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	01,"Aguascalientes","2023","96.760813346179","83.51388615324","100","97.869160680712","98.814268142681","100",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	02,"Baja_California","2023","96.18633638445","89.435137637848","95.580940570447","98.5223167463","98.429570703607","97.509342411614",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	03,"Baja_California_Sur","2023","96.797625718614","86.058673469388","98.536585365854","97.430450177036","99.306381292113","100",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	04,"Campeche","2023","93.257974062391","75.19588090441","91.964285714286","97.678359600068","95.451495041384","100",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	05,"Coahuila_de_Zaragoza","2023","97.722791798107","93.028947987762","97.364012355374","99.371193741645","98.482028474052","100",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	06,"Colima","2023","98.505757426408","94.103612815269","98.218155550205","100","100","100",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	07,"Chiapas","2023","77.22379077963","40.191488831893","71.125036717909","83.757595664313","89.199465834837","93.330392589325",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	08,"Chihuahua","2023","95.004487733528","79.911159912158","96.868495305056","98.237069067928","98.366274618971","98.378359668403",
"Porcentaje_de_hijas_e_hijos_sobrevivientes_menores_de_5_años_cuyo_nacimiento_se_ha_registrado_ante_una_autoridad_civil_por_entidad_federativa_y_edad",	09,"Ciudad_de_México","2023","97.664511569469","94.614885681855","98.661377386516","98.20443587271","96.343478038728","100",
