"Periodo","cvegeo","Desglose","Proporción_de_la_población_cubierta_por_sistemas_o_niveles_mínimos_de_protección_social,_por_desglose_geográfico",
"2022",	00,"Estados Unidos Mexicanos","49.816227169",
"2022",	01,"Aguascalientes","65.293074237",
"2022",	02,"Baja California","65.331399632",
"2022",	03,"Baja California Sur","70.137593907",
"2022",	04,"Campeche","45.340379242",
"2022",	05,"Coahuila de Zaragoza","75.634163242",
"2022",	06,"Colima","64.070442686",
"2022",	07,"Chiapas","22.122672421",
"2022",	08,"Chihuahua","67.605291633",
"2022",	09,"Ciudad de México","60.71328428",
"2022",	10,"Durango","53.838924702",
"2022",	11,"Guanajuato","49.848409494",
"2022",	12,"Guerrero","28.37446194",
"2022",	13,"Hidalgo","34.568271153",
"2022",	14,"Jalisco","58.025093042",
"2022",	15,"México","47.902128158",
"2022",	16,"Michoacán de Ocampo","37.185865498",
"2022",	17,"Morelos","42.020924855",
"2022",	18,"Nayarit","48.480341192",
"2022",	19,"Nuevo León","72.815862528",
"2022",	20,"Oaxaca","25.674660384",
"2022",	21,"Puebla","32.745015745",
"2022",	22,"Querétaro","56.783904166",
"2022",	23,"Quintana Roo","57.590583556",
"2022",	24,"San Luis Potosí","51.797861867",
"2022",	25,"Sinaloa","60.876806589",
"2022",	26,"Sonora","66.826667787",
"2022",	27,"Tabasco","41.714375093",
"2022",	28,"Tamaulipas","60.552890195",
"2022",	29,"Tlaxcala","38.106081721",
"2022",	30,"Veracruz de Ignacio de la Llave","39.083705747",
"2022",	31,"Yucatán","54.162886757",
"2022",	32,"Zacatecas","42.995028089",
"2020",	00,"Estados Unidos Mexicanos","47.952215102",
"2020",	01,"Aguascalientes","64.017866787",
"2020",	02,"Baja California","61.082869581",
"2020",	03,"Baja California Sur","67.323597757",
"2020",	04,"Campeche","45.149048127",
"2020",	05,"Coahuila de Zaragoza","71.763421548",
"2020",	06,"Colima","57.823288568",
"2020",	07,"Chiapas","21.065573213",
"2020",	08,"Chihuahua","66.218501728",
"2020",	09,"Ciudad de México","59.264069658",
"2020",	10,"Durango","54.276616039",
"2020",	11,"Guanajuato","48.129833061",
"2020",	12,"Guerrero","26.485734164",
"2020",	13,"Hidalgo","33.372259774",
"2020",	14,"Jalisco","55.598157176",
"2020",	15,"México","47.253114461",
"2020",	16,"Michoacán de Ocampo","35.721392993",
"2020",	17,"Morelos","39.853588405",
"2020",	18,"Nayarit","52.029064144",
"2020",	19,"Nuevo León","68.149718358",
"2020",	20,"Oaxaca","27.003266271",
"2020",	21,"Puebla","31.134156422",
"2020",	22,"Querétaro","55.071466141",
"2020",	23,"Quintana Roo","51.685945939",
"2020",	24,"San Luis Potosí","48.376500418",
"2020",	25,"Sinaloa","60.8344577",
"2020",	26,"Sonora","65.98243771",
"2020",	27,"Tabasco","41.52078204",
"2020",	28,"Tamaulipas","60.173468726",
"2020",	29,"Tlaxcala","35.147342909",
"2020",	30,"Veracruz de Ignacio de la Llave","34.837404192",
"2020",	31,"Yucatán","50.601079479",
"2020",	32,"Zacatecas","40.033081692",
"2018",	00,"Estados Unidos Mexicanos","46.537495443",
"2018",	01,"Aguascalientes","64.203108691",
"2018",	02,"Baja California","63.309750366",
"2018",	03,"Baja California Sur","69.14352454",
