"Periodo","cvegeo","Entidad_federativa","Niñas_y_adolescentes_(de_10_a_14_años)_a_mitad_de_año",
"2024",	00,"Estados Unidos Mexicanos","5,473,615",
"2024",	01,"Aguascalientes","67,671",
"2024",	02,"Baja California","157,153",
"2024",	03,"Baja California Sur","35,408",
"2024",	04,"Campeche","41,283",
"2024",	05,"Coahuila de Zaragoza","142,370",
"2024",	06,"Colima","30,577",
"2024",	07,"Chiapas","305,009",
"2024",	08,"Chihuahua","166,141",
"2024",	09,"Ciudad de México","283,803",
"2024",	10,"Durango","87,354",
"2024",	11,"Guanajuato","276,909",
"2024",	12,"Guerrero","168,961",
"2024",	13,"Hidalgo","141,860",
"2024",	14,"Jalisco","364,304",
"2024",	15,"México","701,995",
"2024",	16,"Michoacán de Ocampo","220,325",
"2024",	17,"Morelos","81,417",
"2024",	18,"Nayarit","57,729",
"2024",	19,"Nuevo León","243,185",
"2024",	20,"Oaxaca","196,771",
"2024",	21,"Puebla","303,254",
"2024",	22,"Querétaro","103,334",
"2024",	23,"Quintana Roo","81,762",
"2024",	24,"San Luis Potosí","124,380",
"2024",	25,"Sinaloa","128,072",
"2024",	26,"Sonora","127,477",
"2024",	27,"Tabasco","111,017",
"2024",	28,"Tamaulipas","152,143",
"2024",	29,"Tlaxcala","60,998",
"2024",	30,"Veracruz de Ignacio de la Llave","334,736",
"2024",	31,"Yucatán","98,539",
"2024",	32,"Zacatecas","77,678",
"2023",	00,"Estados Unidos Mexicanos","5,524,999",
"2023",	01,"Aguascalientes","67,512",
"2023",	02,"Baja California","157,797",
"2023",	03,"Baja California Sur","35,348",
"2023",	04,"Campeche","41,415",
"2023",	05,"Coahuila de Zaragoza","141,480",
"2023",	06,"Colima","30,862",
"2023",	07,"Chiapas","305,662",
"2023",	08,"Chihuahua","167,003",
"2023",	09,"Ciudad de México","291,755",
"2023",	10,"Durango","87,620",
"2023",	11,"Guanajuato","278,706",
"2023",	12,"Guerrero","172,333",
"2023",	13,"Hidalgo","143,327",
"2023",	14,"Jalisco","366,949",
"2023",	15,"México","715,109",
"2023",	16,"Michoacán de Ocampo","221,332",
"2023",	17,"Morelos","82,305",
"2023",	18,"Nayarit","58,040",
"2023",	19,"Nuevo León","241,979",
"2023",	20,"Oaxaca","198,951",
"2023",	21,"Puebla","306,028",
"2023",	22,"Querétaro","103,288",
"2023",	23,"Quintana Roo","81,280",
"2023",	24,"San Luis Potosí","125,844",
"2023",	25,"Sinaloa","129,535",
"2023",	26,"Sonora","128,786",
"2023",	27,"Tabasco","112,015",
"2023",	28,"Tamaulipas","153,308",
"2023",	29,"Tlaxcala","61,588",
"2023",	30,"Veracruz de Ignacio de la Llave","341,301",
"2023",	31,"Yucatán","98,624",
"2023",	32,"Zacatecas","77,917",
"2022",	00,"Estados Unidos Mexicanos","5,566,556",
"2022",	01,"Aguascalientes","67,330",
"2022",	02,"Baja California","158,201",
"2022",	03,"Baja California Sur","35,185",
"2022",	04,"Campeche","41,457",
"2022",	05,"Coahuila de Zaragoza","140,584",
"2022",	06,"Colima","31,081",
"2022",	07,"Chiapas","305,414",
"2022",	08,"Chihuahua","167,697",
"2022",	09,"Ciudad de México","299,185",
"2022",	10,"Durango","87,733",
"2022",	11,"Guanajuato","280,300",
"2022",	12,"Guerrero","175,294",
"2022",	13,"Hidalgo","144,345",
"2022",	14,"Jalisco","368,978",
"2022",	15,"México","726,889",
"2022",	16,"Michoacán de Ocampo","221,861",
"2022",	17,"Morelos","83,073",
"2022",	18,"Nayarit","58,155",
"2022",	19,"Nuevo León","240,679",
"2022",	20,"Oaxaca","200,598",
"2022",	21,"Puebla","308,357",
"2022",	22,"Querétaro","103,042",
"2022",	23,"Quintana Roo","80,610",
"2022",	24,"San Luis Potosí","127,178",
"2022",	25,"Sinaloa","130,829",
"2022",	26,"Sonora","129,860",
"2022",	27,"Tabasco","112,772",
"2022",	28,"Tamaulipas","154,193",
"2022",	29,"Tlaxcala","62,061",
"2022",	30,"Veracruz de Ignacio de la Llave","346,991",
"2022",	31,"Yucatán","98,606",
"2022",	32,"Zacatecas","78,018",
"2021",	00,"Estados Unidos Mexicanos","5,593,343",
"2021",	01,"Aguascalientes","67,069",
"2021",	02,"Baja California","158,273",
"2021",	03,"Baja California Sur","34,903",
"2021",	04,"Campeche","41,383",
"2021",	05,"Coahuila de Zaragoza","139,570",
"2021",	06,"Colima","31,207",
"2021",	07,"Chiapas","304,035",
"2021",	08,"Chihuahua","168,056",
"2021",	09,"Ciudad de México","305,868",
"2021",	10,"Durango","87,626",
"2021",	11,"Guanajuato","281,452",
"2021",	12,"Guerrero","177,660",
"2021",	13,"Hidalgo","144,764",
"2021",	14,"Jalisco","370,104",
"2021",	15,"México","736,488",
"2021",	16,"Michoacán de Ocampo","221,751",
"2021",	17,"Morelos","83,650",
"2021",	18,"Nayarit","58,032",
"2021",	19,"Nuevo León","239,110",
"2021",	20,"Oaxaca","201,494",
"2021",	21,"Puebla","309,958",
"2021",	22,"Querétaro","102,534",
"2021",	23,"Quintana Roo","79,722",
"2021",	24,"San Luis Potosí","128,249",
"2021",	25,"Sinaloa","131,821",
"2021",	26,"Sonora","130,581",
"2021",	27,"Tabasco","113,174",
"2021",	28,"Tamaulipas","154,656",
"2021",	29,"Tlaxcala","62,362",
"2021",	30,"Veracruz de Ignacio de la Llave","351,453",
"2021",	31,"Yucatán","98,414",
"2021",	32,"Zacatecas","77,924",
"2020",	00,"Estados Unidos Mexicanos","5,604,709",
"2020",	01,"Aguascalientes","66,742",
"2020",	02,"Baja California","158,057",
"2020",	03,"Baja California Sur","34,503",
"2020",	04,"Campeche","41,187",
"2020",	05,"Coahuila de Zaragoza","138,476",
"2020",	06,"Colima","31,239",
"2020",	07,"Chiapas","301,470",
"2020",	08,"Chihuahua","168,099",
"2020",	09,"Ciudad de México","311,790",
"2020",	10,"Durango","87,296",
"2020",	11,"Guanajuato","282,157",
"2020",	12,"Guerrero","179,347",
"2020",	13,"Hidalgo","144,518",
"2020",	14,"Jalisco","370,303",
"2020",	15,"México","743,677",
"2020",	16,"Michoacán de Ocampo","221,009",
"2020",	17,"Morelos","84,036",
"2020",	18,"Nayarit","57,663",
