"Periodo","cvegeo","Entidad_federativa","Total_de_hijos(as)_nacidos(as)_vivos(as)_en_las_niñas_y_adolescentes_(de_10_a_14_años)",
"2024",	00,"Estados Unidos Mexicanos","8,218",
"2024",	01,"Aguascalientes","83",
"2024",	02,"Baja California","160",
"2024",	03,"Baja California Sur","35",
"2024",	04,"Campeche","83",
"2024",	05,"Coahuila de Zaragoza","169",
"2024",	06,"Colima","51",
"2024",	07,"Chiapas","840",
"2024",	08,"Chihuahua","344",
"2024",	09,"Ciudad de México","187",
"2024",	10,"Durango","122",
"2024",	11,"Guanajuato","373",
"2024",	12,"Guerrero","473",
"2024",	13,"Hidalgo","138",
"2024",	14,"Jalisco","430",
"2024",	15,"México","800",
"2024",	16,"Michoacán de Ocampo","452",
"2024",	17,"Morelos","111",
"2024",	18,"Nayarit","105",
"2024",	19,"Nuevo León","245",
"2024",	20,"Oaxaca","427",
"2024",	21,"Puebla","577",
"2024",	22,"Querétaro","114",
"2024",	23,"Quintana Roo","111",
"2024",	24,"San Luis Potosí","171",
"2024",	25,"Sinaloa","163",
"2024",	26,"Sonora","127",
"2024",	27,"Tabasco","213",
"2024",	28,"Tamaulipas","172",
"2024",	29,"Tlaxcala","95",
"2024",	30,"Veracruz de Ignacio de la Llave","621",
"2024",	31,"Yucatán","127",
"2024",	32,"Zacatecas","99",
"2023",	00,"Estados Unidos Mexicanos","8,603",
"2023",	01,"Aguascalientes","86",
"2023",	02,"Baja California","157",
"2023",	03,"Baja California Sur","41",
"2023",	04,"Campeche","101",
"2023",	05,"Coahuila de Zaragoza","227",
"2023",	06,"Colima","60",
"2023",	07,"Chiapas","888",
"2023",	08,"Chihuahua","361",
"2023",	09,"Ciudad de México","239",
"2023",	10,"Durango","131",
"2023",	11,"Guanajuato","376",
"2023",	12,"Guerrero","468",
"2023",	13,"Hidalgo","141",
"2023",	14,"Jalisco","404",
"2023",	15,"México","824",
"2023",	16,"Michoacán de Ocampo","458",
"2023",	17,"Morelos","117",
"2023",	18,"Nayarit","101",
"2023",	19,"Nuevo León","275",
"2023",	20,"Oaxaca","455",
"2023",	21,"Puebla","557",
"2023",	22,"Querétaro","105",
"2023",	23,"Quintana Roo","125",
"2023",	24,"San Luis Potosí","173",
"2023",	25,"Sinaloa","195",
"2023",	26,"Sonora","150",
"2023",	27,"Tabasco","250",
"2023",	28,"Tamaulipas","199",
"2023",	29,"Tlaxcala","104",
"2023",	30,"Veracruz de Ignacio de la Llave","610",
"2023",	31,"Yucatán","135",
"2023",	32,"Zacatecas","90",
"2022",	00,"Estados Unidos Mexicanos","9,386",
"2022",	01,"Aguascalientes","92",
"2022",	02,"Baja California","187",
"2022",	03,"Baja California Sur","48",
"2022",	04,"Campeche","84",
"2022",	05,"Coahuila de Zaragoza","210",
"2022",	06,"Colima","42",
"2022",	07,"Chiapas","999",
"2022",	08,"Chihuahua","353",
"2022",	09,"Ciudad de México","252",
"2022",	10,"Durango","147",
"2022",	11,"Guanajuato","441",
"2022",	12,"Guerrero","549",
"2022",	13,"Hidalgo","168",
"2022",	14,"Jalisco","480",
"2022",	15,"México","860",
"2022",	16,"Michoacán de Ocampo","486",
"2022",	17,"Morelos","127",
"2022",	18,"Nayarit","117",
"2022",	19,"Nuevo León","279",
"2022",	20,"Oaxaca","422",
"2022",	21,"Puebla","653",
"2022",	22,"Querétaro","126",
"2022",	23,"Quintana Roo","134",
"2022",	24,"San Luis Potosí","182",
"2022",	25,"Sinaloa","179",
"2022",	26,"Sonora","145",
"2022",	27,"Tabasco","290",
"2022",	28,"Tamaulipas","213",
"2022",	29,"Tlaxcala","99",
"2022",	30,"Veracruz de Ignacio de la Llave","767",
"2022",	31,"Yucatán","148",
"2022",	32,"Zacatecas","107",
"2021",	00,"Estados Unidos Mexicanos","9,289",
"2021",	01,"Aguascalientes","86",
"2021",	02,"Baja California","190",
"2021",	03,"Baja California Sur","34",
"2021",	04,"Campeche","95",
"2021",	05,"Coahuila de Zaragoza","236",
"2021",	06,"Colima","54",
"2021",	07,"Chiapas","874",
"2021",	08,"Chihuahua","360",
"2021",	09,"Ciudad de México","258",
"2021",	10,"Durango","137",
"2021",	11,"Guanajuato","441",
"2021",	12,"Guerrero","497",
"2021",	13,"Hidalgo","155",
"2021",	14,"Jalisco","496",
"2021",	15,"México","920",
"2021",	16,"Michoacán de Ocampo","506",
"2021",	17,"Morelos","143",
"2021",	18,"Nayarit","104",
"2021",	19,"Nuevo León","257",
"2021",	20,"Oaxaca","438",
"2021",	21,"Puebla","655",
"2021",	22,"Querétaro","121",
"2021",	23,"Quintana Roo","114",
"2021",	24,"San Luis Potosí","226",
"2021",	25,"Sinaloa","188",
"2021",	26,"Sonora","154",
"2021",	27,"Tabasco","284",
"2021",	28,"Tamaulipas","198",
"2021",	29,"Tlaxcala","103",
"2021",	30,"Veracruz de Ignacio de la Llave","706",
