"Periodo","cvegeo","Entidad_federativa","Porcentaje_de_población_que_alcanza_por_lo_menos_un_nivel_fijo_de_competencia_funcional_en_alfabetización_-_Mujeres",
"2024",	00,"Estados Unidos Mexicanos","99.27063579",
"2024",	01,"Aguascalientes","99.71499637",
"2024",	02,"Baja California","99.56603505",
"2024",	03,"Baja California Sur","99.59266246",
"2024",	04,"Campeche","99.21545801",
"2024",	05,"Coahuila de Zaragoza","99.75820916",
"2024",	06,"Colima","99.41790734",
"2024",	07,"Chiapas","96.73632908",
"2024",	08,"Chihuahua","98.9918012",
"2024",	09,"Ciudad de México","99.73597006",
"2024",	10,"Durango","99.54610406",
"2024",	11,"Guanajuato","99.4772653",
"2024",	12,"Guerrero","98.42147877",
"2024",	13,"Hidalgo","99.53426712",
"2024",	14,"Jalisco","99.48668587",
"2024",	15,"México","99.62523523",
"2024",	16,"Michoacán de Ocampo","99.11740912",
"2024",	17,"Morelos","99.35086531",
"2024",	18,"Nayarit","99.16912093",
"2024",	19,"Nuevo León","99.75539034",
"2024",	20,"Oaxaca","98.85477505",
"2024",	21,"Puebla","99.14322385",
"2024",	22,"Querétaro","99.62289396",
"2024",	23,"Quintana Roo","99.35438605",
"2024",	24,"San Luis Potosí","99.5946612",
"2024",	25,"Sinaloa","99.39539827",
"2024",	26,"Sonora","99.736005",
"2024",	27,"Tabasco","99.26364184",
"2024",	28,"Tamaulipas","99.59760057",
"2024",	29,"Tlaxcala","99.62838886",
"2024",	30,"Veracruz de Ignacio de la Llave","98.85478596",
"2024",	31,"Yucatán","99.39837224",
"2024",	32,"Zacatecas","99.63174231",
"2023",	00,"Estados Unidos Mexicanos","99.26507987",
"2023",	01,"Aguascalientes","99.72027871",
"2023",	02,"Baja California","99.58261809",
"2023",	03,"Baja California Sur","99.5844915",
"2023",	04,"Campeche","99.2117948",
"2023",	05,"Coahuila de Zaragoza","99.75985147",
"2023",	06,"Colima","99.42069829",
"2023",	07,"Chiapas","96.58809541",
"2023",	08,"Chihuahua","98.99792592",
"2023",	09,"Ciudad de México","99.74417784",
"2023",	10,"Durango","99.53753307",
"2023",	11,"Guanajuato","99.48825065",
"2023",	12,"Guerrero","98.37538404",
"2023",	13,"Hidalgo","99.51168149",
"2023",	14,"Jalisco","99.49376978",
"2023",	15,"México","99.62514666",
"2023",	16,"Michoacán de Ocampo","99.10241558",
"2023",	17,"Morelos","99.35913379",
"2023",	18,"Nayarit","99.12922813",
"2023",	19,"Nuevo León","99.76102495",
"2023",	20,"Oaxaca","98.77031354",
"2023",	21,"Puebla","99.14175801",
"2023",	22,"Querétaro","99.63447594",
"2023",	23,"Quintana Roo","99.37020051",
"2023",	24,"San Luis Potosí","99.58162769",
"2023",	25,"Sinaloa","99.40384281",
"2023",	26,"Sonora","99.72842071",
"2023",	27,"Tabasco","99.2367827",
"2023",	28,"Tamaulipas","99.59481604",
"2023",	29,"Tlaxcala","99.62701629",
"2023",	30,"Veracruz de Ignacio de la Llave","98.83113359",
"2023",	31,"Yucatán","99.41351941",
"2023",	32,"Zacatecas","99.61963894",
"2022",	00,"Estados Unidos Mexicanos","99.24334477",
"2022",	01,"Aguascalientes","99.71007027",
"2022",	02,"Baja California","99.57335132",
"2022",	03,"Baja California Sur","99.5737825",
"2022",	04,"Campeche","99.19292177",
"2022",	05,"Coahuila de Zaragoza","99.74382207",
"2022",	06,"Colima","99.40866128",
"2022",	07,"Chiapas","96.46901752",
"2022",	08,"Chihuahua","98.97127694",
"2022",	09,"Ciudad de México","99.74009298",
"2022",	10,"Durango","99.51337752",
"2022",	11,"Guanajuato","99.47560211",
"2022",	12,"Guerrero","98.32220226",
"2022",	13,"Hidalgo","99.49529563",
"2022",	14,"Jalisco","99.48240546",
"2022",	15,"México","99.61669935",
"2022",	16,"Michoacán de Ocampo","99.07657266",
"2022",	17,"Morelos","99.34338849",
"2022",	18,"Nayarit","99.1004313",
"2022",	19,"Nuevo León","99.7562999",
"2022",	20,"Oaxaca","98.73232611",
"2022",	21,"Puebla","99.11427607",
"2022",	22,"Querétaro","99.62173027",
"2022",	23,"Quintana Roo","99.35215374",
"2022",	24,"San Luis Potosí","99.55893542",
"2022",	25,"Sinaloa","99.38590082",
"2022",	26,"Sonora","99.71208952",
"2022",	27,"Tabasco","99.2063913",
"2022",	28,"Tamaulipas","99.58439812",
"2022",	29,"Tlaxcala","99.61722253",
"2022",	30,"Veracruz de Ignacio de la Llave","98.80341053",
"2022",	31,"Yucatán","99.40017892",
"2022",	32,"Zacatecas","99.60418154",
"2021",	00,"Estados Unidos Mexicanos","99.21853936",
"2021",	01,"Aguascalientes","99.70015667",
"2021",	02,"Baja California","99.56391798",
"2021",	03,"Baja California Sur","99.56248783",
"2021",	04,"Campeche","99.17330028",
"2021",	05,"Coahuila de Zaragoza","99.72209082",
"2021",	06,"Colima","99.38963021",
"2021",	07,"Chiapas","96.32785376",
"2021",	08,"Chihuahua","98.94076843",
"2021",	09,"Ciudad de México","99.73587562",
"2021",	10,"Durango","99.47296372",
"2021",	11,"Guanajuato","99.46127093",
"2021",	12,"Guerrero","98.26458935",
"2021",	13,"Hidalgo","99.4779431",
"2021",	14,"Jalisco","99.4703305",
"2021",	15,"México","99.60651865",
"2021",	16,"Michoacán de Ocampo","99.04646498",
"2021",	17,"Morelos","99.32708284",
"2021",	18,"Nayarit","99.06677347",
"2021",	19,"Nuevo León","99.75115269",
"2021",	20,"Oaxaca","98.68992508",
"2021",	21,"Puebla","99.08780138",
"2021",	22,"Querétaro","99.60551331",
"2021",	23,"Quintana Roo","99.33366836",
"2021",	24,"San Luis Potosí","99.5344029",
"2021",	25,"Sinaloa","99.36619077",
"2021",	26,"Sonora","99.68885068",
"2021",	27,"Tabasco","99.17213845",
"2021",	28,"Tamaulipas","99.5736471",
"2021",	29,"Tlaxcala","99.60620744",
"2021",	30,"Veracruz de Ignacio de la Llave","98.77382553",
"2021",	31,"Yucatán","99.385313",
"2021",	32,"Zacatecas","99.5848013",
"2020",	00,"Estados Unidos Mexicanos","99.19282558",
"2020",	01,"Aguascalientes","99.69053495",
"2020",	02,"Baja California","99.55430196",
"2020",	03,"Baja California Sur","99.55361252",
"2020",	04,"Campeche","99.15157044",
"2020",	05,"Coahuila de Zaragoza","99.69737134",
"2020",	06,"Colima","99.37475189",
"2020",	07,"Chiapas","96.1865765",
"2020",	08,"Chihuahua","98.91244378",
"2020",	09,"Ciudad de México","99.73151245",
"2020",	10,"Durango","99.43639037",
"2020",	11,"Guanajuato","99.44589775",
"2020",	12,"Guerrero","98.20299384",
"2020",	13,"Hidalgo","99.45843103",
"2020",	14,"Jalisco","99.45749844",
"2020",	15,"México","99.59630087",
"2020",	16,"Michoacán de Ocampo","99.01268279",
"2020",	17,"Morelos","99.3119873",
"2020",	18,"Nayarit","99.03978457",
"2020",	19,"Nuevo León","99.7457587",
