"Periodo","cvegeo","Entidad_federativa","Total_de_hijos(as)_nacidos(as)_vivos(as)_en_las_adolescentes_(de_15_a_19_años)",
"2025",	00,"Estados Unidos Mexicanos","326,519",
"2025",	01,"Aguascalientes","4,075",
"2025",	02,"Baja California","8,065",
"2025",	03,"Baja California Sur","2,061",
"2025",	04,"Campeche","2,069",
"2025",	05,"Coahuila de Zaragoza","9,603",
"2025",	06,"Colima","1,576",
"2025",	07,"Chiapas","22,868",
"2025",	08,"Chihuahua","9,365",
"2025",	09,"Ciudad de México","14,607",
"2025",	10,"Durango","4,330",
"2025",	11,"Guanajuato","15,466",
"2025",	12,"Guerrero","9,857",
"2025",	13,"Hidalgo","7,495",
"2025",	14,"Jalisco","23,485",
"2025",	15,"México","39,755",
"2025",	16,"Michoacán de Ocampo","14,006",
"2025",	17,"Morelos","4,294",
"2025",	18,"Nayarit","3,563",
"2025",	19,"Nuevo León","16,872",
"2025",	20,"Oaxaca","12,487",
"2025",	21,"Puebla","20,666",
"2025",	22,"Querétaro","6,375",
"2025",	23,"Quintana Roo","4,453",
"2025",	24,"San Luis Potosí","7,031",
"2025",	25,"Sinaloa","7,796",
"2025",	26,"Sonora","7,561",
"2025",	27,"Tabasco","6,131",
"2025",	28,"Tamaulipas","9,012",
"2025",	29,"Tlaxcala","4,314",
"2025",	30,"Veracruz de Ignacio de la Llave","17,388",
"2025",	31,"Yucatán","4,879",
"2025",	32,"Zacatecas","5,014",
"2024",	00,"Estados Unidos Mexicanos","330,901",
"2024",	01,"Aguascalientes","4,133",
"2024",	02,"Baja California","8,177",
"2024",	03,"Baja California Sur","2,047",
"2024",	04,"Campeche","2,102",
"2024",	05,"Coahuila de Zaragoza","9,505",
"2024",	06,"Colima","1,608",
"2024",	07,"Chiapas","23,058",
"2024",	08,"Chihuahua","9,480",
"2024",	09,"Ciudad de México","14,826",
"2024",	10,"Durango","4,497",
"2024",	11,"Guanajuato","15,960",
"2024",	12,"Guerrero","10,293",
"2024",	13,"Hidalgo","7,538",
"2024",	14,"Jalisco","23,603",
"2024",	15,"México","40,455",
"2024",	16,"Michoacán de Ocampo","14,158",
"2024",	17,"Morelos","4,404",
"2024",	18,"Nayarit","3,553",
"2024",	19,"Nuevo León","16,795",
"2024",	20,"Oaxaca","12,699",
"2024",	21,"Puebla","20,895",
"2024",	22,"Querétaro","6,374",
"2024",	23,"Quintana Roo","4,502",
"2024",	24,"San Luis Potosí","7,252",
"2024",	25,"Sinaloa","7,865",
"2024",	26,"Sonora","7,548",
"2024",	27,"Tabasco","6,262",
"2024",	28,"Tamaulipas","9,068",
"2024",	29,"Tlaxcala","4,340",
"2024",	30,"Veracruz de Ignacio de la Llave","17,824",
"2024",	31,"Yucatán","5,004",
"2024",	32,"Zacatecas","5,076",
"2023",	00,"Estados Unidos Mexicanos","335,313",
"2023",	01,"Aguascalientes","4,213",
"2023",	02,"Baja California","8,294",
"2023",	03,"Baja California Sur","2,028",
"2023",	04,"Campeche","2,141",
"2023",	05,"Coahuila de Zaragoza","9,426",
"2023",	06,"Colima","1,640",
"2023",	07,"Chiapas","23,303",
"2023",	08,"Chihuahua","9,590",
"2023",	09,"Ciudad de México","15,027",
"2023",	10,"Durango","4,716",
"2023",	11,"Guanajuato","16,541",
"2023",	12,"Guerrero","10,782",
"2023",	13,"Hidalgo","7,563",
"2023",	14,"Jalisco","23,639",
"2023",	15,"México","40,993",
"2023",	16,"Michoacán de Ocampo","14,365",
"2023",	17,"Morelos","4,528",
"2023",	18,"Nayarit","3,514",
"2023",	19,"Nuevo León","16,658",
"2023",	20,"Oaxaca","12,919",
"2023",	21,"Puebla","21,143",
"2023",	22,"Querétaro","6,371",
"2023",	23,"Quintana Roo","4,554",
"2023",	24,"San Luis Potosí","7,489",
"2023",	25,"Sinaloa","7,967",
"2023",	26,"Sonora","7,532",
"2023",	27,"Tabasco","6,398",
"2023",	28,"Tamaulipas","9,121",
"2023",	29,"Tlaxcala","4,360",
"2023",	30,"Veracruz de Ignacio de la Llave","18,203",
"2023",	31,"Yucatán","5,150",
"2023",	32,"Zacatecas","5,145",
"2022",	00,"Estados Unidos Mexicanos","340,196",
"2022",	01,"Aguascalientes","4,331",
"2022",	02,"Baja California","8,416",
"2022",	03,"Baja California Sur","2,005",
"2022",	04,"Campeche","2,187",
"2022",	05,"Coahuila de Zaragoza","9,396",
"2022",	06,"Colima","1,673",
"2022",	07,"Chiapas","23,507",
"2022",	08,"Chihuahua","9,692",
"2022",	09,"Ciudad de México","15,212",
"2022",	10,"Durango","4,990",
"2022",	11,"Guanajuato","17,211",
"2022",	12,"Guerrero","11,331",
"2022",	13,"Hidalgo","7,589",
"2022",	14,"Jalisco","23,683",
"2022",	15,"México","41,392",
"2022",	16,"Michoacán de Ocampo","14,637",
"2022",	17,"Morelos","4,658",
"2022",	18,"Nayarit","3,464",
"2022",	19,"Nuevo León","16,572",
"2022",	20,"Oaxaca","13,151",
"2022",	21,"Puebla","21,429",
"2022",	22,"Querétaro","6,369",
"2022",	23,"Quintana Roo","4,605",
"2022",	24,"San Luis Potosí","7,741",
"2022",	25,"Sinaloa","8,109",
"2022",	26,"Sonora","7,550",
"2022",	27,"Tabasco","6,547",
"2022",	28,"Tamaulipas","9,229",
"2022",	29,"Tlaxcala","4,371",
"2022",	30,"Veracruz de Ignacio de la Llave","18,601",
"2022",	31,"Yucatán","5,326",
"2022",	32,"Zacatecas","5,222",
"2021",	00,"Estados Unidos Mexicanos","345,748",
"2021",	01,"Aguascalientes","4,482",
"2021",	02,"Baja California","8,545",
"2021",	03,"Baja California Sur","1,978",
"2021",	04,"Campeche","2,240",
"2021",	05,"Coahuila de Zaragoza","9,417",
"2021",	06,"Colima","1,707",
"2021",	07,"Chiapas","23,523",
"2021",	08,"Chihuahua","9,780",
"2021",	09,"Ciudad de México","15,374",
"2021",	10,"Durango","5,320",
"2021",	11,"Guanajuato","17,956",
"2021",	12,"Guerrero","11,917",
"2021",	13,"Hidalgo","7,629",
"2021",	14,"Jalisco","23,827",
"2021",	15,"México","41,869",
"2021",	16,"Michoacán de Ocampo","14,973",
"2021",	17,"Morelos","4,778",
"2021",	18,"Nayarit","3,422",
"2021",	19,"Nuevo León","16,592",
"2021",	20,"Oaxaca","13,396",
"2021",	21,"Puebla","21,773",
"2021",	22,"Querétaro","6,369",
"2021",	23,"Quintana Roo","4,646",
"2021",	24,"San Luis Potosí","8,002",
"2021",	25,"Sinaloa","8,260",
"2021",	26,"Sonora","7,597",
"2021",	27,"Tabasco","6,722",
"2021",	28,"Tamaulipas","9,381",
"2021",	29,"Tlaxcala","4,368",
"2021",	30,"Veracruz de Ignacio de la Llave","19,080",
"2021",	31,"Yucatán","5,522",
"2021",	32,"Zacatecas","5,303",
"2020",	00,"Estados Unidos Mexicanos","351,657",
"2020",	01,"Aguascalientes","4,642",
"2020",	02,"Baja California","8,684",
"2020",	03,"Baja California Sur","1,945",
"2020",	04,"Campeche","2,302",
"2020",	05,"Coahuila de Zaragoza","9,559",
"2020",	06,"Colima","1,742",
"2020",	07,"Chiapas","23,230",
"2020",	08,"Chihuahua","9,881",
"2020",	09,"Ciudad de México","15,524",
"2020",	10,"Durango","5,706",
"2020",	11,"Guanajuato","18,761",
"2020",	12,"Guerrero","12,517",
"2020",	13,"Hidalgo","7,683",
"2020",	14,"Jalisco","24,035",
"2020",	15,"México","42,543",
"2020",	16,"Michoacán de Ocampo","15,377",
"2020",	17,"Morelos","4,871",
"2020",	18,"Nayarit","3,383",
"2020",	19,"Nuevo León","16,630",
"2020",	20,"Oaxaca","13,656",
"2020",	21,"Puebla","22,231",
"2020",	22,"Querétaro","6,376",
"2020",	23,"Quintana Roo","4,676",
"2020",	24,"San Luis Potosí","8,272",
"2020",	25,"Sinaloa","8,362",
"2020",	26,"Sonora","7,626",
"2020",	27,"Tabasco","6,951",
"2020",	28,"Tamaulipas","9,488",
"2020",	29,"Tlaxcala","4,351",
"2020",	30,"Veracruz de Ignacio de la Llave","19,564",
"2020",	31,"Yucatán","5,698",
"2020",	32,"Zacatecas","5,391",
"2019",	00,"Estados Unidos Mexicanos","367,671",
"2019",	01,"Aguascalientes","4,966",
"2019",	02,"Baja California","8,839",
"2019",	03,"Baja California Sur","1,973",
"2019",	04,"Campeche","2,450",
"2019",	05,"Coahuila de Zaragoza","10,136",
"2019",	06,"Colima","1,798",
"2019",	07,"Chiapas","23,260",
"2019",	08,"Chihuahua","10,286",
"2019",	09,"Ciudad de México","15,426",
"2019",	10,"Durango","6,256",
"2019",	11,"Guanajuato","20,321",
"2019",	12,"Guerrero","13,482",
"2019",	13,"Hidalgo","8,058",
"2019",	14,"Jalisco","25,331",
"2019",	15,"México","44,538",
"2019",	16,"Michoacán de Ocampo","16,573",
"2019",	17,"Morelos","4,974",
"2019",	18,"Nayarit","3,376",
"2019",	19,"Nuevo León","16,572",
"2019",	20,"Oaxaca","14,583",
"2019",	21,"Puebla","23,667",
"2019",	22,"Querétaro","6,530",
"2019",	23,"Quintana Roo","4,807",
"2019",	24,"San Luis Potosí","9,041",
"2019",	25,"Sinaloa","8,614",
"2019",	26,"Sonora","7,848",
"2019",	27,"Tabasco","7,588",
"2019",	28,"Tamaulipas","9,647",
"2019",	29,"Tlaxcala","4,493",
"2019",	30,"Veracruz de Ignacio de la Llave","20,594",
"2019",	31,"Yucatán","5,932",
"2019",	32,"Zacatecas","5,712",
"2018",	00,"Estados Unidos Mexicanos","378,321",
"2018",	01,"Aguascalientes","5,089",
"2018",	02,"Baja California","9,094",
"2018",	03,"Baja California Sur","1,996",
"2018",	04,"Campeche","2,617",
"2018",	05,"Coahuila de Zaragoza","10,435",
"2018",	06,"Colima","1,850",
"2018",	07,"Chiapas","23,571",
"2018",	08,"Chihuahua","10,473",
"2018",	09,"Ciudad de México","16,504",
"2018",	10,"Durango","6,572",
"2018",	11,"Guanajuato","20,840",
"2018",	12,"Guerrero","14,036",
"2018",	13,"Hidalgo","8,349",
"2018",	14,"Jalisco","26,111",
"2018",	15,"México","46,055",
"2018",	16,"Michoacán de Ocampo","16,971",
"2018",	17,"Morelos","5,148",
"2018",	18,"Nayarit","3,468",
"2018",	19,"Nuevo León","16,656",
"2018",	20,"Oaxaca","14,907",
"2018",	21,"Puebla","24,030",
"2018",	22,"Querétaro","6,755",
"2018",	23,"Quintana Roo","4,798",
"2018",	24,"San Luis Potosí","9,327",
"2018",	25,"Sinaloa","8,850",
"2018",	26,"Sonora","8,044",
"2018",	27,"Tabasco","8,010",
"2018",	28,"Tamaulipas","9,813",
"2018",	29,"Tlaxcala","4,576",
"2018",	30,"Veracruz de Ignacio de la Llave","21,494",
"2018",	31,"Yucatán","6,092",
"2018",	32,"Zacatecas","5,790",
"2017",	00,"Estados Unidos Mexicanos","385,407",
"2017",	01,"Aguascalientes","5,169",
"2017",	02,"Baja California","9,235",
"2017",	03,"Baja California Sur","2,007",
"2017",	04,"Campeche","2,736",
"2017",	05,"Coahuila de Zaragoza","10,617",
"2017",	06,"Colima","1,888",
"2017",	07,"Chiapas","23,595",
"2017",	08,"Chihuahua","10,498",
"2017",	09,"Ciudad de México","17,350",
"2017",	10,"Durango","6,645",
"2017",	11,"Guanajuato","21,152",
"2017",	12,"Guerrero","14,407",
"2017",	13,"Hidalgo","8,563",
"2017",	14,"Jalisco","26,733",
"2017",	15,"México","47,185",
"2017",	16,"Michoacán de Ocampo","17,171",
"2017",	17,"Morelos","5,281",
"2017",	18,"Nayarit","3,552",
"2017",	19,"Nuevo León","16,598",
"2017",	20,"Oaxaca","15,089",
"2017",	21,"Puebla","24,237",
"2017",	22,"Querétaro","7,121",
"2017",	23,"Quintana Roo","4,725",
"2017",	24,"San Luis Potosí","9,554",
"2017",	25,"Sinaloa","8,994",
"2017",	26,"Sonora","8,212",
"2017",	27,"Tabasco","8,293",
"2017",	28,"Tamaulipas","9,911",
"2017",	29,"Tlaxcala","4,604",
"2017",	30,"Veracruz de Ignacio de la Llave","22,290",
"2017",	31,"Yucatán","6,186",
"2017",	32,"Zacatecas","5,809",
"2016",	00,"Estados Unidos Mexicanos","395,794",
"2016",	01,"Aguascalientes","5,255",
"2016",	02,"Baja California","9,430",
"2016",	03,"Baja California Sur","2,041",
"2016",	04,"Campeche","2,949",
"2016",	05,"Coahuila de Zaragoza","10,858",
"2016",	06,"Colima","1,959",
"2016",	07,"Chiapas","23,811",
"2016",	08,"Chihuahua","10,695",
"2016",	09,"Ciudad de México","18,269",
"2016",	10,"Durango","6,696",
"2016",	11,"Guanajuato","21,628",
"2016",	12,"Guerrero","14,863",
"2016",	13,"Hidalgo","8,847",
"2016",	14,"Jalisco","27,654",
"2016",	15,"México","48,760",
"2016",	16,"Michoacán de Ocampo","17,541",
"2016",	17,"Morelos","5,462",
"2016",	18,"Nayarit","3,807",
"2016",	19,"Nuevo León","16,693",
"2016",	20,"Oaxaca","15,387",
"2016",	21,"Puebla","24,608",
"2016",	22,"Querétaro","7,311",
"2016",	23,"Quintana Roo","4,701",
"2016",	24,"San Luis Potosí","9,893",
"2016",	25,"Sinaloa","9,243",
"2016",	26,"Sonora","8,488",
"2016",	27,"Tabasco","8,577",
"2016",	28,"Tamaulipas","10,116",
"2016",	29,"Tlaxcala","4,701",
"2016",	30,"Veracruz de Ignacio de la Llave","23,360",
"2016",	31,"Yucatán","6,322",
"2016",	32,"Zacatecas","5,869",
"2015",	00,"Estados Unidos Mexicanos","409,828",
"2015",	01,"Aguascalientes","5,357",
"2015",	02,"Baja California","9,696",
"2015",	03,"Baja California Sur","2,100",
"2015",	04,"Campeche","3,092",
"2015",	05,"Coahuila de Zaragoza","11,131",
"2015",	06,"Colima","2,062",
"2015",	07,"Chiapas","24,217",
"2015",	08,"Chihuahua","11,054",
"2015",	09,"Ciudad de México","19,301",
"2015",	10,"Durango","6,795",
"2015",	11,"Guanajuato","22,478",
"2015",	12,"Guerrero","15,408",
"2015",	13,"Hidalgo","9,204",
"2015",	14,"Jalisco","28,930",
"2015",	15,"México","50,780",
"2015",	16,"Michoacán de Ocampo","17,990",
"2015",	17,"Morelos","5,696",
"2015",	18,"Nayarit","4,036",
"2015",	19,"Nuevo León","16,950",
"2015",	20,"Oaxaca","15,753",
"2015",	21,"Puebla","25,122",
"2015",	22,"Querétaro","7,540",
"2015",	23,"Quintana Roo","4,733",
"2015",	24,"San Luis Potosí","10,360",
"2015",	25,"Sinaloa","9,838",
"2015",	26,"Sonora","8,865",
"2015",	27,"Tabasco","8,872",
"2015",	28,"Tamaulipas","10,421",
"2015",	29,"Tlaxcala","4,859",
"2015",	30,"Veracruz de Ignacio de la Llave","24,683",
"2015",	31,"Yucatán","6,508",
"2015",	32,"Zacatecas","5,997",
"2014",	00,"Estados Unidos Mexicanos","421,825",
"2014",	01,"Aguascalientes","5,348",
"2014",	02,"Baja California","9,907",
"2014",	03,"Baja California Sur","2,139",
"2014",	04,"Campeche","3,175",
"2014",	05,"Coahuila de Zaragoza","11,210",
"2014",	06,"Colima","2,139",
"2014",	07,"Chiapas","24,396",
"2014",	08,"Chihuahua","11,348",
"2014",	09,"Ciudad de México","20,229",
"2014",	10,"Durango","6,868",
"2014",	11,"Guanajuato","23,197",
"2014",	12,"Guerrero","15,730",
"2014",	13,"Hidalgo","9,864",
"2014",	14,"Jalisco","29,809",
"2014",	15,"México","53,982",
"2014",	16,"Michoacán de Ocampo","18,193",
"2014",	17,"Morelos","5,862",
"2014",	18,"Nayarit","4,253",
"2014",	19,"Nuevo León","17,015",
"2014",	20,"Oaxaca","15,933",
"2014",	21,"Puebla","25,209",
"2014",	22,"Querétaro","7,702",
"2014",	23,"Quintana Roo","4,749",
"2014",	24,"San Luis Potosí","10,718",
