"Serie","Periodo","Sexo|Total","Sexo|Hombres","Sexo|Mujeres",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2020","49.9239101150928","47.8380930643994","52.7145326484441",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2019","52.1409731572495","48.8240224461456","56.5426154118758",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2018","52.0626212999835","49.1063296036965","56.09758194686",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2017","52.1772708773974","49.3286741088428","56.1003356692962",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2016","52.534144491009","49.4043829532651","56.8067831371547",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2015","52.9783840327668","49.6514123706785","57.5356453684419",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2014","52.7135511210153","49.417027204506","57.2407864275891",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2013","53.8117234939626","50.5063672949777","58.2832381674783",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2012","54.6564933664359","51.324468279808","59.1976237959754",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2011","54.5125896307135","51.3934220505733","58.8470516562681",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2010","54.4998996215804","51.4182560293083","58.783242334974",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2009","54.4848924635063","51.4997836809829","58.6206856700253",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2008","52.9858582393072","49.9722872767531","57.2576239212259",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2007","52.6843425475602","49.6777660462067","56.9286175239328",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2006","52.9688114211199","50.1378214953509","56.9914182073313",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2005","53.9369710786005","51.0978400295239","58.0560195759551",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2004","53.7353709202778","51.845053214837","56.5991540484065",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2003","53.6714686245161","52.0216443097261","56.2283617405641",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2002","52.7040628599415","51.2511356145492","54.9640158172822",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2001","51.5946960491935","50.0770819836928","53.9672866440777",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","2000","51.3364613917064","49.9136888011572","53.5721610272156",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","1999","52.5900600212969","50.8635074405227","55.3679404158419",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","1998","52.9222179145746","51.2046970424911","55.688867898177",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","1997","54.2134863278204","51.7524654731856","58.1207572250056",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","1996","53.6822662456029","52.9974152999709","54.816184304229",
"Proporción_del_empleo_informal_en_el_empleo_no_agropecuario,_desglosada_por_sexo_(1995-2020)","1995","53.2375000248084","51.835237438926","55.5290116299168",
